ts,hour,year,ticks,median_bps,mean_bps,p90_bps,sym
2023-10-17 17:00:00+00:00,17,2023,4764,1.6501963707653255,1.653610155377209,1.8266917144824897,XAUUSD
2023-10-26 01:00:00+00:00,1,2023,5062,1.697838631269951,1.6707889218654297,1.8147310795376466,XAUUSD
2023-10-26 05:00:00+00:00,5,2023,4208,1.5610325978963222,1.6017397046526127,1.810204120713982,XAUUSD
2023-10-26 09:00:00+00:00,9,2023,4664,1.5062622854515375,1.5471636785108926,1.7585173789336876,XAUUSD
2023-10-26 13:00:00+00:00,13,2023,16388,1.6527964861699425,1.6542914943505105,1.769869439268895,XAUUSD
2023-10-26 17:00:00+00:00,17,2023,7583,1.610042640972749,1.60133905645208,1.7607316594639781,XAUUSD
2023-11-03 01:00:00+00:00,1,2023,3916,1.6635747701238468,1.6361150081368074,1.8196761435793285,XAUUSD
2023-11-03 05:00:00+00:00,5,2023,1304,1.5604825414819512,1.5881519922101643,1.7969709713683677,XAUUSD
2023-11-03 09:00:00+00:00,9,2023,4303,1.9449694270403701,1.8915434133577638,2.2521163861671,XAUUSD
2023-11-03 13:00:00+00:00,13,2023,25772,1.6505034035388524,1.676924307707208,1.8994852426131112,XAUUSD
2023-11-03 17:00:00+00:00,17,2023,4616,1.5067388896838838,1.5505290486823224,1.7062106066183844,XAUUSD
2023-11-14 01:00:00+00:00,1,2023,2676,1.592491658694198,1.625335272657496,1.8342840011127521,XAUUSD
2023-11-14 05:00:00+00:00,5,2023,1888,1.7484944948247962,1.6962506897749177,1.9026070859252884,XAUUSD
2023-11-14 09:00:00+00:00,9,2023,3857,1.5406065367933022,1.591249857990509,1.797083590060261,XAUUSD
2023-11-14 13:00:00+00:00,13,2023,17719,1.6885323072522698,1.739255173874718,1.9776650583111082,XAUUSD
2023-11-14 17:00:00+00:00,17,2023,5166,1.5289779546859583,1.5978780602202634,1.7684488843099595,XAUUSD
2023-11-14 21:00:00+00:00,21,2023,1851,1.767001726518444,1.7696156098295484,2.007290438114092,XAUUSD
2023-11-23 01:00:00+00:00,1,2023,5477,1.6562939168849358,1.6416949477851819,1.8069885281320506,XAUUSD
2023-11-23 05:00:00+00:00,5,2023,2508,1.6027928666098892,1.5981050131045922,1.7589166749628027,XAUUSD
2023-11-23 09:00:00+00:00,9,2023,4742,1.6558202080308646,1.638182662357343,1.8402516180589974,XAUUSD
2023-11-23 13:00:00+00:00,13,2023,4004,1.7058296729078903,1.6704386969119605,1.8067953573480071,XAUUSD
2023-11-23 17:00:00+00:00,17,2023,1086,1.5068599800601332,1.548225765360535,1.8429398456011885,XAUUSD
2023-12-01 01:00:00+00:00,1,2023,5466,1.6158411187492765,1.5976143462232881,1.74835577425024,XAUUSD
2023-12-01 05:00:00+00:00,5,2023,2767,1.5534216562170422,1.5517909683731572,1.7155769485284587,XAUUSD
2023-12-01 09:00:00+00:00,9,2023,5626,1.5641993865402417,1.5849863191281053,1.7159874542655102,XAUUSD
2023-12-01 13:00:00+00:00,13,2023,8506,1.571188333926308,1.5780476973889666,1.6700148827904782,XAUUSD
2023-12-01 17:00:00+00:00,17,2023,8994,1.5874930789902615,1.5734211801823335,1.6988229583806032,XAUUSD
2023-12-01 21:00:00+00:00,21,2023,2666,1.7715078307149748,1.7864167760281646,2.0470186670828987,XAUUSD
2023-12-12 01:00:00+00:00,1,2023,5265,1.6119079701290098,1.6177816598448804,1.7678286929616653,XAUUSD
2023-12-12 05:00:00+00:00,5,2023,3212,1.6460147190062577,1.623227262079853,1.7968238194923325,XAUUSD
2023-12-12 09:00:00+00:00,9,2023,3610,1.5124512549561997,1.5652563615491615,1.763866637607095,XAUUSD
2023-12-12 13:00:00+00:00,13,2023,18283,1.6129885906268413,1.670208363202567,1.8579986843366607,XAUUSD
2023-12-12 17:00:00+00:00,17,2023,5140,1.7175664104625967,1.6809127341487364,1.7190600786213046,XAUUSD
2023-12-12 21:00:00+00:00,21,2023,1493,1.7879013623911506,1.8117372013130482,2.0207684528789125,XAUUSD
2023-12-20 01:00:00+00:00,1,2023,4420,1.6534046766920087,1.62742251472539,1.7653427903433743,XAUUSD
2023-12-20 05:00:00+00:00,5,2023,2822,1.6511202508037526,1.6098335180115035,1.7499026402206097,XAUUSD
2023-12-20 09:00:00+00:00,9,2023,3544,1.4694321379858772,1.512101872239043,1.7156021763645724,XAUUSD
2023-12-20 13:00:00+00:00,13,2023,7682,1.6068835550011937,1.5963261653738874,1.7203404701281069,XAUUSD
2023-12-20 17:00:00+00:00,17,2023,5139,1.558699670780047,1.5571448413883358,1.7198256588167422,XAUUSD
2023-12-20 21:00:00+00:00,21,2023,4795,1.6750872646559944,1.7399063994919288,2.104258572577374,XAUUSD
2023-12-29 01:00:00+00:00,1,2023,6605,1.8713022740660774,1.82885096612272,1.88666466712401,XAUUSD
2023-12-29 05:00:00+00:00,5,2023,3948,2.0786798951897487,2.045259502342502,2.2704436543527526,XAUUSD
2023-12-29 09:00:00+00:00,9,2023,5288,1.7757034894611015,1.7528554523455824,1.885415105558458,XAUUSD
2023-12-29 13:00:00+00:00,13,2023,8268,1.8314395506533039,1.806653097198985,1.8899011436318696,XAUUSD
2023-12-29 17:00:00+00:00,17,2023,8435,1.6496975997862382,1.656298243910122,1.8390457482096898,XAUUSD
2023-12-29 21:00:00+00:00,21,2023,2571,1.6817894433553555,1.6721448859501504,1.9243292658244429,XAUUSD
2024-01-08 01:00:00+00:00,1,2024,6690,1.648104301038668,1.6279678186081643,1.7599841210468068,XAUUSD
2024-01-08 05:00:00+00:00,5,2024,6298,1.630991399217406,1.6446584072796153,1.803060141882602,XAUUSD
2024-01-08 09:00:00+00:00,9,2024,7137,1.578722763948565,1.5906083621487528,1.7258246483358681,XAUUSD
2024-01-08 13:00:00+00:00,13,2024,12760,1.5839270997549184,1.5884098796822985,1.7292678082616753,XAUUSD
2024-01-08 17:00:00+00:00,17,2024,7791,1.658984224142991,1.6420897897947082,1.760516931167343,XAUUSD
2024-01-08 21:00:00+00:00,21,2024,1827,1.563589379726102,1.6075605382104616,1.8440168801611183,XAUUSD
2024-01-17 01:00:00+00:00,1,2024,6494,1.674938729304201,1.6420649733762331,1.77602543269278,XAUUSD
2024-01-17 05:00:00+00:00,5,2024,6081,1.6327499962899694,1.622259269566385,1.7673385440940863,XAUUSD
2024-01-17 09:00:00+00:00,9,2024,6665,1.6319264149551447,1.6086713501907262,1.7326990004797547,XAUUSD
2024-01-17 13:00:00+00:00,13,2024,16014,1.7309936893334688,1.7671412186915592,1.9300624548419827,XAUUSD
2024-01-17 17:00:00+00:00,17,2024,6285,1.5952740007723933,1.5847017797015528,1.6951696141940866,XAUUSD
2024-01-17 21:00:00+00:00,21,2024,2121,1.7298204850126508,1.7180463748078643,2.013727239648477,XAUUSD
2024-01-26 01:00:00+00:00,1,2024,5128,1.680859215681023,1.6642617451401749,1.8292137297904758,XAUUSD
2024-01-26 05:00:00+00:00,5,2024,2725,1.5822041587244289,1.5946201569729668,1.7859656248621436,XAUUSD
2024-01-26 09:00:00+00:00,9,2024,4974,1.5837350411370024,1.5718098850648263,1.733674850777354,XAUUSD
2024-01-26 13:00:00+00:00,13,2024,13197,1.630563680924157,1.6438970067418603,1.814060033352885,XAUUSD
2024-01-26 17:00:00+00:00,17,2024,3625,1.537027488002126,1.5522624865037555,1.6858431322961338,XAUUSD
2024-01-26 21:00:00+00:00,21,2024,1775,1.803310362594353,1.8225128602667473,2.0510594915640605,XAUUSD
2024-02-05 01:00:00+00:00,1,2024,6171,1.7036373147630977,1.6677787060857237,1.850875864406664,XAUUSD
2024-02-05 05:00:00+00:00,5,2024,4229,1.4772758049304304,1.5130148845449736,1.7276440521742271,XAUUSD
2024-02-05 09:00:00+00:00,9,2024,5118,1.6801199803334324,1.6577147824115677,1.81414324883912,XAUUSD
2024-02-05 13:00:00+00:00,13,2024,10668,1.5862629627520777,1.5856692018472052,1.686812074082859,XAUUSD
2024-02-05 17:00:00+00:00,17,2024,4968,1.5669901899988323,1.5621766028609485,1.7282414402665889,XAUUSD
2024-02-05 21:00:00+00:00,21,2024,1347,1.5656149471284289,1.6315289427734978,1.9113409475859977,XAUUSD
2024-02-14 01:00:00+00:00,1,2024,3295,1.5585172970279852,1.5910935960279817,1.842231218133174,XAUUSD
2024-02-14 05:00:00+00:00,5,2024,1234,1.505699070992927,1.5620563642144754,1.7916528549635478,XAUUSD
2024-02-14 09:00:00+00:00,9,2024,4167,1.607931120251459,1.613622375290917,1.7945321059134403,XAUUSD
2024-02-14 13:00:00+00:00,13,2024,8984,1.657258793515233,1.648842350212321,1.759357140964186,XAUUSD
2024-02-14 17:00:00+00:00,17,2024,6303,1.6916367137371147,1.6662343557555905,1.8079141441655846,XAUUSD
2024-02-14 21:00:00+00:00,21,2024,2185,1.978929921269757,1.9026479773814893,2.208907419168068,XAUUSD
2024-02-22 01:00:00+00:00,1,2024,3919,1.6773681107650926,1.65552323733871,1.8245997470370336,XAUUSD
2024-02-22 05:00:00+00:00,5,2024,2106,1.6110449695859748,1.5953751796017799,1.7742030871247723,XAUUSD
2024-02-22 09:00:00+00:00,9,2024,4022,1.576028604928423,1.5902967450220014,1.7246646759115414,XAUUSD
2024-02-22 13:00:00+00:00,13,2024,10586,1.6782291720649778,1.6958844344011752,1.825299139496094,XAUUSD
2024-02-22 17:00:00+00:00,17,2024,3973,1.5335981675983994,1.5711940993220213,1.7313875834771657,XAUUSD
2024-02-22 21:00:00+00:00,21,2024,1682,1.87466549191243,1.7630554654729842,2.109016078333852,XAUUSD
2024-03-04 01:00:00+00:00,1,2024,4758,1.5378515732950333,1.5615574958388536,1.734551619642773,XAUUSD
2024-03-04 05:00:00+00:00,5,2024,1811,1.5375560066795453,1.3972102097981278,1.7150050693530798,XAUUSD
2024-03-04 09:00:00+00:00,9,2024,4321,1.5345403452222275,1.5488290172251855,1.7130736067419805,XAUUSD
2024-03-04 13:00:00+00:00,13,2024,11656,1.5849915707284816,1.5835699635461589,1.71419105307585,XAUUSD
2024-03-04 17:00:00+00:00,17,2024,10075,1.5926377602125017,1.5768838282437685,1.7003147943923962,XAUUSD
2024-03-04 21:00:00+00:00,21,2024,1714,1.4653607623676457,1.475223634994235,1.640428090273432,XAUUSD
2024-03-12 01:00:00+00:00,1,2024,3154,1.5585892017361385,1.5561865701858675,1.6962571856051962,XAUUSD
2024-03-12 05:00:00+00:00,5,2024,2577,1.4704834903771273,1.503703678198854,1.6542483166670325,XAUUSD
2024-03-12 09:00:00+00:00,9,2024,3316,1.4695549544752582,1.5013377327478656,1.6523652921013916,XAUUSD
2024-03-12 13:00:00+00:00,13,2024,25851,1.5715094579454616,1.5739835771464352,1.753353866030426,XAUUSD
2024-03-12 17:00:00+00:00,17,2024,7401,1.5281244356376307,1.5392160634265246,1.6975011349424798,XAUUSD
2024-03-21 01:00:00+00:00,1,2024,13453,1.5880073683558398,1.6117523557839653,1.7728159135223698,XAUUSD
2024-03-21 05:00:00+00:00,5,2024,3238,1.4527823051187205,1.5211522390170948,1.6793899367065055,XAUUSD
2024-03-21 09:00:00+00:00,9,2024,8954,1.5288913978556398,1.5183696269198372,1.633071512653685,XAUUSD
2024-03-21 13:00:00+00:00,13,2024,16012,1.5318888576074299,1.5299252738827853,1.6683649591543308,XAUUSD
2024-03-21 17:00:00+00:00,17,2024,6842,1.5164912703629396,1.5383750086126196,1.6516367720445972,XAUUSD
2024-04-09 01:00:00+00:00,1,2024,13684,1.6501308916772086,1.6261469567162017,1.7915375444421717,XAUUSD
2024-04-09 05:00:00+00:00,5,2024,5855,1.5210107180127967,1.4929944273635265,1.618985415930487,XAUUSD
2024-04-09 09:00:00+00:00,9,2024,11812,1.5104867765785939,1.4706469934606745,1.6076796317552875,XAUUSD
2024-04-09 13:00:00+00:00,13,2024,25586,1.6582020412971503,1.6450039270314532,1.8262978394464888,XAUUSD
2024-04-09 17:00:00+00:00,17,2024,11817,1.73587527458989,1.710351167058326,1.86396446132118,XAUUSD
2024-04-18 01:00:00+00:00,1,2024,11128,1.7326371794428304,1.706157168476071,1.8581198782933785,XAUUSD
2024-04-18 05:00:00+00:00,5,2024,7008,1.6842991739098707,1.673774645083678,1.8513181174621562,XAUUSD
2024-04-18 09:00:00+00:00,9,2024,7822,1.709605272373558,1.6680991098552118,1.8070719550849788,XAUUSD
2024-04-18 13:00:00+00:00,13,2024,28435,1.597447447132305,1.6054346901226348,1.8296440605830973,XAUUSD
2024-04-18 17:00:00+00:00,17,2024,10108,1.3840424104144042,1.3805641237139707,1.4682439801992997,XAUUSD
2024-04-26 01:00:00+00:00,1,2024,5022,1.546833610114885,1.5479413202488992,1.5898995828041238,XAUUSD
2024-04-26 05:00:00+00:00,5,2024,3873,1.5400311856320539,1.4822855417861833,1.583773936393355,XAUUSD
2024-04-26 09:00:00+00:00,9,2024,7376,1.7435716427291386,1.7315576514994424,1.9873621639867345,XAUUSD
2024-04-26 13:00:00+00:00,13,2024,23184,1.7380127297734476,1.7150196155912065,1.8810508918387483,XAUUSD
2024-04-26 17:00:00+00:00,17,2024,9053,1.6668946180668835,1.6546556375230168,1.8423007681110706,XAUUSD
2024-05-07 01:00:00+00:00,1,2024,8134,1.6775059357896864,1.6801125551899616,1.7910782398379022,XAUUSD
2024-05-07 05:00:00+00:00,5,2024,5130,1.6372500231589409,1.645873799722581,1.7652638272923504,XAUUSD
2024-05-07 09:00:00+00:00,9,2024,6690,1.8445163449247337,1.8359672700161302,2.0600553200527916,XAUUSD
2024-05-07 13:00:00+00:00,13,2024,18329,1.7960075656276726,1.765143591085263,1.9402991510105427,XAUUSD
2024-05-07 17:00:00+00:00,17,2024,7835,1.6429839182124957,1.650827987325241,1.9025587261396117,XAUUSD
2024-05-15 01:00:00+00:00,1,2024,10475,1.6555799411626955,1.6504028396731467,1.7814371702639147,XAUUSD
2024-05-15 05:00:00+00:00,5,2024,6359,1.697133753230966,1.6779698258588722,1.811095910253346,XAUUSD
2024-05-15 09:00:00+00:00,9,2024,11174,1.6304931715231845,1.5898346414196125,1.7307391944899562,XAUUSD
2024-05-15 13:00:00+00:00,13,2024,30435,1.588904808375563,1.558585703906322,1.723211940038799,XAUUSD
2024-05-15 17:00:00+00:00,17,2024,11658,1.579205425121756,1.5550267897327215,1.7155960231641216,XAUUSD
2024-05-24 01:00:00+00:00,1,2024,12389,1.6716315552597356,1.6408368593652507,1.7893989057252606,XAUUSD
2024-05-24 05:00:00+00:00,5,2024,7512,1.6731210277722537,1.6630599788999252,1.7568366656110332,XAUUSD
2024-05-24 09:00:00+00:00,9,2024,7224,1.6218765538837818,1.5967614590782586,1.709237359655977,XAUUSD
2024-05-24 13:00:00+00:00,13,2024,17620,1.6098280644232,1.5924932778605956,1.708515325812795,XAUUSD
2024-05-24 17:00:00+00:00,17,2024,9483,1.5721057885842808,1.5375182721058858,1.6714237959314657,XAUUSD
2024-06-03 01:00:00+00:00,1,2024,11787,1.735454826626329,1.7209750298360948,1.8755932314768757,XAUUSD
2024-06-03 05:00:00+00:00,5,2024,11164,1.7665027984002772,1.7560078625346567,1.898566496004704,XAUUSD
2024-06-03 09:00:00+00:00,9,2024,9433,1.8344512960704917,1.7978010277889624,1.9657284499481187,XAUUSD
2024-06-03 13:00:00+00:00,13,2024,20125,1.7881236429626124,1.7807351659261494,1.9280850003467767,XAUUSD
2024-06-03 17:00:00+00:00,17,2024,14303,1.6176580143233164,1.6122110581480527,1.7830739512891025,XAUUSD
2024-06-12 01:00:00+00:00,1,2024,11857,1.717234612096099,1.7113919794285533,1.85936940570902,XAUUSD
2024-06-12 05:00:00+00:00,5,2024,6920,1.7727813209376477,1.7656273298657663,1.902114589435286,XAUUSD
2024-06-12 09:00:00+00:00,9,2024,6577,1.6284720849881331,1.591450556886655,1.7592349134953378,XAUUSD
2024-06-12 13:00:00+00:00,13,2024,29087,1.8330440314782799,1.8051502592577573,2.01146449166889,XAUUSD
2024-06-12 17:00:00+00:00,17,2024,13031,1.8254560487261444,1.7950650753336586,1.9578723283016866,XAUUSD
2024-06-21 01:00:00+00:00,1,2024,13109,1.6946818764368932,1.6841614016052524,1.8285044460365178,XAUUSD
2024-06-21 05:00:00+00:00,5,2024,6060,1.6804186570489204,1.6768886494436472,1.80739860948882,XAUUSD
2024-06-21 09:00:00+00:00,9,2024,8007,1.6074144104706516,1.605793934377878,1.7342238502301206,XAUUSD
2024-06-21 13:00:00+00:00,13,2024,27390,1.6260838108080198,1.630031719641499,1.818707256917444,XAUUSD
2024-06-21 17:00:00+00:00,17,2024,14090,1.5939687668277474,1.576127593290011,1.7544415498438155,XAUUSD
2024-07-01 01:00:00+00:00,1,2024,9150,1.7611381247738633,1.7393402014081292,1.8790821393238275,XAUUSD
2024-07-01 05:00:00+00:00,5,2024,8625,1.7532459280654515,1.7367443599725851,1.8834717167840307,XAUUSD
2024-07-01 13:00:00+00:00,13,2024,19078,1.6199839849326565,1.6171606914372212,1.7586527861772228,XAUUSD
2024-07-10 01:00:00+00:00,1,2024,10202,1.730724582622298,1.7174866415329035,1.858237588345702,XAUUSD
2024-07-10 05:00:00+00:00,5,2024,7207,1.7057641316647092,1.6857378541842016,1.8320035829686667,XAUUSD
2024-07-10 09:00:00+00:00,9,2024,6715,1.5882621947043158,1.5651406074703786,1.6858367376774657,XAUUSD
2024-07-10 13:00:00+00:00,13,2024,19848,1.5848293575990047,1.5718200583540458,1.7224379470781952,XAUUSD
2024-07-18 01:00:00+00:00,1,2024,12455,1.6263898009099278,1.6199882618778487,1.7763977069106143,XAUUSD
2024-07-18 05:00:00+00:00,5,2024,9950,1.661082458563506,1.6580568674021576,1.7841184265401635,XAUUSD
2024-07-18 09:00:00+00:00,9,2024,10223,1.5812840837669944,1.579956365751569,1.6907462860848794,XAUUSD
2024-07-18 13:00:00+00:00,13,2024,26461,1.5425802902878512,1.527828055297087,1.6670936052723035,XAUUSD
2024-07-18 17:00:00+00:00,17,2024,12133,1.4953825479900211,1.4818623462085507,1.6309043323782666,XAUUSD
2024-07-29 01:00:00+00:00,1,2024,17544,1.7939240210610476,1.7816258294947194,1.9594281638847257,XAUUSD
2024-07-29 05:00:00+00:00,5,2024,8707,1.7537303305575935,1.7395405725228623,1.88123157960859,XAUUSD
2024-07-29 09:00:00+00:00,9,2024,9819,1.6172854803501733,1.6033166454833006,1.7152701720932153,XAUUSD
2024-07-29 13:00:00+00:00,13,2024,20117,1.588014668239307,1.5772258457383745,1.714656127804004,XAUUSD
2024-07-29 17:00:00+00:00,17,2024,10882,1.5838938583020439,1.56389832073593,1.7088740359514896,XAUUSD
2024-08-06 01:00:00+00:00,1,2024,19076,1.7394833734458497,1.7465318473580893,1.9083213337656946,XAUUSD
2024-08-06 05:00:00+00:00,5,2024,17184,1.7019863425986812,1.687663478277067,1.8667551646885343,XAUUSD
2024-08-06 09:00:00+00:00,9,2024,14740,1.574865152169913,1.5795400020275019,1.700081562451621,XAUUSD
2024-08-06 13:00:00+00:00,13,2024,28957,1.6157911646272678,1.594521731374289,1.7971209286928358,XAUUSD
2024-08-06 17:00:00+00:00,17,2024,13682,1.7460216770471897,1.7336808028254682,1.8818452119577385,XAUUSD
2024-08-15 01:00:00+00:00,1,2024,12812,1.6738861512452263,1.677762616586005,1.8113916960350627,XAUUSD
2024-08-15 05:00:00+00:00,5,2024,9048,1.6707961139721526,1.6495848304704233,1.793627648632405,XAUUSD
2024-08-15 09:00:00+00:00,9,2024,6923,1.5875535799328044,1.5859966017934086,1.7098282966031926,XAUUSD
2024-08-15 13:00:00+00:00,13,2024,32282,1.5846822242147305,1.5762680960020132,1.7652808664725392,XAUUSD
2024-08-15 17:00:00+00:00,17,2024,8986,1.5360272752809523,1.532772652062722,1.6862685199318157,XAUUSD
2024-08-23 01:00:00+00:00,1,2024,11447,1.647062604449115,1.645887682954345,1.7676823474823766,XAUUSD
2024-08-23 05:00:00+00:00,5,2024,8349,1.6435303030904562,1.6270039746350449,1.764475415484811,XAUUSD
2024-08-23 13:00:00+00:00,13,2024,20365,1.548358290107196,1.5492980804938183,1.7501901880278072,XAUUSD
2024-09-03 01:00:00+00:00,1,2024,12719,1.6318632731115563,1.6139968575201775,1.7545243743380057,XAUUSD
2024-09-03 05:00:00+00:00,5,2024,7577,1.6435171266504498,1.631824844906467,1.7635093836737292,XAUUSD
2024-09-03 09:00:00+00:00,9,2024,8463,1.5458719526706375,1.5365060098202976,1.68234154770338,XAUUSD
2024-09-03 13:00:00+00:00,13,2024,25178,1.575044210000895,1.5963126633941822,1.816594430653968,XAUUSD
2024-09-12 01:00:00+00:00,1,2024,9091,1.646669967960575,1.6393301200853125,1.7536154400879205,XAUUSD
2024-09-12 05:00:00+00:00,5,2024,7000,1.576420560415264,1.5563030808146687,1.7352449087731645,XAUUSD
2024-09-12 09:00:00+00:00,9,2024,5306,1.5085680711809826,1.4922295014269618,1.5885244990257106,XAUUSD
2024-09-12 13:00:00+00:00,13,2024,32555,1.5632404596554392,1.5540717013151486,1.7673881537856202,XAUUSD
2024-09-12 17:00:00+00:00,17,2024,13149,1.6098521384106927,1.594002542988654,1.7625079312867593,XAUUSD
2024-09-20 01:00:00+00:00,1,2024,9973,1.5354545941514437,1.5090666712368592,1.6885257334988557,XAUUSD
2024-09-20 05:00:00+00:00,5,2024,6300,1.5812898697183346,1.5803459140631706,1.6969907340451231,XAUUSD
2024-09-20 09:00:00+00:00,9,2024,8473,1.4570077278927227,1.4598098646596984,1.6123490582156776,XAUUSD
2024-09-20 13:00:00+00:00,13,2024,25436,1.561708594228539,1.5305208557487848,1.6879773811095133,XAUUSD
2024-09-20 17:00:00+00:00,17,2024,14025,1.5636143135536926,1.5571706879242164,1.7711884139845318,XAUUSD
2024-10-01 01:00:00+00:00,1,2024,4349,1.5552335505614363,1.5583509932881106,1.6675225352391088,XAUUSD
2024-10-01 05:00:00+00:00,5,2024,6223,1.5168626136671586,1.5154233219492472,1.6305596076926665,XAUUSD
2024-10-09 01:00:00+00:00,1,2024,14596,1.5646943884728173,1.5516305212817703,1.7546369141278269,XAUUSD
2024-10-09 05:00:00+00:00,5,2024,12416,1.5676907705164214,1.578681347005571,1.7174261506765625,XAUUSD
2024-10-18 01:00:00+00:00,1,2024,14478,1.5164628688513144,1.4915866561938018,1.6883881933279652,XAUUSD
2024-10-18 05:00:00+00:00,5,2024,9758,1.5155177401361102,1.5314865173442498,1.6954343795218265,XAUUSD
2024-10-18 09:00:00+00:00,9,2024,10733,1.4270813954485553,1.4144375562323532,1.5853095630432186,XAUUSD
2024-10-18 17:00:00+00:00,17,2024,11010,1.3976060479566783,1.3794777149762285,1.5447753124464962,XAUUSD
2024-10-28 09:00:00+00:00,9,2024,10645,1.380266545212801,1.365844291361151,1.530818713363359,XAUUSD
2024-10-28 13:00:00+00:00,13,2024,21875,1.3854834152170166,1.364662139170131,1.5213384129792797,XAUUSD
2024-11-06 01:00:00+00:00,1,2024,23413,1.4227760915241678,1.3786599984647359,1.6417246134643968,XAUUSD
2024-11-06 13:00:00+00:00,13,2024,35645,1.4898468065956851,1.4612214980672729,1.6501247906875003,XAUUSD
2024-11-06 21:00:00+00:00,21,2024,2738,1.390439040523202,1.3858632008106802,1.5407394045976208,XAUUSD
2024-11-15 05:00:00+00:00,5,2024,9737,1.676439398666221,1.6679476890915124,1.7948382792184507,XAUUSD
2024-11-15 09:00:00+00:00,9,2024,13421,1.6364922178953256,1.5986040203520133,1.7148413674303085,XAUUSD
2024-11-15 21:00:00+00:00,21,2024,3017,1.6666416215062134,1.6649747202597327,1.7178836766367596,XAUUSD
2024-11-25 05:00:00+00:00,5,2024,15081,1.609594681600802,1.5992028903538755,1.797049469402493,XAUUSD
2024-11-25 09:00:00+00:00,9,2024,11274,1.458445521449892,1.4233616304294519,1.535413181780642,XAUUSD
2024-11-25 13:00:00+00:00,13,2024,20702,1.5291888585532176,1.5198397380830377,1.6691626313993777,XAUUSD
2024-11-25 21:00:00+00:00,21,2024,3335,1.5607334685980776,1.521408100041646,1.6757148923450473,XAUUSD
2024-12-04 01:00:00+00:00,1,2024,13938,1.5520162015408516,1.5357059216332276,1.670263161138803,XAUUSD
2024-12-04 05:00:00+00:00,5,2024,9486,1.4719591776649923,1.4370661139877812,1.6985554729337755,XAUUSD
2024-12-04 09:00:00+00:00,9,2024,10065,1.4387154542653526,1.4274367685429947,1.6170564233899833,XAUUSD
2024-12-12 01:00:00+00:00,1,2024,14518,2.762145948333707,2.992849467217344,4.087559200572737,XAUUSD
2024-12-12 05:00:00+00:00,5,2024,8937,3.1724912217605494,3.0786147269529303,3.9055519644579277,XAUUSD
2024-12-12 13:00:00+00:00,13,2024,21048,2.259803559560151,2.4674366245284287,3.2215015551281936,XAUUSD
2024-12-12 17:00:00+00:00,17,2024,14414,2.16416797146923,2.147559917388401,2.6095831389721735,XAUUSD
2024-12-23 01:00:00+00:00,1,2024,11073,2.051777247163307,1.9623997025752853,2.354830518811983,XAUUSD
2024-12-23 09:00:00+00:00,9,2024,9217,1.673458753996066,1.7297235229910195,2.1194837070056103,XAUUSD
2024-12-23 13:00:00+00:00,13,2024,12750,1.6458450717598425,1.6584036655631647,1.9136932006053387,XAUUSD
2024-12-23 21:00:00+00:00,21,2024,1427,1.9148394311395018,1.9823447171956354,2.4489911495843937,XAUUSD
2025-01-09 05:00:00+00:00,5,2025,7168,1.9554238569299849,1.927797241813464,2.320022034595636,XAUUSD
2025-01-09 13:00:00+00:00,13,2025,16562,1.9848393410854792,1.996421480304515,2.416172897896658,XAUUSD
2025-01-17 01:00:00+00:00,1,2025,12237,1.8073444577237658,1.8424746606004523,2.175755300574503,XAUUSD
2025-01-17 05:00:00+00:00,5,2025,9270,1.596019548551903,1.5881574469584034,1.9008234322906299,XAUUSD
2025-01-17 09:00:00+00:00,9,2025,12913,2.2443813281522913,2.2367382787434154,2.64411829551345,XAUUSD
2025-01-17 21:00:00+00:00,21,2025,2475,2.2795033791046713,2.3998591517412566,3.071453100771249,XAUUSD
2025-01-28 09:00:00+00:00,9,2025,11195,1.7498163604184909,1.750157335482806,1.9685304883700045,XAUUSD
2025-01-28 17:00:00+00:00,17,2025,14005,1.9107228351502796,1.9249934296246138,2.2733020255843677,XAUUSD
2025-01-28 21:00:00+00:00,21,2025,3486,1.2666427814041055,1.4187088816972586,2.0626689488717336,XAUUSD
2025-02-06 05:00:00+00:00,5,2025,9143,1.976517783518342,1.9788797815386794,2.2316501693780415,XAUUSD
2025-02-06 09:00:00+00:00,9,2025,12343,1.7135862913089062,1.7224937085251155,2.018845944389593,XAUUSD
2025-02-06 13:00:00+00:00,13,2025,21379,1.6777966335710264,1.7518987961491441,1.9914973544561787,XAUUSD
2025-02-06 17:00:00+00:00,17,2025,11779,1.7441573798485193,1.7647793244608274,2.1651937559077488,XAUUSD
2025-02-06 21:00:00+00:00,21,2025,4381,1.5053650510243004,1.4810548861816752,1.7849955375119202,XAUUSD
2025-02-14 01:00:00+00:00,1,2025,13161,1.8770562297796058,1.9353232215953589,2.251910285260084,XAUUSD
2025-02-14 05:00:00+00:00,5,2025,10633,2.1391202620589747,2.1014889374477175,2.4143111623640645,XAUUSD
2025-02-14 09:00:00+00:00,9,2025,12491,1.7038416517722508,1.7088057398907397,1.965156113262558,XAUUSD
2025-02-14 13:00:00+00:00,13,2025,25994,1.6780017396434295,1.7776832154968598,2.0444382806307773,XAUUSD
2025-02-14 17:00:00+00:00,17,2025,18118,1.899804320160534,1.9706460692035987,2.2864784248237227,XAUUSD
2025-02-25 01:00:00+00:00,1,2025,14014,1.866301550223151,1.882834472940523,2.0914095100159336,XAUUSD
2025-02-25 05:00:00+00:00,5,2025,8476,1.7692882187520116,1.7833886208010374,2.032041931595554,XAUUSD
