ts,hour,year,ticks,median_bps,mean_bps,p90_bps,sym,window
2024-08-25 22:00:00+00:00,22,2024,1417,0.35748757730704606,0.5160363125937804,1.2508085584137516,EURUSD,weekly open 21-03 UTC
2024-08-25 23:00:00+00:00,23,2024,1670,0.268114484884818,0.27104388924400424,0.44673809711429296,EURUSD,weekly open 21-03 UTC
2024-09-15 21:00:00+00:00,21,2024,845,2.7986801063501376,3.1795069675974856,5.235602094241063,EURUSD,weekly open 21-03 UTC
2024-09-15 22:00:00+00:00,22,2024,1562,0.27061280269346816,0.47866390598104636,0.8122047297381856,EURUSD,weekly open 21-03 UTC
2024-09-15 23:00:00+00:00,23,2024,1001,0.27055911040141495,0.2475121472296333,0.36078615302780753,EURUSD,weekly open 21-03 UTC
2024-09-29 21:00:00+00:00,21,2024,672,2.4193223209364794,2.9122174113629153,4.658913756339491,EURUSD,weekly open 21-03 UTC
2024-09-29 22:00:00+00:00,22,2024,1455,0.35815656814213404,0.4961014682150499,0.8058948524605553,EURUSD,weekly open 21-03 UTC
2024-09-29 23:00:00+00:00,23,2024,1228,0.26856812902188865,0.24423042821818858,0.35809244156414777,EURUSD,weekly open 21-03 UTC
2024-10-13 21:00:00+00:00,21,2024,615,1.8294077292474547,1.7469875089942568,2.195289275097352,EURUSD,weekly open 21-03 UTC
2024-10-13 22:00:00+00:00,22,2024,1252,0.45742515380814186,0.49869732776612175,0.7317543903459591,EURUSD,weekly open 21-03 UTC
2024-10-13 23:00:00+00:00,23,2024,827,0.2745555631818656,0.24658915737983853,0.3660389099364923,EURUSD,weekly open 21-03 UTC
2024-11-03 22:00:00+00:00,22,2024,1033,1.378986996153495,1.7505086308562479,3.1064263912883567,EURUSD,weekly open 21-03 UTC
2024-11-03 23:00:00+00:00,23,2024,3380,0.36777889133089986,0.4849956120641074,1.0116589091135204,EURUSD,weekly open 21-03 UTC
2024-11-17 22:00:00+00:00,22,2024,1494,1.7091095539209533,1.9151989770138893,2.848237368359701,EURUSD,weekly open 21-03 UTC
2024-11-17 23:00:00+00:00,23,2024,1808,0.2847745297658156,0.4505173583141149,1.139135965371406,EURUSD,weekly open 21-03 UTC
2024-12-01 22:00:00+00:00,22,2024,1934,2.365598520082356,2.485691905425856,3.6901591026300657,EURUSD,weekly open 21-03 UTC
2024-12-01 23:00:00+00:00,23,2024,4472,0.379229595075874,0.4488939086292456,0.6635473621203617,EURUSD,weekly open 21-03 UTC
2024-12-15 22:00:00+00:00,22,2024,2335,2.096116467854234,2.451905122568345,4.289517658131028,EURUSD,weekly open 21-03 UTC
2024-12-15 23:00:00+00:00,23,2024,1940,0.3807275703873904,0.5639042842137088,0.8569837030279663,EURUSD,weekly open 21-03 UTC
2025-01-05 22:00:00+00:00,22,2025,906,2.7180903525679523,2.9570191878876266,5.049131937702218,EURUSD,weekly open 21-03 UTC
2025-01-05 23:00:00+00:00,23,2025,1290,0.2911377663987409,0.4433114196613844,0.776405050513475,EURUSD,weekly open 21-03 UTC
2025-01-19 22:00:00+00:00,22,2025,1374,2.675754578627089,3.2931712058092715,5.41761870682731,EURUSD,weekly open 21-03 UTC
2025-01-19 23:00:00+00:00,23,2025,1891,0.29209446334919886,0.4372094242060778,0.7786191189932455,EURUSD,weekly open 21-03 UTC
2025-02-02 22:00:00+00:00,22,2025,2852,1.9498118431569205,2.046032575540477,3.220250496454714,EURUSD,weekly open 21-03 UTC
2025-02-02 23:00:00+00:00,23,2025,10290,0.7809296968026587,0.8656155816146062,1.2680032070851772,EURUSD,weekly open 21-03 UTC
2025-02-16 22:00:00+00:00,22,2025,659,2.4786455155596876,2.411923697691979,3.5272595196019276,EURUSD,weekly open 21-03 UTC
2025-02-16 23:00:00+00:00,23,2025,1937,0.6676044920246489,0.8470448743245403,1.7157073003352206,EURUSD,weekly open 21-03 UTC
2025-03-09 21:00:00+00:00,21,2025,559,2.9538007107571507,3.352957459293472,5.7237919595904225,EURUSD,weekly open 21-03 UTC
2025-03-09 22:00:00+00:00,22,2025,4015,0.7374903204402818,0.8152061802962349,1.1054813450034084,EURUSD,weekly open 21-03 UTC
2025-03-09 23:00:00+00:00,23,2025,3118,0.5527915975672469,0.5714782469537824,0.737105038401798,EURUSD,weekly open 21-03 UTC
2025-03-23 21:00:00+00:00,21,2025,180,2.033628825937978,2.063984900566734,3.9761026985982397,EURUSD,weekly open 21-03 UTC
2025-03-23 22:00:00+00:00,22,2025,2124,0.8319429102280306,1.0152461818021692,1.478700710324138,EURUSD,weekly open 21-03 UTC
2025-03-23 23:00:00+00:00,23,2025,1535,0.5542929992789478,0.554070260841583,0.7390095424614561,EURUSD,weekly open 21-03 UTC
2025-04-06 21:00:00+00:00,21,2025,1288,3.398283407651478,3.9468989182924217,7.334924884042969,EURUSD,weekly open 21-03 UTC
2025-04-06 22:00:00+00:00,22,2025,11997,0.9116933792825793,1.003650513160056,1.3674739975344485,EURUSD,weekly open 21-03 UTC
2025-04-06 23:00:00+00:00,23,2025,15012,0.818431067642632,0.7888940554549253,1.091534242337866,EURUSD,weekly open 21-03 UTC
2025-04-20 21:00:00+00:00,21,2025,1539,2.8917056243669266,3.7714264550989767,7.889270262406645,EURUSD,weekly open 21-03 UTC
2025-04-20 22:00:00+00:00,22,2025,6312,1.3128528292228445,1.5316433761963484,1.928385149241601,EURUSD,weekly open 21-03 UTC
2025-04-20 23:00:00+00:00,23,2025,5904,0.7869024459544338,0.8097814611406401,1.049409707038898,EURUSD,weekly open 21-03 UTC
2025-05-11 21:00:00+00:00,21,2025,1152,3.213511028590571,3.4343538068568034,5.533674016670357,EURUSD,weekly open 21-03 UTC
2025-05-11 22:00:00+00:00,22,2025,3672,0.8017567380965713,1.0143562854665162,1.247260481442804,EURUSD,weekly open 21-03 UTC
2025-05-11 23:00:00+00:00,23,2025,2909,0.712085877555569,0.6699545819012682,0.8907813042818877,EURUSD,weekly open 21-03 UTC
2025-05-25 21:00:00+00:00,21,2025,370,3.344260852411651,3.3178179079824752,4.574404447727347,EURUSD,weekly open 21-03 UTC
2025-05-25 22:00:00+00:00,22,2025,5116,0.8788890841974776,0.8424667171745996,1.1426210848744522,EURUSD,weekly open 21-03 UTC
2025-05-25 23:00:00+00:00,23,2025,2425,0.6154468363835859,0.6250645812242798,0.791386200861938,EURUSD,weekly open 21-03 UTC
2025-06-08 21:00:00+00:00,21,2025,342,2.369803437970329,2.595578871051417,4.878634781368159,EURUSD,weekly open 21-03 UTC
2025-06-08 22:00:00+00:00,22,2025,1278,0.7891517933467795,0.8110446937510796,1.2284969165518693,EURUSD,weekly open 21-03 UTC
2025-06-08 23:00:00+00:00,23,2025,1240,0.6135856631328325,0.6101254272428919,0.7888688847372104,EURUSD,weekly open 21-03 UTC
2025-06-22 21:00:00+00:00,21,2025,960,3.0504811045060674,3.132252935608285,4.625690035128358,EURUSD,weekly open 21-03 UTC
2025-06-22 22:00:00+00:00,22,2025,5287,1.0444955086703571,1.2742665465119507,2.090956612650444,EURUSD,weekly open 21-03 UTC
2025-06-22 23:00:00+00:00,23,2025,2677,0.5216438737269627,0.5079900114477028,0.7307644140470687,EURUSD,weekly open 21-03 UTC
2025-07-13 21:00:00+00:00,21,2025,776,2.314943819913151,2.7328303233257314,4.926310041895611,EURUSD,weekly open 21-03 UTC
2025-07-13 22:00:00+00:00,22,2025,2443,0.5996410719870349,0.7982636575926804,1.6279988629036144,EURUSD,weekly open 21-03 UTC
2025-07-13 23:00:00+00:00,23,2025,1807,0.42859775671834244,0.48300479877412245,0.7712247477445832,EURUSD,weekly open 21-03 UTC
2025-07-27 21:00:00+00:00,21,2025,815,2.8055618137527065,2.9754186205324378,4.506055543512271,EURUSD,weekly open 21-03 UTC
2025-07-27 22:00:00+00:00,22,2025,1947,0.6805093612556925,0.7780443795340988,1.1051780994695861,EURUSD,weekly open 21-03 UTC
2025-07-27 23:00:00+00:00,23,2025,1268,0.4253563422766391,0.48608971693254405,0.7653874774116766,EURUSD,weekly open 21-03 UTC
2025-08-10 21:00:00+00:00,21,2025,449,3.863805161183693,4.059441066199849,5.836429115527621,EURUSD,weekly open 21-03 UTC
2025-08-10 22:00:00+00:00,22,2025,944,0.6868013942075172,0.8241506441887678,1.3481703024064384,EURUSD,weekly open 21-03 UTC
2025-08-10 23:00:00+00:00,23,2025,682,0.4292711405294928,0.4389689173323268,0.6869075422435943,EURUSD,weekly open 21-03 UTC
2025-08-24 21:00:00+00:00,21,2025,532,1.961662300708994,2.212314045219597,3.4117350295353988,EURUSD,weekly open 21-03 UTC
2025-08-24 22:00:00+00:00,22,2025,1027,0.5121638924451472,0.5947802068269671,1.0237615056643345,EURUSD,weekly open 21-03 UTC
2025-08-24 23:00:00+00:00,23,2025,663,0.34160297194619754,0.34593956405988296,0.597557696329839,EURUSD,weekly open 21-03 UTC
2025-09-14 21:00:00+00:00,21,2025,255,2.216500997424826,2.7394779982881037,4.789421363907595,EURUSD,weekly open 21-03 UTC
2025-09-14 22:00:00+00:00,22,2025,799,0.7670639773965292,0.7616936080101607,1.1081154110850306,EURUSD,weekly open 21-03 UTC
2025-09-14 23:00:00+00:00,23,2025,543,0.34112811066230025,0.3880326867082196,0.5968800228521015,EURUSD,weekly open 21-03 UTC
2025-09-28 21:00:00+00:00,21,2025,1505,1.8800044436477983,1.9258650556589731,2.3072091741472294,EURUSD,weekly open 21-03 UTC
