symbol,tf,quarter,floor,topn,train_pf,train_trades,n_eligible,test_trades,test_pf,test_pf_2x,test_total_r,test_tpd,test_win,anchor_hour,anchor_minute,mode,fill_mode,band_k,stop_mode,stop_k,target_mode,rr,max_hold_bars,min_rvol,min_atr_rank,max_atr_rank,warmup_bars,min_risk_bps,filter
XAUUSD,4h,2024-09-01,30,1,2.344,63,9886,23,1.562,1.304,3.658,0.256,0.4783,-1,24,2,1,2.0,0,1.0,3,2.0,3,0.0,0.7,0.0,2,3.0,ATRrank>0.7
XAUUSD,4h,2024-09-01,30,10,2.344,63,9886,152,1.35,1.105,1.278,1.692,0.5395,-1,24,2,1,2.0,0,1.0,3,2.0,3,0.0,0.7,0.0,2,3.0,ATRrank>0.7
XAUUSD,4h,2024-09-01,100,1,1.813,128,3279,41,1.294,1.118,10.375,0.456,0.2439,-1,24,2,1,1.5,0,0.5,0,0.0,0,0.0,0.5,0.0,2,3.0,ATRrank>0.5
XAUUSD,4h,2024-09-01,100,10,1.813,128,3279,275,1.445,1.231,5.647,3.061,0.4327,-1,24,2,1,1.5,0,0.5,0,0.0,0,0.0,0.5,0.0,2,3.0,ATRrank>0.5
XAUUSD,4h,2024-12-01,30,1,2.119,38,9970,13,0.002,0.0,-16.978,0.145,0.0769,8,0,1,1,2.5,0,0.5,0,0.0,0,0.0,0.5,0.0,2,3.0,ATRrank>0.5
XAUUSD,4h,2024-12-01,30,10,2.119,38,9970,132,0.447,0.308,-4.984,1.469,0.2955,8,0,1,1,2.5,0,0.5,0,0.0,0,0.0,0.5,0.0,2,3.0,ATRrank>0.5
XAUUSD,4h,2024-12-01,100,1,2.053,100,3729,24,1.283,1.073,2.286,0.267,0.4583,-1,24,2,1,2.0,1,1.0,0,0.0,3,0.0,0.5,0.0,2,3.0,ATRrank>0.5
XAUUSD,4h,2024-12-01,100,10,2.053,100,3729,258,1.358,1.123,3.066,2.872,0.4612,-1,24,2,1,2.0,1,1.0,0,0.0,3,0.0,0.5,0.0,2,3.0,ATRrank>0.5
XAUUSD,4h,2025-03-01,30,1,2.377,85,9643,27,1.789,1.59,7.588,0.301,0.5926,-1,24,2,1,2.0,0,1.0,3,2.0,3,0.0,0.7,0.0,2,3.0,ATRrank>0.7
XAUUSD,4h,2025-03-01,30,10,2.377,85,9643,39,0.704,0.587,-0.725,0.434,0.4103,-1,24,2,1,2.0,0,1.0,3,2.0,3,0.0,0.7,0.0,2,3.0,ATRrank>0.7
XAUUSD,4h,2025-03-01,100,1,1.907,102,3710,28,1.816,1.61,7.846,0.312,0.6071,-1,24,2,1,2.0,0,1.0,3,2.0,3,0.0,0.5,0.0,2,3.0,ATRrank>0.5
XAUUSD,4h,2025-03-01,100,10,1.907,102,3710,170,1.228,1.065,1.463,1.892,0.5235,-1,24,2,1,2.0,0,1.0,3,2.0,3,0.0,0.5,0.0,2,3.0,ATRrank>0.5
XAUUSD,4h,2025-06-01,30,1,2.233,47,8883,14,2.387,2.187,4.509,0.152,0.7143,-1,24,3,1,1.5,1,2.0,3,1.0,0,0.0,0.7,0.0,2,3.0,ATRrank>0.7
XAUUSD,4h,2025-06-01,30,10,2.233,47,8883,99,1.265,1.088,0.891,1.078,0.5051,-1,24,3,1,1.5,1,2.0,3,1.0,0,0.0,0.7,0.0,2,3.0,ATRrank>0.7
XAUUSD,4h,2025-06-01,100,1,1.934,111,3696,33,0.812,0.657,-2.378,0.359,0.3939,-1,24,2,1,2.0,0,1.0,3,2.0,3,0.0,0.5,0.0,2,3.0,ATRrank>0.5
XAUUSD,4h,2025-06-01,100,10,1.934,111,3696,346,0.818,0.658,-2.377,3.768,0.4277,-1,24,2,1,2.0,0,1.0,3,2.0,3,0.0,0.5,0.0,2,3.0,ATRrank>0.5
XAUUSD,4h,2025-09-01,30,1,2.716,37,7776,5,0.447,0.414,-0.916,0.055,0.4,-1,24,2,1,2.0,1,2.0,0,0.0,3,2.0,0.0,0.0,2,3.0,rvol>2.0
XAUUSD,4h,2025-09-01,30,10,2.716,37,7776,68,1.387,1.296,1.134,0.749,0.4706,-1,24,2,1,2.0,1,2.0,0,0.0,3,2.0,0.0,0.0,2,3.0,rvol>2.0
XAUUSD,4h,2025-09-01,100,1,1.935,153,3377,48,1.462,1.313,4.474,0.528,0.5625,-1,24,2,1,1.5,1,2.0,3,2.0,3,0.0,0.7,0.0,2,3.0,ATRrank>0.7
XAUUSD,4h,2025-09-01,100,10,1.935,153,3377,364,2.106,1.907,9.983,4.007,0.5742,-1,24,2,1,1.5,1,2.0,3,2.0,3,0.0,0.7,0.0,2,3.0,ATRrank>0.7
XAUUSD,4h,2025-12-01,30,1,3.422,39,7097,9,5.83,5.536,7.169,0.101,0.7778,-1,24,2,1,2.5,1,2.0,3,2.0,0,0.0,0.7,0.0,2,3.0,ATRrank>0.7
XAUUSD,4h,2025-12-01,30,10,3.422,39,7097,74,1.094,1.041,0.249,0.833,0.4054,-1,24,2,1,2.5,1,2.0,3,2.0,0,0.0,0.7,0.0,2,3.0,ATRrank>0.7
XAUUSD,4h,2025-12-01,100,1,1.867,106,3396,30,1.496,1.382,3.398,0.338,0.5333,-1,24,2,1,2.0,1,2.0,3,1.0,3,0.0,0.5,0.0,2,3.0,ATRrank>0.5
XAUUSD,4h,2025-12-01,100,10,1.867,106,3396,293,1.252,1.145,2.035,3.298,0.5119,-1,24,2,1,2.0,1,2.0,3,1.0,3,0.0,0.5,0.0,2,3.0,ATRrank>0.5
XAUUSD,4h,2026-03-01,30,1,4.552,31,7043,11,0.312,0.266,-1.112,0.12,0.5455,0,0,0,1,2.0,0,6.0,0,0.0,1,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,4h,2026-03-01,30,10,4.552,31,7043,164,0.625,0.586,-3.927,1.786,0.3232,0,0,0,1,2.0,0,6.0,0,0.0,1,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,4h,2026-03-01,100,1,2.549,100,3549,26,1.395,1.25,8.704,0.283,0.2308,-1,24,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.0,2,3.0,none
XAUUSD,4h,2026-03-01,100,10,2.549,100,3549,329,1.124,1.025,2.685,3.583,0.3374,-1,24,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.0,2,3.0,none
EURUSD,4h,2024-09-01,30,1,2.811,35,6405,10,1.484,1.388,2.034,0.111,0.5,-1,24,3,1,1.5,1,2.0,0,0.0,0,0.0,0.5,0.0,2,2.0,ATRrank>0.5
EURUSD,4h,2024-09-01,30,10,2.811,35,6405,119,1.422,1.271,3.416,1.325,0.3193,-1,24,3,1,1.5,1,2.0,0,0.0,0,0.0,0.5,0.0,2,2.0,ATRrank>0.5
EURUSD,4h,2024-09-01,100,1,1.344,154,2354,41,0.623,0.564,-2.568,0.456,0.3415,-1,24,0,1,2.0,0,6.0,3,2.0,0,0.0,0.0,0.0,2,2.0,none
EURUSD,4h,2024-09-01,100,10,1.344,154,2354,332,0.627,0.556,-1.75,3.696,0.3645,-1,24,0,1,2.0,0,6.0,3,2.0,0,0.0,0.0,0.0,2,2.0,none
EURUSD,4h,2024-12-01,30,1,2.003,45,7273,15,0.297,0.241,-4.52,0.167,0.1333,-1,24,3,1,2.5,1,1.0,0,0.0,1,0.0,0.0,0.0,2,2.0,none
EURUSD,4h,2024-12-01,30,10,2.003,45,7273,93,1.113,0.967,0.401,1.035,0.3011,-1,24,3,1,2.5,1,1.0,0,0.0,1,0.0,0.0,0.0,2,2.0,none
EURUSD,4h,2024-12-01,100,1,1.556,128,1989,7,5.193,4.329,21.337,0.078,0.2857,-1,24,1,1,1.5,0,0.5,0,0.0,0,0.0,0.0,0.5,2,2.0,ATRrank<0.5
EURUSD,4h,2024-12-01,100,10,1.556,128,1989,291,1.748,1.546,9.622,3.239,0.3711,-1,24,1,1,1.5,0,0.5,0,0.0,0,0.0,0.0,0.5,2,2.0,ATRrank<0.5
EURUSD,4h,2025-03-01,30,1,3.03,39,7870,9,1.979,1.662,0.741,0.1,0.4444,-1,24,4,1,2.0,1,2.0,3,3.0,1,1.5,0.0,0.0,2,2.0,rvol>1.5
EURUSD,4h,2025-03-01,30,10,3.03,39,7870,137,0.714,0.629,-1.233,1.525,0.4015,-1,24,4,1,2.0,1,2.0,3,3.0,1,1.5,0.0,0.0,2,2.0,rvol>1.5
EURUSD,4h,2025-03-01,100,1,1.554,111,2198,28,0.734,0.655,-1.853,0.312,0.4643,-1,24,4,1,2.0,1,2.0,0,0.0,3,0.0,0.0,0.0,2,2.0,none
EURUSD,4h,2025-03-01,100,10,1.554,111,2198,330,1.107,0.997,1.043,3.673,0.4576,-1,24,4,1,2.0,1,2.0,0,0.0,3,0.0,0.0,0.0,2,2.0,none
EURUSD,4h,2025-06-01,30,1,2.614,36,8332,0,,,0.0,0.0,,-1,24,1,1,1.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
EURUSD,4h,2025-06-01,30,10,2.614,36,8332,30,0.233,0.211,-1.522,0.327,0.3,-1,24,1,1,1.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
EURUSD,4h,2025-06-01,100,1,1.88,116,2614,10,0.934,0.864,-0.114,0.109,0.4,-1,24,0,1,2.0,0,6.0,0,0.0,1,1.5,0.0,0.0,2,2.0,rvol>1.5
EURUSD,4h,2025-06-01,100,10,1.88,116,2614,197,1.03,0.904,0.326,2.145,0.3452,-1,24,0,1,2.0,0,6.0,0,0.0,1,1.5,0.0,0.0,2,2.0,rvol>1.5
EURUSD,4h,2025-09-01,30,1,2.265,46,7415,0,,,0.0,0.0,,0,0,1,1,1.5,1,2.0,3,1.0,3,2.0,0.0,0.0,2,2.0,rvol>2.0
EURUSD,4h,2025-09-01,30,10,2.265,46,7415,59,1.328,1.154,0.676,0.65,0.5085,0,0,1,1,1.5,1,2.0,3,1.0,3,2.0,0.0,0.0,2,2.0,rvol>2.0
EURUSD,4h,2025-09-01,100,1,1.708,104,2833,30,0.649,0.532,-9.497,0.33,0.2333,-1,24,1,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.0,2,2.0,none
EURUSD,4h,2025-09-01,100,10,1.708,104,2833,327,0.831,0.695,-1.521,3.6,0.3272,-1,24,1,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.0,2,2.0,none
EURUSD,4h,2025-12-01,30,1,2.159,76,6760,25,1.13,0.933,0.244,0.281,0.44,-1,24,0,1,2.0,0,6.0,0,0.0,1,1.5,0.0,0.0,2,2.0,rvol>1.5
EURUSD,4h,2025-12-01,30,10,2.159,76,6760,220,1.232,1.004,0.428,2.477,0.4909,-1,24,0,1,2.0,0,6.0,0,0.0,1,1.5,0.0,0.0,2,2.0,rvol>1.5
EURUSD,4h,2025-12-01,100,1,1.56,102,2681,9,2.046,1.513,0.79,0.101,0.4444,0,0,3,1,2.0,1,2.0,3,2.0,1,0.0,0.5,0.0,2,2.0,ATRrank>0.5
EURUSD,4h,2025-12-01,100,10,1.56,102,2681,130,1.41,1.174,1.646,1.463,0.4615,0,0,3,1,2.0,1,2.0,3,2.0,1,0.0,0.5,0.0,2,2.0,ATRrank>0.5
EURUSD,4h,2026-03-01,30,1,2.245,40,7169,11,0.507,0.408,-3.334,0.12,0.2727,-1,24,2,1,2.0,0,1.0,3,2.0,3,0.0,0.0,0.5,2,2.0,ATRrank<0.5
EURUSD,4h,2026-03-01,30,10,2.245,40,7169,123,0.811,0.623,-0.562,1.339,0.5528,-1,24,2,1,2.0,0,1.0,3,2.0,3,0.0,0.0,0.5,2,2.0,ATRrank<0.5
EURUSD,4h,2026-03-01,100,1,1.533,115,2271,22,3.077,2.166,2.741,0.24,0.6364,0,0,3,1,2.0,1,2.0,3,3.0,1,0.0,0.0,0.0,2,2.0,none
EURUSD,4h,2026-03-01,100,10,1.533,115,2271,220,3.334,2.44,3.172,2.396,0.6636,0,0,3,1,2.0,1,2.0,3,3.0,1,0.0,0.0,0.0,2,2.0,none
XAUUSD,1h,2024-09-01,30,1,2.668,38,13278,8,3.236,2.78,3.281,0.089,0.75,-1,96,2,1,2.5,1,2.0,3,2.0,12,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,1h,2024-09-01,30,10,2.668,38,13278,98,2.377,2.072,4.427,1.089,0.6224,-1,96,2,1,2.5,1,2.0,3,2.0,12,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,1h,2024-09-01,100,1,1.653,111,10395,33,1.466,1.236,4.802,0.367,0.4848,-1,96,2,1,2.0,0,1.0,3,3.0,4,2.0,0.0,0.0,2,3.0,rvol>2.0
XAUUSD,1h,2024-09-01,100,10,1.653,111,10395,373,1.288,1.124,2.375,4.146,0.3941,-1,96,2,1,2.0,0,1.0,3,3.0,4,2.0,0.0,0.0,2,3.0,rvol>2.0
XAUUSD,1h,2024-12-01,30,1,2.455,39,13122,7,0.264,0.23,-4.506,0.078,0.1429,-1,96,2,1,2.5,0,1.0,3,3.0,0,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,1h,2024-12-01,30,10,2.455,39,13122,111,0.491,0.426,-3.555,1.234,0.2703,-1,96,2,1,2.5,0,1.0,3,3.0,0,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,1h,2024-12-01,100,1,1.798,132,10454,19,0.498,0.337,-12.36,0.211,0.1579,8,0,2,1,2.0,0,0.5,0,0.0,12,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,1h,2024-12-01,100,10,1.798,132,10454,215,0.758,0.598,-3.901,2.39,0.2884,8,0,2,1,2.0,0,0.5,0,0.0,12,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,1h,2025-03-01,30,1,3.649,35,13252,6,0.862,0.801,-0.429,0.067,0.5,-1,96,2,1,2.5,1,2.0,3,2.0,4,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,1h,2025-03-01,30,10,3.649,35,13252,60,1.107,1.032,0.333,0.667,0.5,-1,96,2,1,2.5,1,2.0,3,2.0,4,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,1h,2025-03-01,100,1,1.761,102,10245,19,2.848,2.604,10.614,0.211,0.6316,-1,96,2,1,2.0,0,1.0,3,3.0,12,2.0,0.0,0.0,2,3.0,rvol>2.0
XAUUSD,1h,2025-03-01,100,10,1.761,102,10245,128,0.726,0.609,-2.501,1.423,0.3359,-1,96,2,1,2.0,0,1.0,3,3.0,12,2.0,0.0,0.0,2,3.0,rvol>2.0
XAUUSD,1h,2025-06-01,30,1,2.619,45,13095,4,0.0,0.0,-4.439,0.043,0.0,8,0,2,1,2.5,1,1.0,0,0.0,12,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,1h,2025-06-01,30,10,2.619,45,13095,46,0.231,0.183,-3.904,0.5,0.087,8,0,2,1,2.5,1,1.0,0,0.0,12,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,1h,2025-06-01,100,1,1.875,107,9641,12,0.964,0.677,-0.47,0.13,0.25,8,0,2,1,2.5,0,0.5,0,0.0,12,1.5,0.0,0.0,2,3.0,rvol>1.5
XAUUSD,1h,2025-06-01,100,10,1.875,107,9641,221,2.383,1.863,10.075,2.403,0.5113,8,0,2,1,2.5,0,0.5,0,0.0,12,1.5,0.0,0.0,2,3.0,rvol>1.5
XAUUSD,1h,2025-09-01,30,1,4.478,31,12953,10,3.889,3.35,7.557,0.11,0.7,0,0,2,1,2.5,1,1.0,3,3.0,4,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,1h,2025-09-01,30,10,4.478,31,12953,100,3.168,2.673,6.477,1.099,0.67,0,0,2,1,2.5,1,1.0,3,3.0,4,2.5,0.0,0.0,2,3.0,rvol>2.5
XAUUSD,1h,2025-09-01,100,1,2.53,110,9268,44,0.905,0.71,-4.542,0.484,0.1591,8,0,2,1,2.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2,3.0,rvol>1.5
XAUUSD,1h,2025-09-01,100,10,2.53,110,9268,422,1.418,1.159,16.459,4.639,0.237,8,0,2,1,2.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2,3.0,rvol>1.5
XAUUSD,1h,2025-12-01,30,1,3.161,43,12943,10,0.137,0.112,-5.05,0.112,0.3,-1,96,4,1,2.0,1,2.0,3,2.0,12,2.0,0.0,0.0,2,3.0,rvol>2.0
XAUUSD,1h,2025-12-01,30,10,3.161,43,12943,136,0.495,0.426,-4.864,1.529,0.2941,-1,96,4,1,2.0,1,2.0,3,2.0,12,2.0,0.0,0.0,2,3.0,rvol>2.0
XAUUSD,1h,2025-12-01,100,1,2.24,104,9309,32,0.97,0.802,-0.735,0.36,0.3125,0,0,2,1,2.0,0,1.0,3,3.0,4,2.0,0.0,0.0,2,3.0,rvol>2.0
XAUUSD,1h,2025-12-01,100,10,2.24,104,9309,362,0.948,0.802,-1.411,4.069,0.3177,0,0,2,1,2.0,0,1.0,3,3.0,4,2.0,0.0,0.0,2,3.0,rvol>2.0
XAUUSD,1h,2026-03-01,30,1,4.933,51,13034,15,1.317,1.172,4.635,0.163,0.1333,-1,96,2,1,1.5,0,0.5,0,0.0,0,0.0,0.0,0.5,2,3.0,ATRrank<0.5
XAUUSD,1h,2026-03-01,30,10,4.933,51,13034,112,0.771,0.691,-2.406,1.218,0.1429,-1,96,2,1,1.5,0,0.5,0,0.0,0,0.0,0.0,0.5,2,3.0,ATRrank<0.5
XAUUSD,1h,2026-03-01,100,1,2.955,138,9088,32,1.446,1.326,11.152,0.348,0.25,-1,96,2,1,1.5,1,1.0,0,0.0,0,1.5,0.0,0.0,2,3.0,rvol>1.5
XAUUSD,1h,2026-03-01,100,10,2.955,138,9088,325,1.464,1.342,11.421,3.534,0.2769,-1,96,2,1,1.5,1,1.0,0,0.0,0,1.5,0.0,0.0,2,3.0,rvol>1.5
EURUSD,1h,2024-09-01,30,1,2.039,52,13351,21,1.491,1.286,8.41,0.233,0.2381,-1,96,3,1,1.5,0,0.5,0,0.0,0,0.0,0.7,0.0,2,2.0,ATRrank>0.7
EURUSD,1h,2024-09-01,30,10,2.039,52,13351,142,1.707,1.496,7.188,1.579,0.331,-1,96,3,1,1.5,0,0.5,0,0.0,0,0.0,0.7,0.0,2,2.0,ATRrank>0.7
EURUSD,1h,2024-09-01,100,1,1.417,140,9134,43,1.62,1.461,18.131,0.478,0.2791,-1,96,1,1,1.5,0,1.0,0,0.0,0,0.0,0.5,0.0,2,2.0,ATRrank>0.5
EURUSD,1h,2024-09-01,100,10,1.417,140,9134,504,1.245,1.021,5.279,5.603,0.3234,-1,96,1,1,1.5,0,1.0,0,0.0,0,0.0,0.5,0.0,2,2.0,ATRrank>0.5
EURUSD,1h,2024-12-01,30,1,3.174,34,13402,1,inf,inf,7.314,0.011,1.0,-1,96,4,1,2.0,0,0.5,0,0.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
EURUSD,1h,2024-12-01,30,10,3.174,34,13402,25,4.341,3.885,4.218,0.278,0.52,-1,96,4,1,2.0,0,0.5,0,0.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
EURUSD,1h,2024-12-01,100,1,1.831,142,9593,38,1.92,1.644,29.652,0.422,0.2632,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.0,2,2.0,none
EURUSD,1h,2024-12-01,100,10,1.831,142,9593,283,0.72,0.579,-7.249,3.146,0.2085,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.0,2,2.0,none
EURUSD,1h,2025-03-01,30,1,2.569,32,13263,3,0.327,0.307,-1.385,0.033,0.3333,-1,96,3,1,1.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
EURUSD,1h,2025-03-01,30,10,2.569,32,13263,113,1.217,1.123,1.455,1.256,0.4071,-1,96,3,1,1.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
EURUSD,1h,2025-03-01,100,1,1.716,126,9430,31,0.615,0.474,-11.623,0.345,0.1935,0,0,2,1,1.5,0,0.5,0,0.0,12,2.5,0.0,0.0,2,2.0,rvol>2.5
EURUSD,1h,2025-03-01,100,10,1.716,126,9430,416,0.857,0.726,-4.003,4.624,0.3149,0,0,2,1,1.5,0,0.5,0,0.0,12,2.5,0.0,0.0,2,2.0,rvol>2.5
EURUSD,1h,2025-06-01,30,1,2.745,41,13131,4,1.449,1.249,1.007,0.043,0.5,-1,96,4,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,2,2.0,rvol>2.0
EURUSD,1h,2025-06-01,30,10,2.745,41,13131,54,1.357,1.181,0.92,0.587,0.3333,-1,96,4,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,2,2.0,rvol>2.0
EURUSD,1h,2025-06-01,100,1,2.045,102,9751,8,0.747,0.603,-1.142,0.087,0.5,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.7,0.0,2,2.0,ATRrank>0.7
EURUSD,1h,2025-06-01,100,10,2.045,102,9751,242,1.297,1.129,4.723,2.632,0.343,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.7,0.0,2,2.0,ATRrank>0.7
EURUSD,1h,2025-09-01,30,1,2.502,30,12936,19,1.497,1.218,7.831,0.209,0.3158,-1,96,3,1,1.5,0,0.5,0,0.0,0,0.0,0.0,0.5,2,2.0,ATRrank<0.5
EURUSD,1h,2025-09-01,30,10,2.502,30,12936,159,1.165,0.904,2.089,1.748,0.3082,-1,96,3,1,1.5,0,0.5,0,0.0,0,0.0,0.0,0.5,2,2.0,ATRrank<0.5
EURUSD,1h,2025-09-01,100,1,1.747,138,9168,11,1.788,1.553,2.54,0.121,0.6364,8,0,1,1,2.5,1,2.0,0,0.0,12,0.0,0.5,0.0,2,2.0,ATRrank>0.5
EURUSD,1h,2025-09-01,100,10,1.747,138,9168,342,0.895,0.758,-0.73,3.76,0.4181,8,0,1,1,2.5,1,2.0,0,0.0,12,0.0,0.5,0.0,2,2.0,ATRrank>0.5
EURUSD,1h,2025-12-01,30,1,2.928,36,12904,13,0.746,0.591,-1.649,0.146,0.4615,-1,96,4,1,2.0,0,1.0,0,0.0,12,2.0,0.0,0.0,2,2.0,rvol>2.0
EURUSD,1h,2025-12-01,30,10,2.928,36,12904,160,0.819,0.674,-2.036,1.799,0.3438,-1,96,4,1,2.0,0,1.0,0,0.0,12,2.0,0.0,0.0,2,2.0,rvol>2.0
EURUSD,1h,2025-12-01,100,1,2.154,112,8870,15,1.127,0.945,1.629,0.169,0.2667,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.5,0.0,2,2.0,ATRrank>0.5
EURUSD,1h,2025-12-01,100,10,2.154,112,8870,205,1.242,1.013,3.037,2.304,0.4244,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.5,0.0,2,2.0,ATRrank>0.5
EURUSD,1h,2026-03-01,30,1,2.683,44,13274,11,1.322,1.1,1.033,0.12,0.5455,-1,96,2,1,2.5,1,2.0,0,0.0,4,2.0,0.0,0.0,2,2.0,rvol>2.0
EURUSD,1h,2026-03-01,30,10,2.683,44,13274,120,1.055,0.812,0.324,1.305,0.4417,-1,96,2,1,2.5,1,2.0,0,0.0,4,2.0,0.0,0.0,2,2.0,rvol>2.0
EURUSD,1h,2026-03-01,100,1,1.599,119,9020,36,1.423,1.302,9.244,0.391,0.3889,-1,96,1,1,1.5,1,2.0,0,0.0,0,0.0,0.5,0.0,2,2.0,ATRrank>0.5
EURUSD,1h,2026-03-01,100,10,1.599,119,9020,417,1.007,0.851,0.218,4.535,0.3213,-1,96,1,1,1.5,1,2.0,0,0.0,0,0.0,0.5,0.0,2,2.0,ATRrank>0.5
EURUSD,30m,2024-09-01,30,1,2.245,78,18012,27,0.748,0.637,-3.862,0.3,0.4074,-1,192,4,1,2.0,1,2.0,0,0.0,24,0.0,0.7,0.0,4,2.0,ATRrank>0.7
EURUSD,30m,2024-09-01,30,10,2.245,78,18012,174,0.936,0.805,-0.601,1.934,0.4138,-1,192,4,1,2.0,1,2.0,0,0.0,24,0.0,0.7,0.0,4,2.0,ATRrank>0.7
EURUSD,30m,2024-09-01,100,1,1.639,123,14864,40,1.045,0.792,1.95,0.445,0.175,13,30,2,1,1.5,0,0.5,0,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
EURUSD,30m,2024-09-01,100,10,1.639,123,14864,372,1.373,1.1,12.906,4.134,0.2339,13,30,2,1,1.5,0,0.5,0,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
EURUSD,30m,2024-12-01,30,1,2.335,32,18031,7,0.786,0.702,-1.035,0.078,0.2857,-1,192,3,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
EURUSD,30m,2024-12-01,30,10,2.335,32,18031,110,0.935,0.78,-0.623,1.223,0.2455,-1,192,3,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
EURUSD,30m,2024-12-01,100,1,1.637,163,15113,41,1.684,1.451,24.147,0.456,0.2195,-1,192,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.0,4,2.0,none
EURUSD,30m,2024-12-01,100,10,1.637,163,15113,268,1.109,0.904,2.249,2.978,0.2799,-1,192,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.0,4,2.0,none
EURUSD,30m,2025-03-01,30,1,2.618,35,17989,4,0.334,0.313,-2.07,0.044,0.25,-1,192,3,1,1.5,1,2.0,0,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
EURUSD,30m,2025-03-01,30,10,2.618,35,17989,61,1.532,1.405,2.124,0.678,0.3115,-1,192,3,1,1.5,1,2.0,0,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
EURUSD,30m,2025-03-01,100,1,1.783,115,15086,46,1.272,1.132,5.636,0.511,0.4348,-1,192,4,1,2.0,0,1.0,0,0.0,24,0.0,0.5,0.0,4,2.0,ATRrank>0.5
EURUSD,30m,2025-03-01,100,10,1.783,115,15086,402,1.56,1.318,16.913,4.468,0.3234,-1,192,4,1,2.0,0,1.0,0,0.0,24,0.0,0.5,0.0,4,2.0,ATRrank>0.5
EURUSD,30m,2025-06-01,30,1,2.42,44,17830,9,0.138,0.105,-7.143,0.098,0.2222,13,30,2,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
EURUSD,30m,2025-06-01,30,10,2.42,44,17830,92,1.085,0.908,0.526,1.0,0.3696,13,30,2,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
EURUSD,30m,2025-06-01,100,1,2.089,103,15240,5,3.858,3.12,1.557,0.054,0.6,-1,192,4,1,2.0,0,1.0,0,0.0,24,0.0,0.7,0.0,4,2.0,ATRrank>0.7
EURUSD,30m,2025-06-01,100,10,2.089,103,15240,199,1.038,0.833,0.525,2.164,0.3266,-1,192,4,1,2.0,0,1.0,0,0.0,24,0.0,0.7,0.0,4,2.0,ATRrank>0.7
EURUSD,30m,2025-09-01,30,1,2.895,36,17965,11,0.336,0.241,-6.554,0.121,0.2727,13,30,3,1,2.5,0,1.0,0,0.0,24,2.5,0.0,0.0,4,2.0,rvol>2.5
EURUSD,30m,2025-09-01,30,10,2.895,36,17965,138,0.711,0.561,-2.959,1.517,0.3478,13,30,3,1,2.5,0,1.0,0,0.0,24,2.5,0.0,0.0,4,2.0,rvol>2.5
EURUSD,30m,2025-09-01,100,1,1.711,114,15048,10,3.479,2.854,4.24,0.11,0.8,13,30,1,1,2.5,1,2.0,0,0.0,0,0.0,0.7,0.0,4,2.0,ATRrank>0.7
