symbol,tf,quarter,floor,topn,train_pf,train_trades,n_eligible,test_trades,test_pf,test_pf_2x,test_total_r,test_tpd,test_win,anchor_hour,anchor_minute,mode,fill_mode,band_k,stop_mode,stop_k,target_mode,rr,max_hold_bars,min_rvol,min_atr_rank,max_atr_rank,warmup_bars,min_risk_bps,filter
BTCUSDT,4h,2025-01-01,30,1,4.248,31,8521,10,0.515,0.397,-1.681,0.111,0.3,8,0,1,1,1.5,1,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,4h,2025-01-01,30,10,4.248,31,8521,100,0.515,0.396,-1.179,1.113,0.3,8,0,1,1,1.5,1,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,4h,2025-01-01,100,1,1.314,108,3940,17,0.192,0.147,-3.74,0.189,0.2941,8,0,2,1,2.5,1,2.0,3,2.0,3,0.0,0.0,0.0,2,10.0,none
BTCUSDT,4h,2025-01-01,100,10,1.314,108,3940,197,0.179,0.143,-5.956,2.193,0.264,8,0,2,1,2.5,1,2.0,3,2.0,3,0.0,0.0,0.0,2,10.0,none
BTCUSDT,4h,2025-04-01,30,1,2.971,37,8090,7,0.022,0.0,-3.357,0.077,0.1429,8,0,1,1,2.0,1,1.0,3,3.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,4h,2025-04-01,30,10,2.971,37,8090,77,0.079,0.051,-3.152,0.848,0.1558,8,0,1,1,2.0,1,1.0,3,3.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,4h,2025-04-01,100,1,1.34,133,4122,36,1.062,0.947,0.767,0.396,0.4722,-1,24,1,1,1.5,1,2.0,3,1.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,4h,2025-04-01,100,10,1.34,133,4122,334,0.814,0.702,-2.445,3.677,0.4251,-1,24,1,1,1.5,1,2.0,3,1.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,4h,2025-07-01,30,1,2.031,36,7936,7,25.37,12.833,4.376,0.076,0.7143,8,0,1,1,2.0,1,1.0,3,3.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,4h,2025-07-01,30,10,2.031,36,7936,90,3.929,2.891,3.681,0.98,0.6444,8,0,1,1,2.0,1,1.0,3,3.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,4h,2025-07-01,100,1,1.274,157,4270,37,0.618,0.551,-7.033,0.403,0.4324,-1,24,1,1,1.5,1,2.0,3,1.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,4h,2025-07-01,100,10,1.274,157,4270,303,0.614,0.519,-5.113,3.299,0.429,-1,24,1,1,1.5,1,2.0,3,1.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,4h,2025-10-01,30,1,2.588,34,8156,6,2.072,1.839,2.996,0.065,0.5,8,0,1,1,2.0,1,1.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,4h,2025-10-01,30,10,2.588,34,8156,60,1.799,1.585,1.777,0.653,0.5,8,0,1,1,2.0,1,1.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,4h,2025-10-01,100,1,1.251,107,4370,23,0.784,0.682,-3.158,0.25,0.3478,-1,24,4,1,2.0,0,1.0,3,2.0,0,0.0,0.5,0.0,2,10.0,ATRrank>0.5
BTCUSDT,4h,2025-10-01,100,10,1.251,107,4370,255,0.725,0.605,-1.698,2.777,0.3412,-1,24,4,1,2.0,0,1.0,3,2.0,0,0.0,0.5,0.0,2,10.0,ATRrank>0.5
BTCUSDT,4h,2026-01-01,30,1,1.9,32,7962,7,2.115,1.785,2.415,0.078,0.7143,-1,24,4,1,2.0,0,1.0,3,1.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,4h,2026-01-01,30,10,1.9,32,7962,97,0.994,0.78,-0.019,1.08,0.4845,-1,24,4,1,2.0,0,1.0,3,1.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,4h,2026-01-01,100,1,1.261,123,4120,37,0.455,0.361,-3.937,0.412,0.2703,8,0,1,1,2.0,1,2.0,3,3.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,4h,2026-01-01,100,10,1.261,123,4120,622,0.425,0.327,-13.207,6.924,0.3473,8,0,1,1,2.0,1,2.0,3,3.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,4h,2026-04-01,30,1,2.7,39,7609,11,1.543,1.331,4.971,0.121,0.2727,-1,24,2,1,2.0,0,0.5,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,4h,2026-04-01,30,10,2.7,39,7609,115,1.259,1.072,1.101,1.266,0.4783,-1,24,2,1,2.0,0,0.5,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,4h,2026-04-01,100,1,1.336,102,4246,25,1.887,1.68,11.616,0.275,0.44,-1,24,2,1,2.0,0,1.0,0,0.0,0,0.0,0.5,0.0,2,10.0,ATRrank>0.5
BTCUSDT,4h,2026-04-01,100,10,1.336,102,4246,170,1.174,1.014,1.443,1.872,0.4118,-1,24,2,1,2.0,0,1.0,0,0.0,0,0.0,0.5,0.0,2,10.0,ATRrank>0.5
XAUUSD,15m,2024-09-01,30,1,4.144,44,17849,6,1.455,1.089,3.211,0.067,0.1667,-1,384,3,1,2.5,1,1.0,0,0.0,16,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2024-09-01,30,10,4.144,44,17849,93,1.694,1.323,4.55,1.033,0.3978,-1,384,3,1,2.5,1,1.0,0,0.0,16,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2024-09-01,100,1,2.207,173,16373,39,1.724,1.362,21.289,0.433,0.3077,0,0,3,1,2.5,0,1.0,0,0.0,0,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2024-09-01,100,10,2.207,173,16373,388,1.036,0.8,1.295,4.312,0.2216,0,0,3,1,2.5,0,1.0,0,0.0,0,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2024-12-01,30,1,3.559,35,17841,12,1.021,0.79,0.218,0.133,0.3333,-1,384,3,1,1.5,1,1.0,0,0.0,0,2.0,0.0,0.0,8,3.0,rvol>2.0
XAUUSD,15m,2024-12-01,30,10,3.559,35,17841,121,1.432,1.162,4.361,1.345,0.2645,-1,384,3,1,1.5,1,1.0,0,0.0,0,2.0,0.0,0.0,8,3.0,rvol>2.0
XAUUSD,15m,2024-12-01,100,1,2.286,199,16346,48,1.025,0.764,1.233,0.533,0.1875,0,0,2,1,2.5,1,1.0,0,0.0,48,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2024-12-01,100,10,2.286,199,16346,485,1.093,0.863,4.328,5.39,0.2062,0,0,2,1,2.5,1,1.0,0,0.0,48,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2025-03-01,30,1,5.102,41,17834,16,0.048,0.029,-17.569,0.178,0.0625,-1,384,3,1,2.5,1,1.0,0,0.0,16,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2025-03-01,30,10,5.102,41,17834,147,0.169,0.121,-10.097,1.634,0.1973,-1,384,3,1,2.5,1,1.0,0,0.0,16,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2025-03-01,100,1,2.068,193,16369,42,0.697,0.528,-14.053,0.467,0.1429,0,0,2,1,2.5,1,1.0,0,0.0,0,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2025-03-01,100,10,2.068,193,16369,436,0.739,0.573,-10.372,4.845,0.2248,0,0,2,1,2.5,1,1.0,0,0.0,0,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2025-06-01,30,1,3.052,31,17922,9,2.915,2.495,13.072,0.098,0.3333,-1,384,3,1,2.0,1,1.0,0,0.0,16,2.0,0.0,0.0,8,3.0,rvol>2.0
XAUUSD,15m,2025-06-01,30,10,3.052,31,17922,117,2.52,2.106,10.555,1.272,0.3846,-1,384,3,1,2.0,1,1.0,0,0.0,16,2.0,0.0,0.0,8,3.0,rvol>2.0
XAUUSD,15m,2025-06-01,100,1,1.804,105,16486,38,1.504,1.197,16.614,0.413,0.2632,0,0,2,1,2.5,1,1.0,0,0.0,0,2.5,0.0,0.0,8,3.0,rvol>2.5
XAUUSD,15m,2025-06-01,100,10,1.804,105,16486,682,1.338,1.018,22.855,7.414,0.2273,0,0,2,1,2.5,1,1.0,0,0.0,0,2.5,0.0,0.0,8,3.0,rvol>2.5
XAUUSD,15m,2025-09-01,30,1,2.999,62,17905,9,2.455,1.911,15.482,0.099,0.1111,-1,384,3,1,1.5,1,1.0,0,0.0,0,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2025-09-01,30,10,2.999,62,17905,96,1.045,0.831,0.49,1.055,0.0833,-1,384,3,1,1.5,1,1.0,0,0.0,0,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2025-09-01,100,1,1.817,132,16235,43,0.3,0.221,-42.486,0.473,0.0233,13,30,3,1,2.0,0,0.5,0,0.0,0,2.0,0.0,0.0,8,3.0,rvol>2.0
XAUUSD,15m,2025-09-01,100,10,1.817,132,16235,443,0.579,0.442,-20.252,4.869,0.1512,13,30,3,1,2.0,0,0.5,0,0.0,0,2.0,0.0,0.0,8,3.0,rvol>2.0
XAUUSD,15m,2025-12-01,30,1,2.841,32,17985,12,1.141,1.023,1.552,0.135,0.1667,-1,384,3,1,2.5,0,0.5,0,0.0,0,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2025-12-01,30,10,2.841,32,17985,163,0.289,0.234,-11.538,1.832,0.135,-1,384,3,1,2.5,0,0.5,0,0.0,0,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2025-12-01,100,1,1.859,308,16549,87,0.916,0.714,-7.775,0.978,0.1494,13,30,2,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2025-12-01,100,10,1.859,308,16549,880,0.691,0.527,-30.635,9.889,0.1295,13,30,2,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8,3.0,ATRrank<0.5
XAUUSD,15m,2026-03-01,30,1,2.073,35,17892,10,2.146,1.986,6.053,0.109,0.5,-1,384,3,1,1.5,1,2.0,0,0.0,48,2.0,0.0,0.0,8,3.0,rvol>2.0
XAUUSD,15m,2026-03-01,30,10,2.073,35,17892,245,0.952,0.819,-1.082,2.663,0.1918,-1,384,3,1,1.5,1,2.0,0,0.0,48,2.0,0.0,0.0,8,3.0,rvol>2.0
XAUUSD,15m,2026-03-01,100,1,1.9,128,16552,50,1.077,0.906,3.994,0.544,0.12,8,0,3,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,8,3.0,rvol>2.0
XAUUSD,15m,2026-03-01,100,10,1.9,128,16552,611,0.874,0.709,-7.817,6.642,0.1637,8,0,3,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,8,3.0,rvol>2.0
GBPUSD,15m,2024-09-01,30,1,1.718,66,17852,21,1.07,0.899,0.682,0.233,0.4762,-1,384,3,1,2.5,0,1.0,3,2.0,48,0.0,0.0,0.0,8,2.0,none
GBPUSD,15m,2024-09-01,30,10,1.718,66,17852,176,0.654,0.527,-4.012,1.956,0.358,-1,384,3,1,2.5,0,1.0,3,2.0,48,0.0,0.0,0.0,8,2.0,none
GBPUSD,15m,2024-09-01,100,1,1.58,124,15891,50,0.617,0.469,-17.335,0.556,0.26,13,30,1,1,2.5,0,1.0,0,0.0,0,2.0,0.0,0.0,8,2.0,rvol>2.0
GBPUSD,15m,2024-09-01,100,10,1.58,124,15891,472,0.631,0.485,-12.736,5.245,0.322,13,30,1,1,2.5,0,1.0,0,0.0,0,2.0,0.0,0.0,8,2.0,rvol>2.0
GBPUSD,15m,2024-12-01,30,1,2.141,30,17925,5,0.036,0.002,-4.451,0.056,0.2,-1,384,3,1,1.5,0,0.5,3,3.0,0,2.5,0.0,0.0,8,2.0,rvol>2.5
GBPUSD,15m,2024-12-01,30,10,2.141,30,17925,86,0.372,0.295,-3.519,0.956,0.2907,-1,384,3,1,1.5,0,0.5,3,3.0,0,2.5,0.0,0.0,8,2.0,rvol>2.5
GBPUSD,15m,2024-12-01,100,1,1.347,105,16037,20,0.157,0.101,-19.568,0.222,0.1,0,0,1,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,8,2.0,rvol>2.5
GBPUSD,15m,2024-12-01,100,10,1.347,105,16037,384,1.253,0.984,8.771,4.267,0.2448,0,0,1,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,8,2.0,rvol>2.5
GBPUSD,15m,2025-03-01,30,1,2.28,52,17965,14,0.572,0.495,-5.822,0.156,0.1429,-1,384,2,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
GBPUSD,15m,2025-03-01,30,10,2.28,52,17965,174,0.457,0.383,-8.437,1.934,0.2184,-1,384,2,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
GBPUSD,15m,2025-03-01,100,1,1.696,165,16100,47,0.672,0.523,-18.598,0.522,0.0851,-1,384,2,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
GBPUSD,15m,2025-03-01,100,10,1.696,165,16100,338,0.564,0.47,-15.226,3.756,0.1302,-1,384,2,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
GBPUSD,15m,2025-06-01,30,1,2.125,44,17823,17,0.939,0.781,-0.848,0.185,0.2941,-1,384,2,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
GBPUSD,15m,2025-06-01,30,10,2.125,44,17823,175,0.953,0.755,-0.702,1.902,0.3086,-1,384,2,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
GBPUSD,15m,2025-06-01,100,1,1.525,141,15995,33,0.544,0.46,-13.133,0.359,0.2121,-1,384,3,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.0,8,2.0,none
GBPUSD,15m,2025-06-01,100,10,1.525,141,15995,468,0.846,0.673,-6.696,5.088,0.2137,-1,384,3,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.0,8,2.0,none
GBPUSD,15m,2025-09-01,30,1,1.522,55,18000,14,1.942,1.761,7.018,0.154,0.5,-1,384,2,1,2.5,0,1.0,3,3.0,0,2.5,0.0,0.0,8,2.0,rvol>2.5
GBPUSD,15m,2025-09-01,30,10,1.522,55,18000,195,1.428,1.216,5.103,2.143,0.4051,-1,384,2,1,2.5,0,1.0,3,3.0,0,2.5,0.0,0.0,8,2.0,rvol>2.5
GBPUSD,15m,2025-09-01,100,1,1.246,199,16485,53,1.217,1.026,10.661,0.582,0.1887,-1,384,2,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
GBPUSD,15m,2025-09-01,100,10,1.246,199,16485,517,0.895,0.738,-2.789,5.682,0.3346,-1,384,2,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
GBPUSD,15m,2025-12-01,30,1,2.027,53,17812,13,0.49,0.443,-5.437,0.146,0.2308,-1,384,2,1,2.5,0,1.0,3,3.0,0,2.5,0.0,0.0,8,2.0,rvol>2.5
GBPUSD,15m,2025-12-01,30,10,2.027,53,17812,171,0.374,0.312,-10.872,1.922,0.1287,-1,384,2,1,2.5,0,1.0,3,3.0,0,2.5,0.0,0.0,8,2.0,rvol>2.5
GBPUSD,15m,2025-12-01,100,1,1.827,114,16171,23,0.498,0.421,-11.882,0.258,0.087,-1,384,2,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
GBPUSD,15m,2025-12-01,100,10,1.827,114,16171,286,0.674,0.56,-9.349,3.214,0.1364,-1,384,2,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
GBPUSD,15m,2026-03-01,30,1,1.785,50,17877,15,0.338,0.307,-8.142,0.167,0.1333,-1,384,4,1,2.0,0,1.0,3,3.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
GBPUSD,15m,2026-03-01,30,10,1.785,50,17877,220,0.588,0.481,-6.93,2.445,0.2636,-1,384,4,1,2.0,0,1.0,3,3.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
GBPUSD,15m,2026-03-01,100,1,1.496,101,15981,22,0.998,0.881,-0.023,0.244,0.4091,-1,384,2,1,2.0,1,2.0,3,3.0,0,0.0,0.7,0.0,8,2.0,ATRrank>0.7
GBPUSD,15m,2026-03-01,100,10,1.496,101,15981,316,0.945,0.801,-1.099,3.512,0.3639,-1,384,2,1,2.0,1,2.0,3,3.0,0,0.0,0.7,0.0,8,2.0,ATRrank>0.7
USDJPY,1h,2024-09-01,30,1,2.835,51,13139,15,2.372,1.992,2.423,0.167,0.5333,-1,96,3,1,2.5,1,2.0,3,2.0,4,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2024-09-01,30,10,2.835,51,13139,154,1.185,1.008,0.707,1.712,0.5195,-1,96,3,1,2.5,1,2.0,3,2.0,4,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2024-09-01,100,1,1.869,107,9375,30,0.596,0.514,-3.524,0.333,0.5333,8,0,1,1,2.5,1,2.0,1,0.0,12,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2024-09-01,100,10,1.869,107,9375,309,0.669,0.538,-7.316,3.435,0.3139,8,0,1,1,2.5,1,2.0,1,0.0,12,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2024-12-01,30,1,1.931,58,13187,7,0.825,0.658,-0.198,0.078,0.4286,-1,96,3,1,2.5,1,2.0,3,3.0,4,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2024-12-01,30,10,1.931,58,13187,141,0.613,0.492,-3.21,1.567,0.3759,-1,96,3,1,2.5,1,2.0,3,3.0,4,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2024-12-01,100,1,1.599,171,9483,29,0.698,0.611,-2.683,0.322,0.5517,0,0,1,1,2.0,1,2.0,2,0.0,12,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2024-12-01,100,10,1.599,171,9483,375,0.63,0.475,-10.984,4.169,0.3467,0,0,1,1,2.0,1,2.0,2,0.0,12,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2025-03-01,30,1,2.361,45,13150,6,1.388,1.132,0.236,0.067,0.5,-1,96,3,1,2.5,1,2.0,0,0.0,4,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2025-03-01,30,10,2.361,45,13150,125,0.577,0.494,-2.433,1.39,0.376,-1,96,3,1,2.5,1,2.0,0,0.0,4,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2025-03-01,100,1,1.461,149,9496,48,0.805,0.729,-3.101,0.534,0.5833,0,0,1,1,2.0,1,2.0,2,0.0,0,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2025-03-01,100,10,1.461,149,9496,368,0.606,0.484,-8.677,4.091,0.4266,0,0,1,1,2.0,1,2.0,2,0.0,0,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2025-06-01,30,1,2.406,50,13031,18,1.025,0.964,0.32,0.196,0.3333,-1,96,2,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
USDJPY,1h,2025-06-01,30,10,2.406,50,13031,142,1.318,1.208,2.318,1.544,0.4718,-1,96,2,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
USDJPY,1h,2025-06-01,100,1,1.608,103,9444,30,1.527,1.384,12.642,0.326,0.2667,-1,96,2,1,1.5,1,1.0,0,0.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
USDJPY,1h,2025-06-01,100,10,1.608,103,9444,460,1.022,0.837,0.557,5.002,0.3543,-1,96,2,1,1.5,1,1.0,0,0.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
USDJPY,1h,2025-09-01,30,1,2.855,36,12917,6,1.613,1.304,1.379,0.066,0.6667,-1,96,2,1,2.5,1,1.0,3,1.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
USDJPY,1h,2025-09-01,30,10,2.855,36,12917,64,2.489,2.194,4.256,0.704,0.5938,-1,96,2,1,2.5,1,1.0,3,1.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
USDJPY,1h,2025-09-01,100,1,1.57,162,9380,69,0.685,0.625,-4.91,0.759,0.2754,-1,96,0,1,2.0,1,6.0,3,1.0,0,0.0,0.0,0.5,2,2.0,ATRrank<0.5
USDJPY,1h,2025-09-01,100,10,1.57,162,9380,531,0.741,0.674,-2.828,5.838,0.3315,-1,96,0,1,2.0,1,6.0,3,1.0,0,0.0,0.0,0.5,2,2.0,ATRrank<0.5
USDJPY,1h,2025-12-01,30,1,2.925,31,12989,9,0.922,0.811,-0.508,0.101,0.3333,-1,96,2,1,2.5,1,1.0,3,3.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
USDJPY,1h,2025-12-01,30,10,2.925,31,12989,86,0.584,0.508,-2.373,0.967,0.3721,-1,96,2,1,2.5,1,1.0,3,3.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
USDJPY,1h,2025-12-01,100,1,1.835,117,9155,31,0.273,0.199,-26.814,0.348,0.129,8,0,2,1,2.5,0,0.5,0,0.0,0,0.0,0.0,0.5,2,2.0,ATRrank<0.5
USDJPY,1h,2025-12-01,100,10,1.835,117,9155,296,0.37,0.289,-15.365,3.327,0.2466,8,0,2,1,2.5,0,0.5,0,0.0,0,0.0,0.0,0.5,2,2.0,ATRrank<0.5
USDJPY,1h,2026-03-01,30,1,1.981,45,13075,8,0.347,0.272,-2.44,0.087,0.25,8,0,1,1,2.5,1,1.0,2,0.0,0,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2026-03-01,30,10,1.981,45,13075,152,1.046,0.865,0.239,1.653,0.5132,8,0,1,1,2.5,1,1.0,2,0.0,0,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDJPY,1h,2026-03-01,100,1,1.402,129,8806,35,1.004,0.736,0.16,0.381,0.1429,8,0,2,1,2.5,0,0.5,0,0.0,0,0.0,0.0,0.5,2,2.0,ATRrank<0.5
USDJPY,1h,2026-03-01,100,10,1.402,129,8806,374,1.199,0.935,4.55,4.067,0.3048,8,0,2,1,2.5,0,0.5,0,0.0,0,0.0,0.0,0.5,2,2.0,ATRrank<0.5
USDJPY,30m,2024-09-01,30,1,1.89,36,17796,16,0.844,0.766,-1.195,0.178,0.5,-1,192,3,1,2.5,1,2.0,3,1.0,24,0.0,0.7,0.0,4,2.0,ATRrank>0.7
USDJPY,30m,2024-09-01,30,10,1.89,36,17796,234,0.545,0.44,-8.716,2.601,0.2821,-1,192,3,1,2.5,1,2.0,3,1.0,24,0.0,0.7,0.0,4,2.0,ATRrank>0.7
USDJPY,30m,2024-09-01,100,1,1.69,160,15348,35,0.508,0.43,-18.665,0.389,0.0857,-1,192,1,1,2.0,1,1.0,2,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDJPY,30m,2024-09-01,100,10,1.69,160,15348,395,0.502,0.404,-18.588,4.39,0.2051,-1,192,1,1,2.0,1,1.0,2,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDJPY,30m,2024-12-01,30,1,1.864,38,17837,11,0.579,0.531,-3.249,0.122,0.1818,-1,192,3,1,2.0,0,1.0,3,3.0,24,1.5,0.0,0.0,4,2.0,rvol>1.5
USDJPY,30m,2024-12-01,30,10,1.864,38,17837,188,0.957,0.8,-0.636,2.089,0.266,-1,192,3,1,2.0,0,1.0,3,3.0,24,1.5,0.0,0.0,4,2.0,rvol>1.5
USDJPY,30m,2024-12-01,100,1,1.832,157,15798,60,0.948,0.747,-3.03,0.667,0.2,0,0,2,1,2.5,0,1.0,0,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDJPY,30m,2024-12-01,100,10,1.832,157,15798,454,0.729,0.604,-9.37,5.046,0.2996,0,0,2,1,2.5,0,1.0,0,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDJPY,30m,2025-03-01,30,1,1.847,61,17804,9,0.448,0.391,-4.281,0.1,0.2222,-1,192,2,1,2.5,1,2.0,3,2.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDJPY,30m,2025-03-01,30,10,1.847,61,17804,146,0.825,0.705,-1.865,1.623,0.274,-1,192,2,1,2.5,1,2.0,3,2.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDJPY,30m,2025-03-01,100,1,1.623,161,15701,27,1.017,0.853,0.281,0.3,0.3333,8,0,2,1,2.5,1,2.0,3,3.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDJPY,30m,2025-03-01,100,10,1.623,161,15701,248,0.939,0.761,-1.1,2.756,0.2944,8,0,2,1,2.5,1,2.0,3,3.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDJPY,30m,2025-06-01,30,1,1.941,61,17875,17,0.604,0.457,-5.574,0.185,0.3529,0,0,1,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
USDJPY,30m,2025-06-01,30,10,1.941,61,17875,202,0.894,0.691,-1.664,2.196,0.3515,0,0,1,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
USDJPY,30m,2025-06-01,100,1,1.58,138,15669,40,0.599,0.46,-12.56,0.435,0.325,0,0,1,1,2.0,0,1.0,0,0.0,24,2.5,0.0,0.0,4,2.0,rvol>2.5
USDJPY,30m,2025-06-01,100,10,1.58,138,15669,368,0.663,0.547,-8.546,4.001,0.3234,0,0,1,1,2.0,0,1.0,0,0.0,24,2.5,0.0,0.0,4,2.0,rvol>2.5
USDJPY,30m,2025-09-01,30,1,2.123,56,17889,18,2.929,2.216,28.902,0.198,0.3889,0,0,1,1,2.5,0,0.5,2,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
USDJPY,30m,2025-09-01,30,10,2.123,56,17889,192,2.6,2.101,17.193,2.11,0.526,0,0,1,1,2.5,0,0.5,2,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
USDJPY,30m,2025-09-01,100,1,1.471,160,15685,25,0.893,0.783,-1.113,0.275,0.56,0,0,3,1,2.5,1,2.0,3,1.0,24,0.0,0.7,0.0,4,2.0,ATRrank>0.7
USDJPY,30m,2025-09-01,100,10,1.471,160,15685,333,1.419,1.24,5.928,3.66,0.5195,0,0,3,1,2.5,1,2.0,3,1.0,24,0.0,0.7,0.0,4,2.0,ATRrank>0.7
USDJPY,30m,2025-12-01,30,1,2.367,58,17840,13,0.497,0.37,-6.754,0.146,0.2308,0,0,1,1,2.5,0,0.5,0,0.0,24,2.5,0.0,0.0,4,2.0,rvol>2.5
