sym,feature,horizon,n,q1,q3,q5,spread,abs_spread,monotone,null_best,beats_null,years_same_sign,years,clears_taker1x,clears_taker2x,clears_mixed,clears_maker2x
BTCUSDT,vrpz,4h,564562,-3.5622127906398386,1.5713090859169458,3.1340332704471043,6.696246061086943,6.696246061086943,0.75,5.929859428086393,True,4,6,False,False,False,False
BTCUSDT,imbz_1,15m,370419,-0.2333614765931818,-0.024958368237557645,0.5867509615840483,0.82011243817723,0.82011243817723,0.75,0.31484215475497324,True,4,4,False,False,False,False
BTCUSDT,imbz_1,30m,370416,-0.27938289130405164,-0.003800543780729133,0.9254678922637879,1.2048507835678395,1.2048507835678395,0.75,0.503123353355126,True,4,4,False,False,False,False
BTCUSDT,imbz_1,1h,370410,-0.20322304602841182,0.18186556183463606,1.4239449326018834,1.6271679786302953,1.6271679786302953,0.5,0.9257178422421444,True,3,4,False,False,False,False
BTCUSDT,imbz_1,2h,370398,0.3516825808885253,0.6266324952761583,1.4957117603795729,1.1440291794910475,1.1440291794910475,0.75,1.1596535051998,False,3,4,False,False,False,False
BTCUSDT,imbz_1,4h,370374,0.6124254051316488,1.9234304331839838,2.0270291934794638,1.414603788347815,1.414603788347815,0.5,2.258854281685548,False,3,4,False,False,False,False
BTCUSDT,imbz_1_x_dvol,15m,370419,-0.0590976777823931,-0.14976813998022964,0.2879233309936307,0.3470210087760238,0.3470210087760238,0.5,0.5328810129203624,False,2,4,False,False,False,False
BTCUSDT,imbz_1_x_dvol,30m,370416,-0.05249388809636425,-0.23957110349963978,0.6507688080483353,0.7032626961446995,0.7032626961446995,0.75,0.4075299205328872,True,2,4,False,False,False,False
BTCUSDT,imbz_1_x_dvol,1h,370410,-0.10287675685267066,-0.21801841238706227,1.2340637854330385,1.3369405422857092,1.3369405422857092,0.75,1.7442356769916532,False,2,4,False,False,False,False
BTCUSDT,imbz_1_x_dvol,2h,370398,0.12069404317002255,0.41419578887550546,2.1648532776214022,2.0441592344513797,2.0441592344513797,0.75,2.1366057022010607,False,2,4,False,False,False,False
BTCUSDT,imbz_1_x_dvol,4h,370374,0.6417962055672847,1.9175600894106908,2.5363476760252723,1.8945514704579876,1.8945514704579876,0.75,3.65498244346161,False,2,4,False,False,False,False
BTCUSDT,imbz_5,15m,370419,-0.2962398328246255,0.09730653828583717,0.7432141910082686,1.039454023832894,1.039454023832894,0.75,0.21368968660119836,True,4,4,False,False,False,False
BTCUSDT,imbz_5,30m,370416,-0.36783037080009334,0.1659284779470934,1.2219543418246117,1.589784712624705,1.589784712624705,0.75,0.4849287518339481,True,4,4,False,False,False,False
BTCUSDT,imbz_5,1h,370410,-0.576463764324456,0.18688476542934435,2.0614703000120684,2.6379340643365246,2.6379340643365246,0.5,1.0462195928749365,True,4,4,False,False,False,False
BTCUSDT,imbz_5,2h,370398,-0.1576512405100674,0.47666190696388566,3.2929908499221536,3.450642090432221,3.450642090432221,0.75,3.686367090975848,False,4,4,False,False,False,False
BTCUSDT,imbz_5,4h,370374,-0.21017561917453817,1.854656431022198,3.779163311568083,3.9893389307426212,3.9893389307426212,0.75,4.626856768871675,False,4,4,False,False,False,False
BTCUSDT,imbz_5_x_dvol,15m,370419,0.1926527495928139,-0.02611553802751938,0.32462864693481636,0.13197589734200246,0.13197589734200246,0.75,0.2792821094733501,False,2,4,False,False,False,False
BTCUSDT,imbz_5_x_dvol,30m,370416,0.3831827637377475,-0.10722931060769525,0.5408062906005501,0.15762352686280257,0.15762352686280257,0.75,0.34870906490468623,False,1,4,False,False,False,False
BTCUSDT,imbz_5_x_dvol,1h,370410,0.6094729702771989,-0.36348284335016373,1.1053805676288013,0.4959075973516024,0.4959075973516024,0.75,1.3168349032565003,False,2,4,False,False,False,False
BTCUSDT,imbz_5_x_dvol,2h,370398,0.8667669681864882,-0.01247627730836195,1.9632211609015189,1.0964541927150306,1.0964541927150306,0.75,3.232445556666255,False,2,4,False,False,False,False
BTCUSDT,imbz_5_x_dvol,4h,370374,1.8251154661263054,1.4604615376303658,1.8592949016492266,0.03417943552292124,0.03417943552292124,0.5,5.626086450094421,False,1,4,False,False,False,False
ETHUSDT,dvolz,15m,568928,-0.2512690451653917,-0.1100751111199835,0.39582589451571226,0.647094939681104,0.647094939681104,0.75,0.41482978748910815,True,4,6,False,False,False,False
ETHUSDT,dvolz,30m,568925,-0.5291697770791638,-0.2823324564395473,0.7787340319547235,1.3079038090338873,1.3079038090338873,0.75,1.710221566480608,False,4,6,False,False,False,False
ETHUSDT,dvolz,1h,568919,-1.1933124616770294,-0.6265475399002847,1.4545115509736641,2.647824012650694,2.647824012650694,0.75,1.0427858272752248,True,4,6,False,False,False,False
ETHUSDT,dvolz,2h,568907,-2.424430057451184,-0.9699772874412075,2.788053355992457,5.212483413443641,5.212483413443641,0.75,4.0837505929047575,True,5,6,False,False,False,False
ETHUSDT,dvolz,4h,568883,-4.609456275090175,-2.091769073336157,5.2765956383091766,9.886051913399353,9.886051913399353,0.75,7.012368355732506,True,5,6,False,False,True,True
ETHUSDT,ddvol_1h,15m,568916,-0.24588358505947938,-0.19806666460658393,-0.026909971445370846,0.21897361361410853,0.21897361361410853,0.5,0.36212617237049327,False,4,6,False,False,False,False
ETHUSDT,ddvol_1h,30m,568913,-0.3660456784174911,-0.48333669555424497,0.16135925152132033,0.5274049299388114,0.5274049299388114,0.5,0.7365899840832885,False,4,6,False,False,False,False
ETHUSDT,ddvol_1h,1h,568907,-0.3162236633470675,-0.9025566874735897,0.6243181568650976,0.9405418202121651,0.9405418202121651,0.5,0.8281557077377437,True,5,6,False,False,False,False
ETHUSDT,ddvol_1h,2h,568895,0.2744417630216413,-0.47941939344437695,0.6721210104462898,0.3976792474246485,0.3976792474246485,0.5,3.372703853617391,False,4,6,False,False,False,False
ETHUSDT,ddvol_1h,4h,568871,0.7370832294001173,-1.201084827856089,2.1475697793338493,1.410486549933732,1.410486549933732,0.5,3.42097121543044,False,5,6,False,False,False,False
ETHUSDT,ddvol_4h,15m,568880,-0.09350933843889514,0.01556629651968687,0.04267978606271173,0.13618912450160686,0.13618912450160686,0.5,0.7429502389118703,False,5,6,False,False,False,False
ETHUSDT,ddvol_4h,30m,568877,-0.24741750961543216,0.007095305220240678,0.13055791343934933,0.3779754230547815,0.3779754230547815,0.75,0.6407666631569823,False,5,6,False,False,False,False
ETHUSDT,ddvol_4h,1h,568871,-0.267924396944879,-0.36679597407781267,0.40862294962169765,0.6765473465665767,0.6765473465665767,0.75,2.2749660458248133,False,5,6,False,False,False,False
ETHUSDT,ddvol_4h,2h,568859,0.05938467969419848,-1.097643201203895,1.5986252379430763,1.5392405582488777,1.5392405582488777,0.75,1.024231930024413,True,5,6,False,False,False,False
ETHUSDT,ddvol_4h,4h,568835,-0.4604939584484036,-1.5826237855710377,2.413798042157558,2.874292000605962,2.874292000605962,0.75,10.914357842732572,False,5,6,False,False,False,False
ETHUSDT,ddvol_1d,15m,568640,-0.3371764844259795,-0.164760977693336,0.305748725877085,0.6429252103030645,0.6429252103030645,0.75,0.33972753317204574,True,6,6,False,False,False,False
ETHUSDT,ddvol_1d,30m,568637,-0.6874520965527485,-0.38019317084502036,0.6284201335075986,1.3158722300603471,1.3158722300603471,0.75,1.2263662607774903,True,6,6,False,False,False,False
