entry_time,exit_time,direction,qty,entry_price,exit_price,gross_pnl,fees,funding,net_pnl,r_multiple,bars_held,exit_reason,tag,mae,mfe,equity_before,equity_after,initial_risk,side
2026-07-13 08:15:00+00:00,2026-07-13 20:00:00+00:00,1,0.01585384039595491,63009.3,62257.9,-11.912575673520541,0.8936847880416733,0.0,-12.806260461562214,,47,end_session,orb_london_long,-19.07692614845259,3.9745577872658493,9977.031758211348,9976.587596146854,0.0,long
2026-08-17 08:00:00+00:00,2026-08-17 20:00:00+00:00,-1,0.015712769962510895,63493.5,64280.4,-12.364378683499847,0.9034568540607919,0.0,-13.26783553756064,,48,end_session,orb_london_short,-17.39875017948836,3.7474956360588485,9963.774271021526,9963.319760609293,0.0,short
2026-08-19 15:15:00+00:00,2026-08-19 20:00:00+00:00,1,0.014955179073041754,66621.2,68404.1,26.663588769326275,0.9086973934010332,0.0,25.75489137592524,,19,end_session,orb_ny_long,-1.1485577528096502,57.260389634862314,9989.534999989392,9989.074651985218,0.0,long
2026-08-20 08:15:00+00:00,2026-08-20 12:15:00+00:00,1,0.014012319993021553,71287.8,71835.0,7.667541500181353,0.9024671123537513,0.0,6.765074387827601,,16,end_of_test,orb_london_long,-4.027140765994517,16.810580295627915,9996.29268512606,9995.839726373046,0.0,long
