dir_mode,entry_mode,stop_mode,stop_atr_mult,rr,buffer_bps,one_trade,min_or_atr,max_or_atr,trend_mode,fade,min_rvol,use_datr,min_risk_bps,hour,or_bars,hold_bars,trades,pf,win_rate,avg_r,expectancy_r,trades_per_day,trades_per_week,avg_hold_h,max_dd,max_dd_r,sharpe,total_r,days_to_target,days_to_breach,p_target_first,long_share,pct_stop,pct_target,pct_time,label,cost_mult
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,927,0.629,0.3862,-0.2276,-0.2276,0.952,6.67,0.47,-2.14,-214.0,-4.353,-211.0,1656.0,36.1,0.0213,0.498,0.614,0.386,0.0,OOS_cost0x,0.0
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,927,1.255,0.5566,0.1133,0.1133,0.952,6.67,0.47,-0.18,-18.0,2.125,105.0,62.2,388.9,0.8621,0.502,0.443,0.557,0.0,OOS_cost0x,0.0
0,0,2,1.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,927,0.659,0.3053,-0.2368,-0.2368,0.952,6.67,0.69,-2.28,-228.0,-3.833,-219.5,578.2,33.4,0.0546,0.498,0.695,0.305,0.0,OOS_cost0x,0.0
0,0,2,1.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,927,1.028,0.4067,0.0167,0.0167,0.952,6.67,0.84,-0.395,-39.5,0.254,15.5,81.4,97.2,0.5441,0.502,0.593,0.407,0.0,OOS_cost0x,0.0
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,927,0.695,0.2578,-0.2265,-0.2265,0.952,6.67,0.83,-2.21,-221.0,-3.219,-210.0,266.0,32.5,0.1089,0.498,0.742,0.258,0.0,OOS_cost0x,0.0
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,927,0.921,0.3161,-0.0537,-0.0537,0.952,6.67,1.12,-0.7581,-75.81,-0.72,-49.81,87.1,55.9,0.391,0.502,0.684,0.315,0.001,OOS_cost0x,0.0
0,0,2,1.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,927,0.731,0.1963,-0.216,-0.216,0.952,6.67,1.12,-2.1423,-214.23,-2.535,-200.23,113.6,28.9,0.203,0.498,0.804,0.195,0.001,OOS_cost0x,0.0
0,0,2,1.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,927,0.946,0.2416,-0.0408,-0.0408,0.952,6.67,1.5,-0.5419,-54.19,-0.448,-37.84,52.0,41.5,0.4438,0.502,0.758,0.238,0.003,OOS_cost0x,0.0
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,968,1.165,0.2004,0.1306,0.1306,0.995,6.96,7.27,-0.6067,-60.67,0.838,126.43,12.9,16.4,0.5588,0.5,0.79,0.0,0.21,OOS_cost0x,0.0
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,968,0.973,0.2076,-0.0211,-0.0211,0.995,6.96,7.08,-0.793,-79.3,-0.183,-20.47,27.5,25.7,0.4825,0.5,0.788,0.0,0.212,OOS_cost0x,0.0
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,968,0.968,0.4907,-0.0162,-0.0162,0.995,6.96,1.95,-0.4736,-47.36,-0.31,-15.73,147.1,113.4,0.4353,0.5,0.506,0.491,0.003,OOS_cost0x,0.0
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,968,1.008,0.5031,0.0039,0.0039,0.995,6.96,1.95,-0.2791,-27.91,0.073,3.73,124.9,132.8,0.5154,0.5,0.497,0.5,0.003,OOS_cost0x,0.0
0,0,2,2.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,968,1.046,0.4112,0.0267,0.0267,0.995,6.96,2.6,-0.2734,-27.34,0.412,25.8,73.9,97.8,0.5698,0.5,0.584,0.406,0.01,OOS_cost0x,0.0
0,0,2,2.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,968,0.992,0.4019,-0.0045,-0.0045,0.995,6.96,2.64,-0.3365,-33.65,-0.07,-4.35,87.5,83.5,0.4881,0.5,0.598,0.394,0.008,OOS_cost0x,0.0
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,968,1.064,0.3512,0.0412,0.0412,0.995,6.96,3.13,-0.3071,-30.71,0.552,39.92,54.2,75.0,0.5807,0.5,0.643,0.339,0.019,OOS_cost0x,0.0
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,968,0.93,0.3233,-0.0472,-0.0472,0.995,6.96,3.32,-0.5431,-54.31,-0.636,-45.65,78.2,53.6,0.4067,0.5,0.675,0.312,0.013,OOS_cost0x,0.0
0,0,2,2.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,968,1.083,0.2748,0.0601,0.0601,0.995,6.96,4.0,-0.2959,-29.59,0.656,58.16,36.2,49.6,0.5781,0.5,0.718,0.254,0.028,OOS_cost0x,0.0
0,0,2,2.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,968,0.962,0.2583,-0.0284,-0.0284,0.995,6.96,4.23,-0.4841,-48.41,-0.317,-27.47,47.8,40.9,0.4611,0.5,0.739,0.228,0.033,OOS_cost0x,0.0
0,1,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,971,1.048,0.3007,0.0316,0.0316,0.998,6.98,10.14,-0.5343,-53.43,0.302,30.71,30.1,34.1,0.5316,0.52,0.635,0.0,0.365,OOS_cost0x,0.0
0,1,0,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,971,1.002,0.4995,0.001,0.001,0.998,6.98,4.53,-0.2583,-25.83,0.019,0.94,135.4,137.7,0.5041,0.52,0.462,0.465,0.072,OOS_cost0x,0.0
0,1,0,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,971,1.009,0.4181,0.0049,0.0049,0.998,6.98,5.91,-0.2893,-28.93,0.08,4.72,93.6,99.3,0.5146,0.52,0.532,0.347,0.12,OOS_cost0x,0.0
0,1,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,971,0.978,0.3635,-0.0131,-0.0131,0.998,6.98,6.89,-0.6554,-65.54,-0.195,-12.73,82.7,72.8,0.4683,0.52,0.584,0.263,0.153,OOS_cost0x,0.0
0,1,0,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,971,0.981,0.3275,-0.0122,-0.0122,0.998,6.98,8.38,-0.6328,-63.28,-0.162,-11.83,64.9,59.1,0.4765,0.52,0.611,0.151,0.238,OOS_cost0x,0.0
0,1,1,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,971,1.111,0.2008,0.0866,0.0866,0.998,6.98,6.63,-0.9212,-92.12,0.56,84.13,13.6,15.9,0.5397,0.52,0.775,0.0,0.225,OOS_cost0x,0.0
0,1,1,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,971,0.917,0.4768,-0.0427,-0.0427,0.998,6.98,1.92,-0.5496,-54.96,-0.825,-41.45,190.4,94.5,0.3318,0.52,0.511,0.47,0.02,OOS_cost0x,0.0
0,1,1,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,971,0.99,0.4016,-0.0058,-0.0058,0.998,6.98,2.62,-0.4893,-48.93,-0.091,-5.59,91.5,85.9,0.4841,0.52,0.583,0.382,0.035,OOS_cost0x,0.0
0,1,1,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,971,1.0,0.3409,-0.0002,-0.0002,0.998,6.98,3.13,-0.58,-58.0,-0.003,-0.22,67.4,67.2,0.4995,0.52,0.64,0.315,0.045,OOS_cost0x,0.0
0,1,1,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,971,1.048,0.2791,0.0339,0.0339,0.998,6.98,3.94,-0.6499,-64.99,0.387,32.87,41.7,50.7,0.5483,0.52,0.698,0.231,0.071,OOS_cost0x,0.0
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,927,0.966,0.0971,-0.0306,-0.0306,0.952,6.67,3.35,-1.7125,-171.25,-0.142,-28.4,8.4,8.1,0.4925,0.516,0.9,0.0,0.1,OOS_cost0x,0.0
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,927,1.044,0.1219,0.0387,0.0387,0.952,6.67,4.16,-0.7728,-77.28,0.225,35.91,12.6,13.4,0.515,0.484,0.877,0.0,0.123,OOS_cost0x,0.0
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,927,0.841,0.4563,-0.0864,-0.0864,0.952,6.67,0.43,-0.9605,-96.05,-1.617,-80.05,293.7,73.0,0.1991,0.516,0.542,0.456,0.002,OOS_cost0x,0.0
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,927,1.053,0.5135,0.0259,0.0259,0.952,6.67,0.43,-0.27,-27.0,0.484,24.05,109.9,166.6,0.6024,0.484,0.487,0.511,0.002,OOS_cost0x,0.0
0,1,2,1.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,927,0.88,0.3689,-0.0756,-0.0756,0.952,6.67,0.62,-0.9508,-95.08,-1.169,-70.08,143.7,62.6,0.3034,0.516,0.628,0.369,0.003,OOS_cost0x,0.0
0,1,2,1.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,927,1.034,0.4088,0.02,0.02,0.952,6.67,0.71,-0.37,-37.0,0.304,18.55,80.3,99.4,0.553,0.484,0.591,0.407,0.002,OOS_cost0x,0.0
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,927,0.946,0.3204,-0.0368,-0.0368,0.952,6.67,0.75,-0.7903,-79.03,-0.489,-34.08,79.6,59.0,0.4257,0.516,0.676,0.32,0.003,OOS_cost0x,0.0
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,927,1.095,0.3549,0.0615,0.0615,0.952,6.67,0.95,-0.28,-28.0,0.803,57.05,52.1,84.2,0.618,0.484,0.645,0.353,0.002,OOS_cost0x,0.0
0,1,2,1.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,927,0.918,0.2352,-0.0628,-0.0628,0.952,6.67,1.07,-0.8546,-85.46,-0.691,-58.17,56.0,39.5,0.4134,0.516,0.762,0.232,0.006,OOS_cost0x,0.0
0,1,2,1.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,927,1.127,0.2751,0.0918,0.0918,0.952,6.67,1.3,-0.27,-27.0,0.965,85.13,34.0,54.2,0.6144,0.484,0.725,0.271,0.004,OOS_cost0x,0.0
0,1,2,2.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,968,1.16,0.2035,0.1264,0.1264,0.995,6.96,6.7,-0.8073,-80.73,0.808,122.32,12.9,16.2,0.5566,0.52,0.784,0.0,0.216,OOS_cost0x,0.0
0,1,2,2.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,968,1.022,0.2159,0.0172,0.0172,0.995,6.96,6.88,-0.7512,-75.12,0.144,16.6,24.3,25.6,0.5133,0.48,0.774,0.0,0.226,OOS_cost0x,0.0
0,1,2,2.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,968,0.937,0.4824,-0.0323,-0.0323,0.995,6.96,1.64,-0.4138,-41.38,-0.618,-31.3,169.9,100.9,0.3727,0.52,0.512,0.481,0.006,OOS_cost0x,0.0
0,1,2,2.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,968,1.063,0.5165,0.0303,0.0303,0.995,6.96,1.64,-0.2868,-28.68,0.579,29.3,102.5,166.8,0.6195,0.48,0.482,0.511,0.006,OOS_cost0x,0.0
0,1,2,2.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,968,0.966,0.3946,-0.0203,-0.0203,0.995,6.96,2.28,-0.4383,-43.83,-0.319,-19.66,97.8,78.5,0.445,0.52,0.6,0.384,0.015,OOS_cost0x,0.0
0,1,2,2.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,968,1.039,0.4132,0.0227,0.0227,0.995,6.96,2.26,-0.2467,-24.67,0.355,22.01,76.6,97.8,0.5608,0.48,0.586,0.402,0.012,OOS_cost0x,0.0
0,1,2,2.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,968,1.005,0.3399,0.003,0.003,0.995,6.96,2.83,-0.5133,-51.33,0.041,2.9,64.5,66.1,0.5061,0.52,0.653,0.324,0.023,OOS_cost0x,0.0
0,1,2,2.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,968,1.019,0.344,0.0127,0.0127,0.995,6.96,2.9,-0.3403,-34.03,0.171,12.3,60.8,67.3,0.5252,0.48,0.653,0.329,0.019,OOS_cost0x,0.0
0,1,2,2.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,8,96,968,1.009,0.2686,0.0067,0.0067,0.995,6.96,3.78,-0.5032,-50.32,0.076,6.48,44.9,46.6,0.5095,0.52,0.722,0.232,0.045,OOS_cost0x,0.0
0,1,2,2.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,8,96,968,1.013,0.2727,0.0091,0.0091,0.995,6.96,4.03,-0.3793,-37.93,0.102,8.79,43.9,46.2,0.5127,0.48,0.722,0.23,0.048,OOS_cost0x,0.0
0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,951,1.072,0.4122,0.0352,0.0352,0.977,6.84,4.71,-0.4976,-49.76,0.478,33.52,58.5,78.2,0.5721,0.518,0.435,0.0,0.565,OOS_cost0x,0.0
0,0,0,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,951,1.05,0.511,0.0205,0.0205,0.977,6.84,3.07,-0.2292,-22.92,0.435,19.46,135.7,205.3,0.6021,0.518,0.361,0.389,0.25,OOS_cost0x,0.0
0,0,0,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,951,1.006,0.4469,0.0029,0.0029,0.977,6.84,3.75,-0.459,-45.9,0.053,2.77,120.9,126.4,0.511,0.518,0.408,0.251,0.341,OOS_cost0x,0.0
0,0,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,951,1.033,0.4301,0.0155,0.0155,0.977,6.84,4.09,-0.4122,-41.22,0.261,14.78,94.3,114.8,0.5491,0.518,0.421,0.167,0.412,OOS_cost0x,0.0
0,0,0,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,951,1.043,0.4175,0.0209,0.0209,0.977,6.84,4.47,-0.4011,-40.11,0.321,19.89,77.7,97.0,0.5551,0.518,0.431,0.075,0.494,OOS_cost0x,0.0
0,0,1,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,951,0.898,0.2471,-0.0739,-0.0739,0.977,6.84,2.8,-1.6347,-163.47,-0.647,-70.25,32.1,24.9,0.4367,0.519,0.711,0.0,0.289,OOS_cost0x,0.0
0,0,1,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,951,0.786,0.4406,-0.116,-0.116,0.977,6.84,1.14,-1.2465,-124.65,-2.252,-110.35,430.8,60.6,0.1234,0.519,0.533,0.419,0.048,OOS_cost0x,0.0
0,0,1,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,951,0.811,0.3649,-0.1153,-0.1153,0.977,6.84,1.51,-1.3522,-135.22,-1.896,-109.68,216.2,53.4,0.1982,0.519,0.6,0.317,0.083,OOS_cost0x,0.0
0,0,1,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,951,0.85,0.3281,-0.0974,-0.0974,0.977,6.84,1.75,-1.2902,-129.02,-1.417,-92.62,127.8,50.7,0.284,0.519,0.636,0.253,0.11,OOS_cost0x,0.0
0,0,1,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,951,0.842,0.2808,-0.1092,-0.1092,0.977,6.84,2.17,-1.5116,-151.16,-1.373,-103.82,87.6,40.4,0.3156,0.519,0.68,0.161,0.159,OOS_cost0x,0.0
0,0,2,1.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,906,0.407,0.0651,-0.5537,-0.5537,0.931,6.52,0.82,-5.1229,-512.29,-5.122,-501.67,128.3,13.8,0.0973,0.512,0.934,0.0,0.066,OOS_cost0x,0.0
0,0,2,1.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,906,1.045,0.1634,0.0378,0.0378,0.931,6.52,1.82,-0.6437,-64.37,0.233,34.24,14.8,15.9,0.5169,0.488,0.83,0.0,0.17,OOS_cost0x,0.0
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,906,0.318,0.2417,-0.5173,-0.5173,0.931,6.52,0.17,-4.697,-469.7,-11.016,-468.7,1025625.2,16.6,0.0,0.512,0.758,0.241,0.001,OOS_cost0x,0.0
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,906,1.562,0.6093,0.2193,0.2193,0.931,6.52,0.17,-0.11,-11.0,4.139,198.7,38.1,1503.0,0.9753,0.488,0.39,0.609,0.001,OOS_cost0x,0.0
0,0,2,1.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,906,0.348,0.1887,-0.5287,-0.5287,0.931,6.52,0.25,-4.8152,-481.52,-9.887,-479.02,96887.4,16.2,0.0002,0.512,0.81,0.188,0.002,OOS_cost0x,0.0
0,0,2,1.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,906,1.374,0.479,0.1947,0.1947,0.931,6.52,0.39,-0.185,-18.5,2.877,176.39,38.1,281.7,0.8808,0.488,0.52,0.476,0.004,OOS_cost0x,0.0
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,906,0.382,0.1611,-0.5177,-0.5177,0.931,6.52,0.3,-4.7302,-473.02,-8.611,-469.02,13950.2,16.6,0.0012,0.512,0.838,0.16,0.002,OOS_cost0x,0.0
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,906,1.183,0.3731,0.1141,0.1141,0.931,6.52,0.58,-0.34,-34.0,1.457,103.36,43.9,105.3,0.7058,0.488,0.624,0.366,0.01,OOS_cost0x,0.0
0,0,2,1.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,906,0.407,0.1225,-0.5199,-0.5199,0.931,6.52,0.39,-4.7802,-478.02,-7.379,-471.02,2257.2,16.4,0.0072,0.512,0.876,0.117,0.007,OOS_cost0x,0.0
0,0,2,1.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,906,1.067,0.2693,0.0489,0.0489,0.931,6.52,0.87,-0.4936,-49.36,0.519,44.3,40.0,51.8,0.5643,0.488,0.725,0.252,0.023,OOS_cost0x,0.0
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,949,0.936,0.2403,-0.0479,-0.0479,0.975,6.83,2.72,-1.5803,-158.03,-0.399,-45.42,27.7,23.8,0.4627,0.518,0.736,0.0,0.264,OOS_cost0x,0.0
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,949,1.087,0.2887,0.0601,0.0601,0.975,6.83,3.07,-0.5031,-50.31,0.557,57.06,28.3,35.7,0.5578,0.482,0.685,0.0,0.315,OOS_cost0x,0.0
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,949,0.808,0.4468,-0.1046,-0.1046,0.975,6.83,1.0,-1.2359,-123.59,-2.003,-99.23,361.7,64.5,0.1513,0.518,0.54,0.436,0.024,OOS_cost0x,0.0
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,949,1.145,0.5342,0.0666,0.0666,0.975,6.83,1.0,-0.24,-24.0,1.272,63.23,81.8,243.7,0.7487,0.482,0.455,0.521,0.024,OOS_cost0x,0.0
0,0,2,2.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,949,0.84,0.3678,-0.0992,-0.0992,0.975,6.83,1.32,-1.2417,-124.17,-1.593,-94.16,178.2,56.5,0.2406,0.518,0.615,0.339,0.045,OOS_cost0x,0.0
0,0,2,2.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,949,1.069,0.4257,0.039,0.039,0.975,6.83,1.49,-0.326,-32.6,0.612,36.99,73.7,113.5,0.6062,0.482,0.556,0.386,0.058,OOS_cost0x,0.0
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,949,0.851,0.3203,-0.0993,-0.0993,0.975,6.83,1.62,-1.3103,-131.03,-1.412,-94.24,121.1,49.1,0.2885,0.518,0.662,0.27,0.068,OOS_cost0x,0.0
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,949,1.015,0.3635,0.0091,0.0091,0.975,6.83,1.86,-0.3865,-38.65,0.126,8.59,68.6,74.2,0.5197,0.482,0.617,0.293,0.09,OOS_cost0x,0.0
0,0,2,2.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,949,0.847,0.2687,-0.1094,-0.1094,0.975,6.83,2.02,-1.5841,-158.41,-1.337,-103.8,81.3,39.0,0.3243,0.518,0.709,0.172,0.119,OOS_cost0x,0.0
0,0,2,2.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,949,1.031,0.3172,0.0209,0.0209,0.975,6.83,2.34,-0.5067,-50.67,0.249,19.84,48.9,55.8,0.5332,0.482,0.661,0.182,0.157,OOS_cost0x,0.0
0,1,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,917,1.086,0.4297,0.0363,0.0363,0.942,6.6,4.5,-0.4608,-46.08,0.569,33.31,79.4,120.2,0.6023,0.518,0.351,0.0,0.649,OOS_cost0x,0.0
0,1,0,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,917,0.976,0.4864,-0.009,-0.009,0.942,6.6,3.24,-0.4418,-44.18,-0.2,-8.23,218.3,177.3,0.4483,0.518,0.315,0.322,0.363,OOS_cost0x,0.0
0,1,0,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,917,0.997,0.4493,-0.0012,-0.0012,0.942,6.6,3.8,-0.4427,-44.27,-0.024,-1.14,154.3,150.9,0.4944,0.518,0.338,0.193,0.469,OOS_cost0x,0.0
0,1,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,917,1.026,0.4362,0.0107,0.0107,0.942,6.6,4.08,-0.4393,-43.93,0.195,9.82,120.7,142.4,0.5412,0.518,0.345,0.119,0.537,OOS_cost0x,0.0
0,1,0,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,917,1.059,0.4329,0.0247,0.0247,0.942,6.6,4.37,-0.4182,-41.82,0.419,22.68,96.3,133.9,0.5816,0.518,0.348,0.048,0.604,OOS_cost0x,0.0
0,1,1,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,917,1.081,0.3326,0.0481,0.0481,0.942,6.6,3.27,-0.4848,-48.48,0.504,44.14,38.4,49.0,0.561,0.518,0.563,0.0,0.437,OOS_cost0x,0.0
0,1,1,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,917,0.949,0.4809,-0.0237,-0.0237,0.942,6.6,1.62,-0.4115,-41.15,-0.467,-21.75,190.5,124.3,0.3949,0.518,0.444,0.423,0.133,OOS_cost0x,0.0
0,1,1,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,917,0.925,0.4057,-0.04,-0.04,0.942,6.6,2.13,-0.6907,-69.07,-0.674,-36.67,148.0,87.2,0.3708,0.518,0.504,0.289,0.207,OOS_cost0x,0.0
0,1,1,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,917,0.955,0.3708,-0.0253,-0.0253,0.942,6.6,2.43,-0.739,-73.9,-0.38,-23.16,102.3,78.4,0.434,0.518,0.53,0.225,0.245,OOS_cost0x,0.0
0,1,1,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,917,0.995,0.3446,-0.0029,-0.0029,0.942,6.6,2.79,-0.5983,-59.83,-0.037,-2.62,68.6,67.0,0.4943,0.518,0.552,0.126,0.322,OOS_cost0x,0.0
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,874,0.983,0.1419,-0.0147,-0.0147,0.898,6.29,1.32,-0.8069,-80.69,-0.089,-12.87,16.1,15.7,0.4934,0.514,0.85,0.0,0.15,OOS_cost0x,0.0
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,874,1.294,0.1979,0.2341,0.2341,0.898,6.29,1.76,-0.7571,-75.71,1.373,204.6,12.3,18.3,0.5969,0.486,0.793,0.0,0.207,OOS_cost0x,0.0
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,874,0.774,0.4371,-0.1267,-0.1267,0.898,6.29,0.19,-1.1474,-114.74,-2.317,-110.74,483.9,61.3,0.1125,0.514,0.561,0.434,0.006,OOS_cost0x,0.0
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,874,0.966,0.4908,-0.0175,-0.0175,0.898,6.29,0.19,-0.3335,-33.35,-0.317,-15.26,165.1,124.7,0.4303,0.486,0.506,0.489,0.006,OOS_cost0x,0.0
0,1,2,1.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,874,0.83,0.3581,-0.1084,-0.1084,0.898,6.29,0.28,-1.029,-102.9,-1.646,-94.73,195.4,57.8,0.2283,0.514,0.638,0.352,0.009,OOS_cost0x,0.0
0,1,2,1.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,874,1.099,0.4233,0.0566,0.0566,0.898,6.29,0.33,-0.255,-25.5,0.833,49.46,70.8,128.7,0.6452,0.486,0.572,0.418,0.01,OOS_cost0x,0.0
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,8,16,32,874,0.886,0.3112,-0.0779,-0.0779,0.898,6.29,0.37,-0.8029,-80.29,-1.027,-68.12,106.6,55.1,0.3409,0.514,0.685,0.301,0.014,OOS_cost0x,0.0
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,8,16,32,874,1.159,0.3684,0.0998,0.0998,0.898,6.29,0.46,-0.26,-26.0,1.258,87.27,47.9,103.8,0.684,0.486,0.626,0.362,0.013,OOS_cost0x,0.0
