dir_mode,entry_mode,stop_mode,stop_atr_mult,rr,buffer_bps,one_trade,min_or_atr,max_or_atr,trend_mode,fade,min_rvol,use_datr,min_risk_bps,min_break_rvol,max_entry_bars,be_at_r,min_atr_rank,max_atr_rank,dtrend_mode,fast_trend_mode,retest_bars,hour,minute,or_bars,hold_bars,trades,pf,win_rate,avg_r,expectancy_r,trades_per_day,trades_per_week,avg_hold_h,max_dd,max_dd_r,sharpe,total_r,days_to_target,days_to_breach,p_target_first,long_share,pct_stop,pct_target,pct_time,label,symbol,anchor,anchor_utc
0,1,0,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1094,0.515,0.4753,-0.3184,-0.3184,0.999,6.99,2.92,-3.4854,-348.54,-5.876,-348.38,2903.5,24.9,0.0085,0.51,0.491,0.486,0.023,,BTCUSDT,NY cash open (EST),14:30
0,1,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1094,0.641,0.3464,-0.2997,-0.2997,0.999,6.99,5.38,-3.3009,-330.09,-4.124,-327.92,295.2,24.5,0.0766,0.51,0.616,0.297,0.087,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1061,0.714,0.1376,-0.3696,-0.3696,0.969,6.78,5.14,-4.444,-444.4,-1.922,-392.13,12.8,8.1,0.3889,0.51,0.859,0.0,0.141,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1061,0.711,0.1612,-0.3633,-0.3633,0.969,6.78,5.78,-3.9275,-392.75,-2.131,-385.51,17.3,9.8,0.3623,0.49,0.836,0.0,0.164,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1061,0.321,0.4609,-0.5327,-0.5327,0.969,6.78,0.39,-5.6521,-565.21,-9.603,-565.21,39022.6,15.5,0.0004,0.51,0.52,0.48,0.0,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1061,0.338,0.4647,-0.4988,-0.4988,0.969,6.78,0.39,-5.3082,-530.82,-9.116,-529.22,31053.9,16.5,0.0005,0.49,0.503,0.497,0.0,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1061,0.482,0.3214,-0.5281,-0.5281,0.969,6.78,0.9,-5.6027,-560.27,-6.918,-560.27,928.0,15.4,0.0163,0.51,0.679,0.321,0.0,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1061,0.522,0.3412,-0.4698,-0.4698,0.969,6.78,1.14,-5.0317,-503.17,-6.13,-498.45,637.5,17.1,0.0261,0.49,0.659,0.34,0.001,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1092,0.81,0.2381,-0.1799,-0.1799,0.997,6.98,9.71,-2.2044,-220.44,-1.352,-196.43,25.1,16.1,0.3901,0.509,0.731,0.0,0.269,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1092,0.852,0.2647,-0.1352,-0.1352,0.997,6.98,9.87,-1.7885,-178.85,-1.132,-147.68,30.6,20.2,0.3974,0.491,0.705,0.0,0.295,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1092,0.575,0.4927,-0.2682,-0.2682,0.997,6.98,2.55,-2.9405,-294.05,-5.025,-292.93,1845.0,29.4,0.0157,0.509,0.495,0.493,0.012,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1092,0.579,0.4963,-0.2654,-0.2654,0.997,6.98,2.55,-2.9272,-292.72,-4.952,-289.86,1723.0,29.7,0.0169,0.491,0.494,0.495,0.012,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1092,0.653,0.3306,-0.2894,-0.2894,0.997,6.98,5.06,-3.1792,-317.92,-3.967,-315.99,275.0,25.2,0.0839,0.509,0.648,0.306,0.046,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,1,96,1092,0.711,0.3562,-0.2324,-0.2324,0.997,6.98,5.24,-2.5542,-255.42,-3.216,-253.79,209.7,29.6,0.1238,0.491,0.629,0.317,0.054,,BTCUSDT,NY cash open (EST),14:30
0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1086,0.675,0.3398,-0.2309,-0.2309,0.991,6.94,2.49,-2.508,-250.8,-2.862,-250.8,132.7,27.6,0.1725,0.506,0.443,0.0,0.557,,BTCUSDT,NY cash open (EST),14:30
0,0,0,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1086,0.508,0.4576,-0.2848,-0.2848,0.991,6.94,1.5,-3.1061,-310.61,-5.74,-309.34,4677.1,28.1,0.006,0.506,0.374,0.409,0.217,,BTCUSDT,NY cash open (EST),14:30
0,0,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1086,0.625,0.3748,-0.2505,-0.2505,0.991,6.94,2.07,-2.7202,-272.02,-4.003,-272.02,512.4,30.3,0.0558,0.506,0.422,0.192,0.386,,BTCUSDT,NY cash open (EST),14:30
0,0,2,1.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1056,0.475,0.1932,-0.6064,-0.6064,0.964,6.75,1.27,-6.4906,-649.06,-5.554,-640.34,124.5,12.3,0.0901,0.508,0.755,0.0,0.245,,BTCUSDT,NY cash open (EST),14:30
0,0,2,1.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1056,0.582,0.2661,-0.4273,-0.4273,0.964,6.75,1.58,-4.6092,-460.92,-3.973,-451.27,84.6,15.8,0.1572,0.492,0.673,0.0,0.327,,BTCUSDT,NY cash open (EST),14:30
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1056,0.218,0.3627,-0.7159,-0.7159,0.964,6.75,0.34,-7.5595,-755.95,-13.314,-755.95,896074.6,11.6,0.0,0.508,0.611,0.378,0.011,,BTCUSDT,NY cash open (EST),14:30
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1056,0.46,0.5284,-0.3478,-0.3478,0.964,6.75,0.34,-3.703,-370.3,-6.418,-367.31,5163.4,23.7,0.0046,0.492,0.43,0.559,0.011,,BTCUSDT,NY cash open (EST),14:30
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1056,0.365,0.2661,-0.675,-0.675,0.964,6.75,0.66,-7.1327,-713.27,-9.524,-712.85,5507.4,12.3,0.0022,0.508,0.704,0.246,0.05,,BTCUSDT,NY cash open (EST),14:30
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1056,0.527,0.3513,-0.4373,-0.4373,0.964,6.75,0.94,-4.6756,-467.56,-5.872,-461.83,664.0,18.4,0.027,0.492,0.615,0.306,0.08,,BTCUSDT,NY cash open (EST),14:30
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1083,0.673,0.3407,-0.2154,-0.2154,0.989,6.92,2.55,-2.374,-237.4,-2.938,-233.3,184.3,31.2,0.1447,0.506,0.434,0.0,0.566,,BTCUSDT,NY cash open (EST),14:30
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1083,0.6,0.3601,-0.2568,-0.2568,0.989,6.92,2.44,-2.838,-283.8,-3.875,-278.12,389.3,29.1,0.0696,0.494,0.447,0.0,0.553,,BTCUSDT,NY cash open (EST),14:30
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1083,0.548,0.4524,-0.2576,-0.2576,0.989,6.92,1.59,-2.7987,-279.87,-5.296,-279.02,3876.7,31.1,0.008,0.506,0.391,0.404,0.205,,BTCUSDT,NY cash open (EST),14:30
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1083,0.545,0.4617,-0.2585,-0.2585,0.989,6.92,1.59,-2.8443,-284.43,-5.289,-279.96,3754.3,31.0,0.0082,0.494,0.405,0.39,0.205,,BTCUSDT,NY cash open (EST),14:30
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1083,0.63,0.3564,-0.2404,-0.2404,0.989,6.92,2.18,-2.6036,-260.36,-3.952,-260.36,565.4,31.8,0.0532,0.506,0.429,0.174,0.397,,BTCUSDT,NY cash open (EST),14:30
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1083,0.556,0.3703,-0.2814,-0.2814,0.989,6.92,2.2,-3.1033,-310.33,-4.903,-304.76,1239.4,28.1,0.0222,0.494,0.442,0.133,0.425,,BTCUSDT,NY cash open (EST),14:30
0,1,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1045,0.654,0.378,-0.1893,-0.1893,0.954,6.68,2.35,-1.9943,-199.43,-2.997,-197.78,347.4,39.3,0.1016,0.528,0.299,0.0,0.701,,BTCUSDT,NY cash open (EST),14:30
0,1,0,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1045,0.566,0.4507,-0.2087,-0.2087,0.954,6.68,1.72,-2.1806,-218.06,-4.595,-218.06,4154.0,39.8,0.0095,0.528,0.266,0.322,0.412,,BTCUSDT,NY cash open (EST),14:30
0,1,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1045,0.631,0.3943,-0.1972,-0.1972,0.954,6.68,2.14,-2.0793,-207.93,-3.605,-206.03,836.2,40.5,0.0462,0.528,0.293,0.122,0.585,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1015,0.696,0.2768,-0.3051,-0.3051,0.927,6.49,1.38,-3.2442,-324.42,-2.442,-309.71,43.0,17.1,0.2842,0.53,0.644,0.0,0.356,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1015,0.478,0.2818,-0.5171,-0.5171,0.927,6.49,1.34,-5.2869,-528.69,-5.7,-524.82,309.1,15.8,0.0487,0.47,0.643,0.0,0.357,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1015,0.344,0.4591,-0.4931,-0.4931,0.927,6.49,0.39,-5.0054,-500.54,-8.763,-500.54,27617.9,17.5,0.0006,0.53,0.487,0.479,0.034,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1015,0.318,0.4483,-0.521,-0.521,0.927,6.49,0.39,-5.2956,-529.56,-9.364,-528.78,47433.4,16.6,0.0003,0.47,0.503,0.462,0.034,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1015,0.52,0.3429,-0.4441,-0.4441,0.927,6.49,0.76,-4.5471,-454.71,-5.859,-450.81,732.0,18.9,0.0252,0.53,0.598,0.299,0.103,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1015,0.481,0.3409,-0.4778,-0.4778,0.927,6.49,0.86,-4.8857,-488.57,-6.518,-485.0,1192.2,17.8,0.0147,0.47,0.605,0.269,0.126,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1042,0.696,0.3637,-0.1871,-0.1871,0.951,6.66,2.2,-2.0384,-203.84,-2.597,-194.93,191.5,36.4,0.1597,0.527,0.385,0.0,0.615,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1042,0.509,0.3762,-0.2998,-0.2998,0.951,6.66,2.05,-3.1383,-313.83,-5.235,-312.37,1863.1,27.6,0.0146,0.473,0.408,0.0,0.592,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1042,0.563,0.4511,-0.2366,-0.2366,0.951,6.66,1.43,-2.4771,-247.71,-4.877,-246.56,3609.9,35.2,0.0097,0.527,0.345,0.385,0.271,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1042,0.496,0.4395,-0.2854,-0.2854,0.951,6.66,1.43,-2.9871,-298.71,-5.91,-297.39,8234.7,29.4,0.0036,0.473,0.387,0.343,0.271,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1042,0.643,0.3724,-0.2162,-0.2162,0.951,6.66,1.93,-2.3034,-230.34,-3.617,-225.32,592.3,36.5,0.058,0.527,0.379,0.155,0.465,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,16,1042,0.517,0.381,-0.2931,-0.2931,0.951,6.66,1.91,-3.0984,-309.84,-5.35,-305.38,2550.3,28.4,0.011,0.473,0.405,0.096,0.499,,BTCUSDT,NY cash open (EST),14:30
0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1094,0.675,0.3108,-0.2694,-0.2694,0.999,6.99,4.42,-2.9477,-294.77,-2.792,-294.77,76.0,21.4,0.2194,0.505,0.562,0.0,0.438,,BTCUSDT,NY cash open (EST),14:30
0,0,0,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1094,0.52,0.4781,-0.2959,-0.2959,0.999,6.99,2.13,-3.2498,-324.98,-5.704,-323.67,3345.2,26.8,0.008,0.505,0.432,0.456,0.112,,BTCUSDT,NY cash open (EST),14:30
0,0,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1094,0.633,0.3711,-0.2748,-0.2748,0.999,6.99,3.26,-3.0225,-302.25,-4.054,-300.65,372.7,27.0,0.0676,0.505,0.516,0.248,0.237,,BTCUSDT,NY cash open (EST),14:30
0,0,2,1.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1063,0.496,0.1571,-0.6247,-0.6247,0.97,6.79,2.07,-6.7531,-675.31,-4.705,-664.06,52.1,10.5,0.168,0.507,0.827,0.0,0.173,,BTCUSDT,NY cash open (EST),14:30
0,0,2,1.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1063,0.629,0.222,-0.4194,-0.4194,0.97,6.79,2.7,-4.4928,-449.28,-3.211,-445.79,40.0,13.2,0.2479,0.493,0.751,0.0,0.249,,BTCUSDT,NY cash open (EST),14:30
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1063,0.218,0.3659,-0.7189,-0.7189,0.97,6.79,0.35,-7.6422,-764.22,-13.396,-764.22,900154.8,11.5,0.0,0.507,0.619,0.381,0.0,,BTCUSDT,NY cash open (EST),14:30
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1063,0.461,0.5334,-0.3502,-0.3502,0.97,6.79,0.35,-3.7388,-373.88,-6.44,-372.21,4924.0,23.4,0.0047,0.493,0.435,0.565,0.0,,BTCUSDT,NY cash open (EST),14:30
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1063,0.368,0.2653,-0.6867,-0.6867,0.97,6.79,0.74,-7.3034,-730.34,-9.569,-729.92,4935.8,12.0,0.0024,0.507,0.73,0.262,0.008,,BTCUSDT,NY cash open (EST),14:30
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1063,0.531,0.3481,-0.4505,-0.4505,0.97,6.79,1.13,-4.806,-480.6,-5.924,-478.83,598.5,17.8,0.0288,0.493,0.644,0.327,0.028,,BTCUSDT,NY cash open (EST),14:30
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1091,0.697,0.3098,-0.2336,-0.2336,0.996,6.97,4.54,-2.6191,-261.91,-2.59,-254.81,87.3,24.7,0.2203,0.505,0.557,0.0,0.443,,BTCUSDT,NY cash open (EST),14:30
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1091,0.688,0.3501,-0.2305,-0.2305,0.996,6.97,4.39,-2.5333,-253.33,-2.819,-251.46,123.9,27.2,0.18,0.495,0.554,0.0,0.446,,BTCUSDT,NY cash open (EST),14:30
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1091,0.562,0.473,-0.2664,-0.2664,0.996,6.97,2.14,-2.9148,-291.48,-5.206,-290.63,2621.3,29.8,0.0112,0.505,0.453,0.458,0.089,,BTCUSDT,NY cash open (EST),14:30
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1091,0.58,0.4931,-0.2517,-0.2517,0.996,6.97,2.14,-2.7678,-276.78,-4.901,-274.65,2089.9,31.4,0.0148,0.495,0.459,0.452,0.089,,BTCUSDT,NY cash open (EST),14:30
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1091,0.641,0.3474,-0.2642,-0.2642,0.996,6.97,3.39,-2.8933,-289.33,-3.961,-288.19,384.1,28.2,0.0683,0.505,0.536,0.237,0.226,,BTCUSDT,NY cash open (EST),14:30
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1091,0.633,0.3721,-0.2639,-0.2639,0.996,6.97,3.53,-2.9177,-291.77,-4.064,-287.87,447.5,28.5,0.0599,0.495,0.539,0.204,0.257,,BTCUSDT,NY cash open (EST),14:30
0,1,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1081,0.659,0.3441,-0.2313,-0.2313,0.987,6.91,4.71,-2.4999,-249.99,-2.981,-249.99,158.0,28.7,0.1537,0.526,0.449,0.0,0.551,,BTCUSDT,NY cash open (EST),14:30
0,1,0,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1081,0.585,0.469,-0.2253,-0.2253,0.987,6.91,2.88,-2.4354,-243.54,-4.597,-243.54,2280.0,35.4,0.0153,0.526,0.368,0.403,0.228,,BTCUSDT,NY cash open (EST),14:30
0,1,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1081,0.653,0.3765,-0.2218,-0.2218,0.987,6.91,3.95,-2.4017,-240.17,-3.575,-239.78,435.2,33.7,0.0719,0.526,0.426,0.191,0.384,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1050,0.722,0.22,-0.3135,-0.3135,0.959,6.71,2.52,-3.366,-336.6,-2.035,-329.15,22.1,12.1,0.3535,0.529,0.745,0.0,0.255,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1050,0.537,0.2324,-0.5113,-0.5113,0.959,6.71,2.51,-5.3689,-536.89,-4.659,-536.89,97.3,14.0,0.1255,0.471,0.73,0.0,0.27,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1050,0.345,0.4648,-0.4963,-0.4963,0.959,6.71,0.43,-5.2114,-521.14,-8.94,-521.14,26446.8,16.8,0.0006,0.529,0.505,0.49,0.006,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1050,0.328,0.46,-0.5161,-0.5161,0.959,6.71,0.43,-5.421,-542.1,-9.344,-541.87,36945.6,16.2,0.0004,0.471,0.514,0.48,0.006,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1050,0.523,0.3419,-0.4598,-0.4598,0.959,6.71,0.96,-4.8283,-482.83,-6.018,-482.75,646.6,17.7,0.0266,0.529,0.644,0.328,0.029,,BTCUSDT,NY cash open (EST),14:30
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1050,0.5,0.3371,-0.481,-0.481,0.959,6.71,1.12,-5.0668,-506.68,-6.418,-505.02,852.2,17.0,0.0196,0.471,0.647,0.312,0.041,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1078,0.726,0.3265,-0.2015,-0.2015,0.984,6.89,4.26,-2.2095,-220.95,-2.242,-217.19,82.2,27.1,0.2476,0.525,0.526,0.0,0.474,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1078,0.621,0.3609,-0.2689,-0.2689,0.984,6.89,4.08,-2.8987,-289.87,-3.728,-289.87,271.6,27.2,0.091,0.475,0.52,0.0,0.48,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1078,0.578,0.4768,-0.2477,-0.2477,0.984,6.89,2.1,-2.6818,-268.18,-4.867,-267.03,2285.8,32.3,0.014,0.525,0.433,0.452,0.115,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1078,0.548,0.474,-0.2732,-0.2732,0.984,6.89,2.1,-2.9539,-295.39,-5.346,-294.5,3109.2,29.5,0.0094,0.475,0.454,0.431,0.115,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1078,0.685,0.3627,-0.2198,-0.2198,0.984,6.89,3.24,-2.4011,-240.11,-3.294,-236.93,296.2,32.9,0.0999,0.525,0.504,0.24,0.256,,BTCUSDT,NY cash open (EST),14:30
0,1,2,2.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,32,1078,0.632,0.3813,-0.2538,-0.2538,0.984,6.89,3.42,-2.7831,-278.31,-3.993,-273.56,493.4,30.1,0.0574,0.475,0.507,0.185,0.308,,BTCUSDT,NY cash open (EST),14:30
0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,0,0,0,14,30,2,96,1095,0.722,0.2384,-0.2733,-0.2733,1.0,7.0,9.84,-3.1303,-313.03,-2.088,-299.25,29.6,14.7,0.3319,0.506,0.716,0.0,0.284,,BTCUSDT,NY cash open (EST),14:30
