dir_mode,entry_mode,stop_mode,stop_atr_mult,rr,buffer_bps,one_trade,min_or_atr,max_or_atr,trend_mode,fade,min_rvol,use_datr,min_risk_bps,hour,or_bars,hold_bars,trades,pf,win_rate,avg_r,expectancy_r,trades_per_day,trades_per_week,avg_hold_h,max_dd,max_dd_r,sharpe,total_r,days_to_target,days_to_breach,p_target_first,long_share,pct_stop,pct_target,pct_time,label,cost_mult
0,1,0,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2039,1.025,0.459,0.0084,0.0084,0.931,6.51,0.91,-0.8188,-81.88,0.183,17.12,176.0,212.5,0.547,0.498,0.245,0.158,0.597,IS_cost0x,0.0
0,1,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2039,1.032,0.4492,0.0112,0.0112,0.931,6.51,0.96,-0.852,-85.2,0.23,22.87,152.3,190.0,0.5552,0.498,0.25,0.097,0.654,IS_cost0x,0.0
0,1,0,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2039,1.074,0.4458,0.0258,0.0258,0.931,6.51,1.0,-0.6292,-62.92,0.483,52.63,115.5,176.8,0.6049,0.498,0.251,0.048,0.701,IS_cost0x,0.0
0,1,1,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2034,1.117,0.3933,0.0567,0.0567,0.928,6.5,0.85,-1.025,-102.5,0.641,115.34,44.0,62.0,0.5847,0.499,0.418,0.0,0.582,IS_cost0x,0.0
0,1,1,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2034,1.049,0.498,0.0199,0.0199,0.928,6.5,0.5,-0.5795,-57.95,0.414,40.41,145.0,217.7,0.6003,0.499,0.348,0.392,0.26,IS_cost0x,0.0
0,1,1,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2034,1.044,0.444,0.0196,0.0196,0.928,6.5,0.64,-0.7797,-77.97,0.353,39.85,114.3,154.5,0.5747,0.499,0.382,0.257,0.361,IS_cost0x,0.0
0,1,1,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2034,1.037,0.4208,0.0173,0.0173,0.928,6.5,0.71,-0.9269,-92.69,0.286,35.09,99.9,124.9,0.5556,0.499,0.398,0.176,0.427,IS_cost0x,0.0
0,1,1,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2034,1.048,0.4017,0.0232,0.0232,0.928,6.5,0.78,-0.9525,-95.25,0.341,47.09,78.7,99.8,0.5591,0.499,0.412,0.095,0.493,IS_cost0x,0.0
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2022,1.16,0.4149,0.075,0.075,0.923,6.46,0.88,-0.6232,-62.32,0.832,151.69,41.0,63.5,0.6077,0.499,0.412,0.0,0.588,IS_cost0x,0.0
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,8,2022,1.103,0.4431,0.0482,0.0482,0.923,6.46,0.85,-0.6649,-66.49,0.667,97.4,63.9,99.0,0.6079,0.501,0.428,0.0,0.572,IS_cost0x,0.0
