sym,feature,horizon,n,q1,q3,q5,spread,abs_spread,monotone,null_best,beats_null,years_same_sign,years,clears_taker1x,clears_taker2x,clears_mixed,clears_maker2x
BTCUSDT,absorb_30m,2h,630102,1.1213813772865817,0.48242655117284666,0.5957437289144014,-0.5256376483721803,0.5256376483721803,0.5,1.9308486388170734,False,5,7,False,False,False,False
BTCUSDT,absorb_30m,4h,630078,1.6007085415279825,1.3713408856720766,1.4326292392565503,-0.1680793022714322,0.1680793022714322,0.5,1.7422828002788031,False,4,7,False,False,False,False
BTCUSDT,absorbq_30m,15m,211834,0.854835039587548,-0.20357140707550855,-0.13632909342595384,-0.9911641330135019,0.9911641330135019,0.75,0.5800958988055598,True,6,7,False,False,False,False
BTCUSDT,absorbq_30m,30m,211832,1.356813124380753,-0.020795955903201966,0.28171889827769986,-1.0750942261030532,1.0750942261030532,0.75,1.0179017052651593,True,6,7,False,False,False,False
BTCUSDT,absorbq_30m,1h,211830,1.957195817773669,0.5734078748813837,0.3892200057088272,-1.5679758120648417,1.5679758120648417,0.75,0.9109467055526308,True,6,7,False,False,False,False
BTCUSDT,absorbq_30m,2h,211824,2.064839439078759,0.4363773144091662,0.7517749178920764,-1.313064521186683,1.313064521186683,0.75,1.7892872820379098,False,4,7,False,False,False,False
BTCUSDT,absorbq_30m,4h,211814,2.2354524019025335,1.278408565604844,2.6978615289643306,0.46240912706179715,0.46240912706179715,0.5,3.193601057723849,False,3,7,False,False,False,False
BTCUSDT,flow_1h,15m,630076,0.7724714240131164,-0.038830705233498734,-0.09369180397445538,-0.8661632279875718,0.8661632279875718,0.5,0.5324873540597421,True,7,7,False,False,False,False
BTCUSDT,flow_1h,30m,630073,1.0725276976320612,-0.04832721849426325,0.08431388550569507,-0.9882138121263662,0.9882138121263662,0.75,0.326072025756754,True,7,7,False,False,False,False
BTCUSDT,flow_1h,1h,630067,1.2810735414370187,0.15295748188666042,0.2988318155595661,-0.9822417258774525,0.9822417258774525,0.75,0.6640476931161474,True,5,7,False,False,False,False
BTCUSDT,flow_1h,2h,630055,1.5698975794194137,0.8630633935947695,0.3772556721533551,-1.1926419072660586,1.1926419072660586,0.5,2.5752003348352828,False,5,7,False,False,False,False
BTCUSDT,flow_1h,4h,630031,2.338331643258526,1.1574168560929712,1.7310258965528522,-0.6073057467056739,0.6073057467056739,0.75,2.014593492048299,False,4,7,False,False,False,False
BTCUSDT,ret_1h,15m,630211,0.5816745168442025,0.09014741417173552,-0.16958886250383381,-0.7512633793480363,0.7512633793480363,0.75,0.43531057824136,True,6,7,False,False,False,False
BTCUSDT,ret_1h,30m,630208,0.8194501317412392,0.06936281641869582,-0.004871695976155313,-0.8243218277173945,0.8243218277173945,0.75,0.3304604756533651,True,7,7,False,False,False,False
BTCUSDT,ret_1h,1h,630202,0.9510545628785232,0.07825147200162058,0.4923438921767226,-0.4587106707018006,0.4587106707018006,0.75,1.190573677271703,False,5,7,False,False,False,False
BTCUSDT,ret_1h,2h,630190,1.3821596947116017,0.14087742828748986,0.9006275027310564,-0.4815321919805453,0.4815321919805453,0.75,2.6476144641357062,False,4,7,False,False,False,False
BTCUSDT,ret_1h,4h,630166,1.8522662613521712,1.1286102890816423,1.2547551145712479,-0.5975111467809233,0.5975111467809233,0.75,1.9050735084424302,False,5,7,False,False,False,False
BTCUSDT,absorb_1h,15m,630075,0.44939520145291156,-0.04287597816630327,0.11841098403480683,-0.33098421741810474,0.33098421741810474,0.75,0.29680723557733735,True,5,7,False,False,False,False
BTCUSDT,absorb_1h,30m,630072,0.7485112396748266,-0.22446466361505993,0.32150725637102273,-0.42700398330380385,0.42700398330380385,0.75,0.6799536338445816,False,5,7,False,False,False,False
BTCUSDT,absorb_1h,1h,630066,1.1281172606361527,-0.11296781661483192,0.3551829718439974,-0.7729342887921553,0.7729342887921553,0.75,0.7670706013643097,True,6,7,False,False,False,False
BTCUSDT,absorb_1h,2h,630054,1.3422116825392196,0.2169905198591027,0.5330366789816227,-0.809175003557597,0.809175003557597,0.75,2.8756244626349514,False,4,7,False,False,False,False
BTCUSDT,absorb_1h,4h,630030,1.8974706264081131,0.9170648021036697,1.5801725268871496,-0.31729809952096355,0.31729809952096355,0.5,1.5501151828997446,False,4,7,False,False,False,False
BTCUSDT,absorbq_1h,15m,213393,0.7965254077656421,0.16098594243995762,0.23836220945654207,-0.5581631983091,0.5581631983091,0.75,0.45596060617423206,True,5,7,False,False,False,False
BTCUSDT,absorbq_1h,30m,213393,1.2918886664340026,0.2730997952819122,0.6465774124785943,-0.6453112539554082,0.6453112539554082,0.75,1.2465752487099848,False,6,7,False,False,False,False
