signal,look,win,q,band,hold,contrarian,stop_k,trades,tpd,avg_bps,win_rate,pf_0x,tot_0x,pf_1x,tot_1x,pf_2x,tot_2x,pf_3x,tot_3x,symbol,kind
prem_z,0,864,0.05,2016,2880,False,2.0,548,0.225,5.49,0.2464,1.0266,3006.7,0.9607,-4665.3,0.901,-12337.3,0.8466,-20009.3,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,2016,4032,True,0.0,171,0.07,60.29,0.5556,1.1486,10309.5,1.1124,7915.5,1.0772,5521.5,1.0431,3127.5,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,2016,4032,True,2.0,416,0.171,11.71,0.2356,1.051,4873.3,0.9905,-950.7,0.9352,-6774.7,0.8844,-12598.7,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,2016,4032,False,0.0,171,0.07,-60.29,0.4444,0.8706,-10309.5,0.8432,-12703.5,0.8167,-15097.5,0.7912,-17491.5,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,2016,4032,False,2.0,471,0.194,-0.38,0.189,0.9983,-178.1,0.9386,-6772.1,0.8845,-13366.1,0.8352,-19960.1,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,2016,864,True,0.0,779,0.32,-10.7,0.4955,0.9436,-8338.5,0.8746,-19244.5,0.8107,-30150.5,0.7515,-41056.5,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,864,True,2.0,1250,0.514,7.62,0.3552,1.052,9528.5,0.959,-7971.5,0.8764,-25471.5,0.8026,-42971.5,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,864,False,0.0,779,0.32,10.7,0.5045,1.0598,8338.5,0.9823,-2567.5,0.9106,-13473.5,0.8443,-24379.5,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,864,False,2.0,1279,0.525,-10.1,0.3401,0.9339,-12913.0,0.8513,-30819.0,0.7778,-48725.0,0.7122,-66631.0,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,1728,True,0.0,396,0.163,1.52,0.4899,1.0055,600.9,0.9557,-4943.1,0.9084,-10487.1,0.8636,-16031.1,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,1728,True,2.0,765,0.314,31.66,0.3033,1.1703,24223.2,1.0902,13513.2,1.0178,2803.2,0.952,-7906.8,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,1728,False,0.0,396,0.163,-1.52,0.5101,0.9945,-600.9,0.9452,-6144.9,0.8982,-11688.9,0.8537,-17232.9,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,1728,False,2.0,778,0.32,-2.6,0.2918,0.9863,-2021.9,0.917,-12913.9,0.8543,-23805.9,0.7973,-34697.9,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,2880,True,0.0,239,0.098,-59.25,0.5188,0.8473,-14160.6,0.8145,-17506.6,0.7828,-20852.6,0.7522,-24198.6,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,2880,True,2.0,513,0.211,63.7,0.2573,1.3099,32678.7,1.2302,25496.7,1.1577,18314.7,1.0917,11132.7,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,2880,False,0.0,239,0.098,59.25,0.4812,1.1802,14160.6,1.1346,10814.6,1.0909,7468.6,1.0491,4122.6,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,2880,False,2.0,554,0.228,28.51,0.2491,1.1358,15794.7,1.0658,8038.7,1.0022,282.7,0.9442,-7473.3,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,4032,True,0.0,171,0.07,-119.22,0.4561,0.7692,-20385.9,0.7459,-22779.9,0.7234,-25173.9,0.7015,-27567.9,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,4032,True,2.0,441,0.181,37.85,0.2177,1.1806,16690.1,1.1081,10516.1,1.0425,4342.1,0.9829,-1831.9,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,4032,False,0.0,171,0.07,119.22,0.5439,1.3001,20385.9,1.2606,17991.9,1.2224,15597.9,1.1852,13203.9,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,2016,4032,False,2.0,453,0.186,18.28,0.2208,1.0819,8282.2,1.0183,1940.2,0.9604,-4401.8,0.9074,-10743.8,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,864,True,0.0,763,0.313,22.39,0.5151,1.1238,17084.9,1.0447,6402.9,0.9712,-4279.1,0.903,-14961.1,BTCUSDT,real
prem_z,0,864,0.05,8640,864,True,2.0,1300,0.534,5.37,0.3508,1.0365,6986.0,0.9449,-11214.0,0.8635,-29414.0,0.7908,-47614.0,BTCUSDT,real
prem_z,0,864,0.05,8640,864,False,0.0,763,0.313,-22.39,0.4849,0.8898,-17084.9,0.8271,-27766.9,0.7688,-38448.9,0.7146,-49130.9,BTCUSDT,real
prem_z,0,864,0.05,8640,864,False,2.0,1312,0.539,-4.16,0.3316,0.971,-5463.3,0.8814,-23831.3,0.8022,-42199.3,0.732,-60567.3,BTCUSDT,real
prem_z,0,864,0.05,8640,1728,True,0.0,390,0.16,22.43,0.5103,1.0879,8747.8,1.0322,3287.8,0.9793,-2172.2,0.9292,-7632.2,BTCUSDT,real
prem_z,0,864,0.05,8640,1728,True,2.0,780,0.32,19.65,0.2936,1.1109,15324.3,1.0302,4404.3,0.9576,-6515.7,0.892,-17435.7,BTCUSDT,real
prem_z,0,864,0.05,8640,1728,False,0.0,390,0.16,-22.43,0.4897,0.9192,-8747.8,0.872,-14207.8,0.8273,-19667.8,0.7849,-25127.8,BTCUSDT,real
prem_z,0,864,0.05,8640,1728,False,2.0,829,0.341,3.94,0.2702,1.0217,3268.2,0.9476,-8337.8,0.881,-19943.8,0.821,-31549.8,BTCUSDT,real
prem_z,0,864,0.05,8640,2880,True,0.0,236,0.097,56.57,0.5381,1.1635,13350.4,1.1208,10046.4,1.0795,6742.4,1.0398,3438.4,BTCUSDT,real
prem_z,0,864,0.05,8640,2880,True,2.0,569,0.234,15.65,0.2443,1.0771,8907.7,1.0077,941.7,0.945,-7024.3,0.8879,-14990.3,BTCUSDT,real
prem_z,0,864,0.05,8640,2880,False,0.0,236,0.097,-56.57,0.4619,0.8594,-13350.4,0.828,-16654.4,0.7977,-19958.4,0.7685,-23262.4,BTCUSDT,real
prem_z,0,864,0.05,8640,2880,False,2.0,555,0.228,36.74,0.2577,1.1934,20390.2,1.1135,12620.2,1.0414,4850.2,0.9762,-2919.8,BTCUSDT,real
prem_z,0,864,0.05,8640,4032,True,0.0,169,0.069,164.75,0.5444,1.4578,27842.7,1.4116,25476.7,1.3669,23110.7,1.3237,20744.7,BTCUSDT,real
prem_z,0,864,0.05,8640,4032,True,2.0,433,0.178,59.88,0.2425,1.2825,25928.8,1.2061,19866.8,1.1367,13804.8,1.0733,7742.8,BTCUSDT,real
prem_z,0,864,0.05,8640,4032,False,0.0,169,0.069,-164.75,0.4556,0.686,-27842.7,0.6642,-30208.7,0.643,-32574.7,0.6224,-34940.7,BTCUSDT,real
prem_z,0,864,0.05,8640,4032,False,2.0,463,0.19,16.96,0.216,1.0781,7853.8,1.013,1371.8,0.9539,-5110.2,0.9,-11592.2,BTCUSDT,real
prem_z,0,864,0.05,8640,864,True,0.0,772,0.317,34.71,0.5142,1.2036,26797.5,1.1168,15989.5,1.0364,5181.5,0.962,-5626.5,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,864,True,2.0,1247,0.512,15.14,0.3545,1.1087,18875.3,1.0077,1417.3,0.9183,-16040.7,0.839,-33498.7,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,864,False,0.0,772,0.317,-34.71,0.4858,0.8308,-26797.5,0.7708,-37605.5,0.7152,-48413.5,0.6635,-59221.5,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,864,False,2.0,1223,0.502,6.06,0.3606,1.0414,7413.8,0.9489,-9708.2,0.8665,-26830.2,0.7928,-43952.2,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,1728,True,0.0,392,0.161,28.2,0.523,1.1088,11053.9,1.0534,5565.9,1.0007,77.9,0.9507,-5410.1,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,1728,True,2.0,719,0.295,36.67,0.3185,1.2027,26363.0,1.119,16297.0,1.0433,6231.0,0.9746,-3835.0,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,1728,False,0.0,392,0.161,-28.2,0.477,0.9019,-11053.9,0.8568,-16541.9,0.8141,-22029.9,0.7735,-27517.9,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,1728,False,2.0,774,0.318,-6.09,0.2636,0.9672,-4716.4,0.8976,-15552.4,0.835,-26388.4,0.7784,-37224.4,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,2880,True,0.0,237,0.097,39.93,0.5105,1.1116,9464.2,1.0711,6146.2,1.0321,2828.2,0.9945,-489.8,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,2880,True,2.0,508,0.209,52.53,0.2677,1.2723,26687.3,1.1896,19575.3,1.1149,12463.3,1.047,5351.3,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,2880,False,0.0,237,0.097,-39.93,0.4895,0.8996,-9464.2,0.8669,-12782.2,0.8353,-16100.2,0.8049,-19418.2,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,2880,False,2.0,517,0.212,40.96,0.265,1.214,21178.0,1.1337,13940.0,1.0611,6702.0,0.9953,-536.0,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,4032,True,0.0,169,0.069,-15.02,0.4556,0.9671,-2538.8,0.9374,-4904.8,0.9088,-7270.8,0.8811,-9636.8,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,4032,True,2.0,397,0.163,53.21,0.2544,1.2423,21125.0,1.1704,15567.0,1.1048,10009.0,1.0446,4451.0,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,4032,False,0.0,169,0.069,15.02,0.5444,1.0341,2538.8,1.0023,172.8,0.9714,-2193.2,0.9415,-4559.2,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,4032,False,2.0,432,0.177,21.77,0.1991,1.0972,9403.3,1.033,3355.3,0.9747,-2692.7,0.9215,-8740.7,BTCUSDT,shuffled_s0
prem_z,0,864,0.05,8640,864,True,0.0,771,0.317,27.8,0.5071,1.1579,21435.0,1.0754,10641.0,0.999,-153.0,0.9282,-10947.0,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,864,True,2.0,1197,0.492,5.75,0.3668,1.0394,6887.0,0.9468,-9871.0,0.8643,-26629.0,0.7907,-43387.0,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,864,False,0.0,771,0.317,-27.8,0.4929,0.8636,-21435.0,0.8019,-32229.0,0.7445,-43023.0,0.6913,-53817.0,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,864,False,2.0,1257,0.516,9.67,0.3644,1.0695,12151.0,0.9707,-5447.0,0.8834,-23045.0,0.8057,-40643.0,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,1728,True,0.0,392,0.161,9.3,0.5,1.0343,3644.4,0.9831,-1843.6,0.9345,-7331.6,0.8884,-12819.6,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,1728,True,2.0,725,0.298,28.2,0.3159,1.1551,20442.1,1.0742,10292.1,1.001,142.1,0.9345,-10007.9,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,1728,False,0.0,392,0.161,-9.3,0.5,0.9669,-3644.4,0.919,-9132.4,0.8735,-14620.4,0.8303,-20108.4,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,1728,False,2.0,770,0.316,4.62,0.2935,1.0249,3555.7,0.9519,-7224.3,0.8859,-18004.3,0.8261,-28784.3,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,2880,True,0.0,237,0.097,49.24,0.5063,1.1437,11668.7,1.1008,8350.7,1.0595,5032.7,1.0199,1714.7,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,2880,True,2.0,529,0.217,41.45,0.2665,1.2078,21925.3,1.1309,14519.3,1.0611,7113.3,0.9976,-292.7,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,2880,False,0.0,237,0.097,-49.24,0.4937,0.8744,-11668.7,0.8416,-14986.7,0.81,-18304.7,0.7797,-21622.7,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,2880,False,2.0,535,0.22,26.21,0.2636,1.1334,14023.4,1.059,6533.4,0.9918,-956.6,0.9306,-8446.6,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,4032,True,0.0,169,0.069,238.71,0.5562,1.7341,40341.8,1.6779,37975.8,1.6237,35609.8,1.5714,33243.8,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,4032,True,2.0,428,0.176,29.08,0.215,1.1369,12447.2,1.0675,6455.2,1.0046,463.2,0.9474,-5528.8,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,4032,False,0.0,169,0.069,-238.71,0.4438,0.5767,-40341.8,0.558,-42707.8,0.5399,-45073.8,0.5223,-47439.8,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,4032,False,2.0,424,0.174,40.89,0.2146,1.1869,17337.1,1.1171,11401.1,1.0535,5465.1,0.9956,-470.9,BTCUSDT,shuffled_s1
prem_z,0,864,0.05,8640,864,True,0.0,770,0.316,28.84,0.4948,1.1672,22206.5,1.0826,11426.5,1.0045,646.5,0.9324,-10133.5,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,864,True,2.0,1242,0.51,3.16,0.3559,1.0217,3928.8,0.93,-13459.2,0.8486,-30847.2,0.7762,-48235.2,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,864,False,0.0,770,0.316,-28.84,0.5052,0.8567,-22206.5,0.7944,-32986.5,0.7366,-43766.5,0.6831,-54546.5,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,864,False,2.0,1257,0.516,-4.65,0.3492,0.9691,-5843.0,0.8833,-23441.0,0.8069,-41039.0,0.7386,-58637.0,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,1728,True,0.0,392,0.161,-10.62,0.4796,0.963,-4162.6,0.9165,-9650.6,0.8722,-15138.6,0.8302,-20626.6,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,1728,True,2.0,770,0.316,10.75,0.2792,1.0565,8278.9,0.9838,-2501.1,0.9181,-13281.1,0.8586,-24061.1,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,1728,False,0.0,392,0.161,10.62,0.5204,1.0384,4162.6,0.9881,-1325.4,0.9402,-6813.4,0.8946,-12301.4,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,1728,False,2.0,759,0.312,6.53,0.2938,1.0348,4956.2,0.9622,-5669.8,0.8966,-16295.8,0.8371,-26921.8,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,2880,True,0.0,236,0.097,-14.4,0.5381,0.9611,-3397.3,0.9245,-6701.3,0.8893,-10005.3,0.8553,-13309.3,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,2880,True,2.0,547,0.225,15.21,0.2431,1.071,8320.6,1.0054,662.6,0.9457,-6995.4,0.8912,-14653.4,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,2880,False,0.0,236,0.097,14.4,0.4619,1.0405,3397.3,1.0011,93.3,0.9633,-3210.7,0.9271,-6514.7,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,2880,False,2.0,530,0.218,45.92,0.2717,1.2425,24339.3,1.1599,16919.3,1.0854,9499.3,1.0178,2079.3,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,4032,True,0.0,169,0.069,120.09,0.5503,1.2996,20294.7,1.2606,17928.7,1.2227,15562.7,1.1859,13196.7,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,4032,True,2.0,412,0.169,73.75,0.2476,1.3564,30384.7,1.2748,24616.7,1.2007,18848.7,1.1331,13080.7,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,4032,False,0.0,169,0.069,-120.09,0.4497,0.7695,-20294.7,0.7463,-22660.7,0.7239,-25026.7,0.7023,-27392.7,BTCUSDT,shuffled_s2
prem_z,0,864,0.05,8640,4032,False,2.0,402,0.165,20.61,0.2463,1.0873,8283.6,1.0268,2655.6,0.9712,-2972.4,0.9201,-8600.4,BTCUSDT,shuffled_s2
prem_z,0,864,0.1,2016,864,True,0.0,790,0.325,17.53,0.5253,1.096,13848.2,1.0186,2788.2,0.9467,-8271.8,0.8799,-19331.8,BTCUSDT,real
prem_z,0,864,0.1,2016,864,True,2.0,1370,0.563,2.27,0.3328,1.0158,3111.0,0.9235,-16069.0,0.842,-35249.0,0.7695,-54429.0,BTCUSDT,real
prem_z,0,864,0.1,2016,864,False,0.0,790,0.325,-17.53,0.4747,0.9124,-13848.2,0.8481,-24908.2,0.7884,-35968.2,0.733,-47028.2,BTCUSDT,real
prem_z,0,864,0.1,2016,864,False,2.0,1386,0.569,-17.28,0.3247,0.8867,-23944.6,0.8069,-43348.6,0.7362,-62752.6,0.6733,-82156.6,BTCUSDT,real
prem_z,0,864,0.1,2016,1728,True,0.0,399,0.164,-54.19,0.4987,0.8221,-21619.8,0.7812,-27205.8,0.7423,-32791.8,0.7053,-38377.8,BTCUSDT,real
prem_z,0,864,0.1,2016,1728,True,2.0,802,0.329,35.28,0.3117,1.1985,28294.4,1.1136,17066.4,1.0369,5838.4,0.9675,-5389.6,BTCUSDT,real
prem_z,0,864,0.1,2016,1728,False,0.0,399,0.164,54.19,0.5013,1.2164,21619.8,1.1561,16033.8,1.099,10447.8,1.0448,4861.8,BTCUSDT,real
prem_z,0,864,0.1,2016,1728,False,2.0,874,0.359,5.49,0.2757,1.0307,4794.7,0.9549,-7441.3,0.8869,-19677.3,0.8256,-31913.3,BTCUSDT,real
prem_z,0,864,0.1,2016,2880,True,0.0,240,0.099,39.16,0.4917,1.117,9399.5,1.0736,6039.5,1.032,2679.5,0.992,-680.5,BTCUSDT,real
prem_z,0,864,0.1,2016,2880,True,2.0,555,0.228,39.89,0.2613,1.2083,22140.3,1.1283,14370.3,1.056,6600.3,0.9905,-1169.7,BTCUSDT,real
prem_z,0,864,0.1,2016,2880,False,0.0,240,0.099,-39.16,0.5083,0.8952,-9399.5,0.8605,-12759.5,0.8271,-16119.5,0.7951,-19479.5,BTCUSDT,real
prem_z,0,864,0.1,2016,2880,False,2.0,615,0.253,-20.63,0.213,0.9018,-12690.3,0.8434,-21300.3,0.7905,-29910.3,0.7424,-38520.3,BTCUSDT,real
prem_z,0,864,0.1,2016,4032,True,0.0,171,0.07,167.12,0.5322,1.4646,28578.2,1.4179,26184.2,1.3729,23790.2,1.3293,21396.2,BTCUSDT,real
prem_z,0,864,0.1,2016,4032,True,2.0,495,0.203,5.84,0.198,1.0273,2892.8,0.9638,-4037.2,0.9063,-10967.2,0.8541,-17897.2,BTCUSDT,real
prem_z,0,864,0.1,2016,4032,False,0.0,171,0.07,-167.12,0.4678,0.6828,-28578.2,0.661,-30972.2,0.6399,-33366.2,0.6194,-35760.2,BTCUSDT,real
prem_z,0,864,0.1,2016,4032,False,2.0,463,0.19,65.4,0.2354,1.3244,30280.1,1.2421,23798.1,1.1677,17316.1,1.1001,10834.1,BTCUSDT,real
prem_z,0,864,0.1,2016,864,True,0.0,792,0.325,18.01,0.4975,1.0984,14261.5,1.0211,3173.5,0.9493,-7914.5,0.8828,-19002.5,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,864,True,2.0,1330,0.546,3.62,0.3376,1.0248,4813.2,0.933,-13806.8,0.8517,-32426.8,0.7794,-51046.8,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,864,False,0.0,792,0.325,-18.01,0.5025,0.9104,-14261.5,0.8462,-25349.5,0.7865,-36437.5,0.7309,-47525.5,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,864,False,2.0,1317,0.541,5.22,0.35,1.0364,6875.5,0.9424,-11562.5,0.8592,-30000.5,0.7851,-48438.5,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,1728,True,0.0,400,0.164,-32.05,0.495,0.8889,-12819.7,0.8443,-18419.7,0.8018,-24019.7,0.7613,-29619.7,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,1728,True,2.0,806,0.331,9.82,0.2854,1.0533,7913.5,0.9785,-3370.5,0.911,-14654.5,0.8499,-25938.5,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,1728,False,0.0,400,0.164,32.05,0.505,1.1249,12819.7,1.0685,7219.7,1.015,1619.7,0.9642,-3980.3,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,1728,False,2.0,783,0.322,14.87,0.2784,1.0841,11644.3,1.0047,682.3,0.9334,-10279.7,0.8692,-21241.7,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,2880,True,0.0,240,0.099,49.25,0.5292,1.1462,11821.1,1.1026,8461.1,1.0607,5101.1,1.0203,1741.1,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,2880,True,2.0,588,0.242,15.52,0.2347,1.0736,9126.3,1.0069,894.3,0.9463,-7337.7,0.8911,-15569.7,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,2880,False,0.0,240,0.099,-49.25,0.4708,0.8724,-11821.1,0.8393,-15181.1,0.8074,-18541.1,0.7769,-21901.1,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,2880,False,2.0,580,0.238,29.41,0.2379,1.1531,17056.1,1.076,8936.1,1.0066,816.1,0.9438,-7303.9,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,4032,True,0.0,172,0.071,-21.85,0.5349,0.9528,-3758.1,0.9237,-6166.1,0.8954,-8574.1,0.868,-10982.1,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,4032,True,2.0,462,0.19,11.72,0.2208,1.0539,5414.1,0.99,-1053.9,0.932,-7521.9,0.879,-13989.9,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,4032,False,0.0,172,0.071,21.85,0.4651,1.0495,3758.1,1.0175,1350.1,0.9865,-1057.9,0.9566,-3465.9,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,4032,False,2.0,468,0.192,33.75,0.1987,1.1587,15793.4,1.0882,9241.4,1.0244,2689.4,0.9665,-3862.6,BTCUSDT,shuffled_s0
prem_z,0,864,0.1,2016,864,True,0.0,794,0.326,16.76,0.5202,1.0929,13310.8,1.0148,2194.8,0.9422,-8921.2,0.8748,-20037.2,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,864,True,2.0,1256,0.516,24.98,0.3774,1.1788,31375.0,1.074,13791.0,0.9808,-3793.0,0.8977,-21377.0,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,864,False,0.0,794,0.326,-16.76,0.4798,0.915,-13310.8,0.8496,-24426.8,0.7891,-35542.8,0.7331,-46658.8,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,864,False,2.0,1287,0.529,4.7,0.3497,1.0323,6046.5,0.9398,-11971.5,0.8577,-29989.5,0.7845,-48007.5,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,1728,True,0.0,400,0.164,-42.77,0.4925,0.8521,-17106.1,0.8085,-22706.1,0.767,-28306.1,0.7276,-33906.1,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,1728,True,2.0,804,0.33,12.47,0.3022,1.068,10023.4,0.9921,-1232.6,0.9235,-12488.6,0.8614,-23744.6,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,1728,False,0.0,400,0.164,42.77,0.5075,1.1735,17106.1,1.1135,11506.1,1.0567,5906.1,1.0029,306.1,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,1728,False,2.0,803,0.33,24.77,0.3088,1.142,19888.7,1.0585,8646.7,0.9833,-2595.3,0.9155,-13837.3,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,2880,True,0.0,240,0.099,-86.83,0.4875,0.7942,-20839.8,0.765,-24199.8,0.7368,-27559.8,0.7095,-30919.8,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,2880,True,2.0,538,0.221,86.93,0.2788,1.4613,46767.2,1.3673,39235.2,1.2824,31703.2,1.2053,24171.2,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,2880,False,0.0,240,0.099,86.83,0.5125,1.2592,20839.8,1.2129,17479.8,1.1685,14119.8,1.1258,10759.8,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,2880,False,2.0,570,0.234,26.08,0.2526,1.1334,14865.5,1.0586,6885.5,0.9911,-1094.5,0.9299,-9074.5,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,4032,True,0.0,172,0.071,115.07,0.5233,1.2971,19791.2,1.2565,17383.2,1.2172,14975.2,1.1791,12567.2,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,4032,True,2.0,429,0.176,37.85,0.2424,1.1723,16239.4,1.1036,10233.4,1.0409,4227.4,0.9835,-1778.6,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,4032,False,0.0,172,0.071,-115.07,0.4767,0.7709,-19791.2,0.7469,-22199.2,0.7236,-24607.2,0.701,-27015.2,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,4032,False,2.0,466,0.191,39.88,0.2167,1.194,18583.9,1.1195,12059.9,1.0522,5535.9,0.9911,-988.1,BTCUSDT,shuffled_s1
prem_z,0,864,0.1,2016,864,True,0.0,791,0.325,-30.0,0.4791,0.8564,-23729.5,0.7967,-34803.5,0.7412,-45877.5,0.6896,-56951.5,BTCUSDT,shuffled_s2
prem_z,0,864,0.1,2016,864,True,2.0,1340,0.551,-10.47,0.3299,0.9312,-14028.9,0.8485,-32788.9,0.7751,-51548.9,0.7097,-70308.9,BTCUSDT,shuffled_s2
prem_z,0,864,0.1,2016,864,False,0.0,791,0.325,30.0,0.5209,1.1676,23729.5,1.0861,12655.5,1.0104,1581.5,0.9402,-9492.5,BTCUSDT,shuffled_s2
prem_z,0,864,0.1,2016,864,False,2.0,1311,0.539,-4.82,0.3455,0.9686,-6322.9,0.8842,-24676.9,0.8091,-43030.9,0.7419,-61384.9,BTCUSDT,shuffled_s2
prem_z,0,864,0.1,2016,1728,True,0.0,400,0.164,4.82,0.51,1.017,1929.7,0.9684,-3670.3,0.9221,-9270.3,0.878,-14870.3,BTCUSDT,shuffled_s2
prem_z,0,864,0.1,2016,1728,True,2.0,791,0.325,10.73,0.2857,1.057,8487.2,0.9835,-2586.8,0.9172,-13660.8,0.857,-24734.8,BTCUSDT,shuffled_s2
prem_z,0,864,0.1,2016,1728,False,0.0,400,0.164,-4.82,0.49,0.9833,-1929.7,0.9363,-7529.7,0.8916,-13129.7,0.8492,-18729.7,BTCUSDT,shuffled_s2
prem_z,0,864,0.1,2016,1728,False,2.0,795,0.327,22.52,0.2981,1.1312,17900.8,1.0469,6770.8,0.9714,-4359.2,0.9033,-15489.2,BTCUSDT,shuffled_s2
prem_z,0,864,0.1,2016,2880,True,0.0,240,0.099,-11.19,0.4583,0.9701,-2685.5,0.9341,-6045.5,0.8996,-9405.5,0.8665,-12765.5,BTCUSDT,shuffled_s2
prem_z,0,864,0.1,2016,2880,True,2.0,564,0.232,29.24,0.2518,1.144,16490.6,1.0714,8594.6,1.0055,698.6,0.9456,-7197.4,BTCUSDT,shuffled_s2
prem_z,0,864,0.1,2016,2880,False,0.0,240,0.099,11.19,0.5417,1.0308,2685.5,0.9924,-674.5,0.9553,-4034.5,0.9195,-7394.5,BTCUSDT,shuffled_s2
