symbol,tf,anchor,entry_level,stop_k,target_mode,rr,min_risk_bps,flow_mode,crowd_mode,revert,trades,tpd,win_rate,avg_r,pf_0x,pf_1x,pf_2x,maxdd_r_2x,total_r_2x,pf_3x
BTCUSDT,1h,D,3,3.0,0,0.0,50.0,0,1,1,909,0.373,0.6909,0.1744,2.3694,1.716,1.2014,-29.51,52.8,0.8314
BTCUSDT,1h,D,3,3.0,0,0.0,50.0,0,1,0,1285,0.528,0.3798,-0.3519,0.5292,0.3661,0.2566,-616.31,-613.5,0.1821
BTCUSDT,1h,D,3,3.0,0,0.0,50.0,1,0,1,1068,0.439,0.6882,0.1603,2.2824,1.6375,1.137,-33.72,43.6,0.7795
BTCUSDT,1h,D,3,3.0,0,0.0,50.0,1,0,0,1477,0.607,0.3744,-0.3566,0.5253,0.3615,0.2527,-715.98,-714.4,0.1787
BTCUSDT,1h,D,3,3.0,0,0.0,50.0,1,1,1,498,0.205,0.7149,0.2008,2.6051,1.8914,1.3208,-16.65,42.7,0.9094
BTCUSDT,1h,D,3,3.0,0,0.0,50.0,1,1,0,727,0.299,0.3948,-0.3277,0.5708,0.4033,0.2879,-329.77,-327.2,0.2075
BTCUSDT,1h,D,3,3.0,0,0.0,100.0,0,0,1,1404,0.577,0.6959,0.1331,2.0222,1.5656,1.1831,-29.36,68.1,0.8797
BTCUSDT,1h,D,3,3.0,0,0.0,100.0,0,0,0,1673,0.687,0.4094,-0.3007,0.517,0.3882,0.2932,-647.44,-647.4,0.2231
BTCUSDT,1h,D,3,3.0,0,0.0,100.0,0,1,1,680,0.279,0.7118,0.1633,2.1798,1.7126,1.3131,-23.3,54.5,0.99
BTCUSDT,1h,D,3,3.0,0,0.0,100.0,0,1,0,893,0.367,0.4121,-0.3014,0.5162,0.3869,0.2913,-345.94,-345.7,0.2211
BTCUSDT,1h,D,3,3.0,0,0.0,100.0,1,0,1,787,0.323,0.7065,0.1528,2.1269,1.6553,1.2594,-20.39,53.4,0.9424
BTCUSDT,1h,D,3,3.0,0,0.0,100.0,1,0,0,1019,0.419,0.4043,-0.3164,0.501,0.3769,0.285,-410.89,-410.9,0.217
BTCUSDT,1h,D,3,3.0,0,0.0,100.0,1,1,1,370,0.152,0.7135,0.167,2.2117,1.7373,1.3354,-13.71,31.5,1.0116
BTCUSDT,1h,D,3,3.0,0,0.0,100.0,1,1,0,509,0.209,0.4303,-0.2718,0.5775,0.4398,0.3354,-181.62,-181.6,0.2569
BTCUSDT,1h,D,3,3.0,1,1.0,25.0,0,0,1,2586,1.062,0.4841,-0.2082,0.9378,0.6572,0.4508,-995.33,-993.8,0.3089
BTCUSDT,1h,D,3,3.0,1,1.0,25.0,0,0,0,2580,1.06,0.4775,-0.2175,0.916,0.6462,0.4483,-1009.91,-1009.2,0.3127
BTCUSDT,1h,D,3,3.0,1,1.0,25.0,0,1,1,1513,0.622,0.4917,-0.197,0.9667,0.6726,0.4584,-571.39,-570.6,0.3122
BTCUSDT,1h,D,3,3.0,1,1.0,25.0,0,1,0,1516,0.623,0.4683,-0.2417,0.8816,0.616,0.4226,-639.7,-637.4,0.2908
BTCUSDT,1h,D,3,3.0,1,1.0,25.0,1,0,1,1724,0.708,0.489,-0.2003,0.9572,0.6683,0.4572,-653.01,-653.0,0.3123
BTCUSDT,1h,D,3,3.0,1,1.0,25.0,1,0,0,1729,0.71,0.4795,-0.2176,0.9228,0.6447,0.4408,-684.39,-683.1,0.3013
BTCUSDT,1h,D,3,3.0,1,1.0,25.0,1,1,1,886,0.364,0.4842,-0.2095,0.9374,0.6559,0.4497,-343.48,-342.7,0.3089
BTCUSDT,1h,D,3,3.0,1,1.0,25.0,1,1,0,889,0.365,0.4859,-0.2039,0.9466,0.6631,0.4551,-345.23,-338.2,0.313
BTCUSDT,1h,D,3,3.0,1,1.0,50.0,0,0,1,2216,0.91,0.4892,-0.1467,0.9567,0.7441,0.5735,-602.92,-601.1,0.4336
BTCUSDT,1h,D,3,3.0,1,1.0,50.0,0,0,0,2222,0.913,0.4833,-0.1557,0.938,0.7319,0.5676,-621.52,-620.8,0.4334
BTCUSDT,1h,D,3,3.0,1,1.0,50.0,0,1,1,1250,0.514,0.5,-0.1254,0.999,0.7772,0.5998,-313.7,-312.9,0.4547
BTCUSDT,1h,D,3,3.0,1,1.0,50.0,0,1,0,1257,0.516,0.4749,-0.1741,0.9054,0.7055,0.546,-380.33,-375.2,0.4158
BTCUSDT,1h,D,3,3.0,1,1.0,50.0,1,0,1,1447,0.594,0.4997,-0.1263,0.9991,0.7756,0.5973,-366.6,-364.9,0.4517
BTCUSDT,1h,D,3,3.0,1,1.0,50.0,1,0,0,1454,0.597,0.4773,-0.1696,0.9151,0.7112,0.5484,-430.02,-428.9,0.4154
BTCUSDT,1h,D,3,3.0,1,1.0,50.0,1,1,1,726,0.298,0.4931,-0.1362,0.9711,0.7605,0.5912,-188.54,-187.1,0.452
BTCUSDT,1h,D,3,3.0,1,1.0,50.0,1,1,0,730,0.3,0.4849,-0.1506,0.943,0.7393,0.5757,-206.44,-198.5,0.4416
BTCUSDT,1h,D,3,3.0,1,1.0,100.0,0,0,1,1588,0.652,0.4824,-0.1215,0.9306,0.7836,0.6581,-333.17,-328.8,0.5497
BTCUSDT,1h,D,3,3.0,1,1.0,100.0,0,0,0,1599,0.657,0.4966,-0.0902,0.99,0.8344,0.7017,-281.35,-280.5,0.5872
BTCUSDT,1h,D,3,3.0,1,1.0,100.0,0,1,1,868,0.357,0.4977,-0.0905,0.9894,0.8341,0.7016,-154.13,-152.6,0.5873
BTCUSDT,1h,D,3,3.0,1,1.0,100.0,0,1,0,876,0.36,0.4852,-0.114,0.9436,0.7957,0.6693,-183.17,-174.3,0.56
BTCUSDT,1h,D,3,3.0,1,1.0,100.0,1,0,1,1007,0.414,0.5025,-0.0812,1.0107,0.8497,0.7128,-175.25,-168.9,0.595
BTCUSDT,1h,D,3,3.0,1,1.0,100.0,1,0,0,1012,0.416,0.4802,-0.1242,0.9268,0.7792,0.6531,-213.02,-213.0,0.5442
BTCUSDT,1h,D,3,3.0,1,1.0,100.0,1,1,1,512,0.21,0.4805,-0.1249,0.9225,0.7791,0.6573,-108.83,-107.3,0.5524
BTCUSDT,1h,D,3,3.0,1,1.0,100.0,1,1,0,515,0.212,0.5049,-0.0735,1.0221,0.8624,0.7249,-89.63,-81.3,0.6055
BTCUSDT,1h,D,3,3.0,1,2.0,25.0,0,0,1,2127,0.874,0.3272,-0.2067,0.9557,0.7379,0.5765,-817.59,-816.2,0.452
BTCUSDT,1h,D,3,3.0,1,2.0,25.0,0,0,0,2110,0.867,0.3033,-0.2716,0.8631,0.667,0.5219,-955.06,-946.0,0.4103
BTCUSDT,1h,D,3,3.0,1,2.0,25.0,0,1,1,1351,0.555,0.3316,-0.1923,0.9842,0.7558,0.5879,-509.93,-505.2,0.4592
BTCUSDT,1h,D,3,3.0,1,2.0,25.0,0,1,0,1324,0.544,0.2923,-0.3114,0.8152,0.6271,0.4896,-661.26,-652.1,0.3848
BTCUSDT,1h,D,3,3.0,1,2.0,25.0,1,0,1,1529,0.628,0.329,-0.1998,0.9705,0.7471,0.5829,-580.76,-580.8,0.4572
BTCUSDT,1h,D,3,3.0,1,2.0,25.0,1,0,0,1528,0.628,0.3109,-0.2514,0.8919,0.6884,0.5377,-659.35,-654.8,0.4217
BTCUSDT,1h,D,3,3.0,1,2.0,25.0,1,1,1,831,0.341,0.3321,-0.1849,0.9902,0.7645,0.5981,-301.83,-301.8,0.4703
BTCUSDT,1h,D,3,3.0,1,2.0,25.0,1,1,0,816,0.335,0.3027,-0.2756,0.8572,0.6621,0.5177,-374.91,-368.8,0.4064
BTCUSDT,1h,D,3,3.0,1,2.0,50.0,0,0,1,1805,0.742,0.3258,-0.1597,0.9468,0.7883,0.6609,-516.88,-511.8,0.5563
BTCUSDT,1h,D,3,3.0,1,2.0,50.0,0,0,0,1791,0.736,0.2982,-0.2339,0.8412,0.7017,0.59,-645.48,-639.5,0.4986
BTCUSDT,1h,D,3,3.0,1,2.0,50.0,0,1,1,1108,0.455,0.3285,-0.1445,0.9698,0.808,0.6781,-303.38,-297.8,0.5716
BTCUSDT,1h,D,3,3.0,1,2.0,50.0,0,1,0,1088,0.447,0.3033,-0.2245,0.8575,0.7128,0.5975,-390.98,-381.0,0.5034
BTCUSDT,1h,D,3,3.0,1,2.0,50.0,1,0,1,1277,0.525,0.3336,-0.1334,0.9892,0.8215,0.6876,-335.89,-331.6,0.5782
BTCUSDT,1h,D,3,3.0,1,2.0,50.0,1,0,0,1280,0.526,0.3031,-0.2235,0.8576,0.7134,0.5979,-448.43,-445.8,0.5034
BTCUSDT,1h,D,3,3.0,1,2.0,50.0,1,1,1,678,0.279,0.3363,-0.1173,1.0079,0.842,0.7085,-166.35,-162.6,0.5988
BTCUSDT,1h,D,3,3.0,1,2.0,50.0,1,1,0,669,0.275,0.299,-0.2339,0.8394,0.7009,0.5897,-244.21,-238.1,0.4984
BTCUSDT,1h,D,3,3.0,1,2.0,100.0,0,0,1,1286,0.528,0.3157,-0.1547,0.8974,0.7909,0.7,-307.9,-307.9,0.6214
BTCUSDT,1h,D,3,3.0,1,2.0,100.0,0,0,0,1292,0.531,0.3104,-0.1621,0.8869,0.7817,0.6918,-330.5,-318.8,0.6141
BTCUSDT,1h,D,3,3.0,1,2.0,100.0,0,1,1,764,0.314,0.3089,-0.1661,0.8815,0.778,0.6896,-192.83,-191.4,0.6132
BTCUSDT,1h,D,3,3.0,1,2.0,100.0,0,1,0,746,0.306,0.3204,-0.1363,0.9234,0.8138,0.72,-171.03,-164.8,0.6388
BTCUSDT,1h,D,3,3.0,1,2.0,100.0,1,0,1,878,0.361,0.3223,-0.1307,0.9339,0.8217,0.7264,-193.84,-190.4,0.6442
BTCUSDT,1h,D,3,3.0,1,2.0,100.0,1,0,0,890,0.366,0.2955,-0.2105,0.8211,0.7228,0.6387,-266.89,-263.2,0.5659
BTCUSDT,1h,D,3,3.0,1,2.0,100.0,1,1,1,470,0.193,0.3064,-0.1707,0.8756,0.7729,0.6856,-126.69,-120.0,0.6103
BTCUSDT,1h,D,3,3.0,1,2.0,100.0,1,1,0,469,0.193,0.3134,-0.156,0.8939,0.7881,0.6972,-117.4,-112.5,0.6183
BTCUSDT,1h,D,3,3.0,2,0.0,25.0,0,0,1,1393,0.572,0.1335,-0.1223,1.0689,0.881,0.7451,-476.87,-423.3,0.6423
BTCUSDT,1h,D,3,3.0,2,0.0,25.0,0,0,0,1436,0.59,0.1024,-0.3777,0.7838,0.6454,0.5456,-832.38,-807.7,0.4704
BTCUSDT,1h,D,3,3.0,2,0.0,25.0,0,1,1,968,0.398,0.124,-0.2658,0.9107,0.746,0.6284,-439.28,-439.2,0.5401
BTCUSDT,1h,D,3,3.0,2,0.0,25.0,0,1,0,989,0.406,0.092,-0.4686,0.6884,0.566,0.4781,-696.97,-648.5,0.4118
BTCUSDT,1h,D,3,3.0,2,0.0,25.0,1,0,1,1116,0.459,0.1317,-0.1115,1.0866,0.8922,0.7527,-332.76,-332.4,0.6476
BTCUSDT,1h,D,3,3.0,2,0.0,25.0,1,0,0,1120,0.46,0.0982,-0.5451,0.5966,0.4898,0.4128,-816.32,-816.3,0.3546
BTCUSDT,1h,D,3,3.0,2,0.0,25.0,1,1,1,663,0.272,0.1267,-0.1999,0.984,0.808,0.682,-255.85,-255.8,0.5872
BTCUSDT,1h,D,3,3.0,2,0.0,25.0,1,1,0,666,0.274,0.1006,-0.3851,0.7701,0.6367,0.5398,-415.13,-376.4,0.4663
BTCUSDT,1h,D,3,3.0,2,0.0,50.0,0,0,1,1191,0.489,0.1511,-0.1845,0.9289,0.806,0.7085,-389.63,-368.2,0.6294
BTCUSDT,1h,D,3,3.0,2,0.0,50.0,0,0,0,1241,0.51,0.1176,-0.4081,0.6798,0.5891,0.5174,-669.93,-664.3,0.4594
BTCUSDT,1h,D,3,3.0,2,0.0,50.0,0,1,1,779,0.32,0.1566,-0.0744,1.0603,0.9214,0.8113,-180.63,-155.3,0.7218
BTCUSDT,1h,D,3,3.0,2,0.0,50.0,0,1,0,821,0.337,0.106,-0.4798,0.6024,0.5224,0.4592,-499.99,-498.2,0.408
BTCUSDT,1h,D,3,3.0,2,0.0,50.0,1,0,1,922,0.379,0.1518,-0.1113,1.0216,0.8838,0.7754,-253.98,-222.1,0.6879
BTCUSDT,1h,D,3,3.0,2,0.0,50.0,1,0,0,946,0.389,0.1131,-0.4905,0.5878,0.5081,0.4451,-584.73,-584.7,0.3941
BTCUSDT,1h,D,3,3.0,2,0.0,50.0,1,1,1,534,0.219,0.1554,-0.0942,1.0382,0.901,0.7924,-122.68,-117.7,0.7045
BTCUSDT,1h,D,3,3.0,2,0.0,50.0,1,1,0,552,0.227,0.1105,-0.4809,0.5935,0.5161,0.4546,-334.94,-333.2,0.4045
BTCUSDT,1h,D,3,3.0,2,0.0,100.0,0,0,1,890,0.366,0.1933,-0.1957,0.8609,0.7739,0.7,-257.1,-249.9,0.6363
BTCUSDT,1h,D,3,3.0,2,0.0,100.0,0,0,0,908,0.373,0.152,-0.3185,0.7237,0.6519,0.591,-374.41,-367.5,0.5387
BTCUSDT,1h,D,3,3.0,2,0.0,100.0,0,1,1,566,0.233,0.1908,-0.1554,0.9112,0.8215,0.7451,-161.82,-135.6,0.6793
BTCUSDT,1h,D,3,3.0,2,0.0,100.0,0,1,0,577,0.237,0.1456,-0.3315,0.7086,0.6391,0.5801,-246.12,-240.7,0.5293
BTCUSDT,1h,D,3,3.0,2,0.0,100.0,1,0,1,661,0.272,0.1921,-0.1305,0.9458,0.8507,0.7701,-183.5,-143.8,0.7009
BTCUSDT,1h,D,3,3.0,2,0.0,100.0,1,0,0,672,0.276,0.1443,-0.4222,0.6032,0.5416,0.4894,-343.78,-341.9,0.4447
BTCUSDT,1h,D,3,3.0,2,0.0,100.0,1,1,1,378,0.155,0.1825,-0.2128,0.8429,0.7591,0.688,-131.62,-112.7,0.6269
BTCUSDT,1h,D,3,3.0,2,0.0,100.0,1,1,0,385,0.158,0.1558,-0.2641,0.783,0.7077,0.6435,-145.08,-133.9,0.5881
BTCUSDT,1h,D,1,1.0,0,0.0,25.0,0,0,1,7056,2.899,0.4865,0.0057,1.5549,1.0102,0.6638,-1665.23,-1656.9,0.4414
BTCUSDT,1h,D,1,1.0,0,0.0,25.0,0,0,0,7633,3.136,0.2645,-0.5488,0.5181,0.3134,0.2006,-6102.63,-6102.6,0.1337
BTCUSDT,1h,D,1,1.0,0,0.0,25.0,0,1,1,3742,1.537,0.5003,0.0401,1.6551,1.0733,0.7043,-758.92,-755.1,0.468
BTCUSDT,1h,D,1,1.0,0,0.0,25.0,0,1,0,4530,1.861,0.257,-0.5774,0.4946,0.2975,0.1886,-3778.61,-3778.6,0.1243
BTCUSDT,1h,D,1,1.0,0,0.0,25.0,1,0,1,4921,2.022,0.4834,-0.0224,1.4797,0.9606,0.6311,-1282.47,-1278.7,0.42
BTCUSDT,1h,D,1,1.0,0,0.0,25.0,1,0,0,5689,2.337,0.2651,-0.5382,0.534,0.3252,0.2091,-4485.33,-4483.0,0.1404
BTCUSDT,1h,D,1,1.0,0,0.0,25.0,1,1,1,2481,1.019,0.4998,0.0424,1.6447,1.0779,0.7149,-480.85,-477.9,0.4798
BTCUSDT,1h,D,1,1.0,0,0.0,25.0,1,1,0,3088,1.269,0.2562,-0.5671,0.4997,0.3051,0.1955,-2522.29,-2522.3,0.1308
BTCUSDT,1h,D,1,1.0,0,0.0,50.0,0,0,1,5293,2.175,0.4933,-0.013,1.3703,0.9754,0.6958,-1005.83,-1001.1,0.4979
BTCUSDT,1h,D,1,1.0,0,0.0,50.0,0,0,0,5557,2.283,0.2908,-0.4625,0.5197,0.3487,0.2419,-3572.44,-3572.4,0.1723
BTCUSDT,1h,D,1,1.0,0,0.0,50.0,0,1,1,2751,1.13,0.5085,0.0051,1.4245,1.01,0.7165,-473.37,-468.4,0.5094
BTCUSDT,1h,D,1,1.0,0,0.0,50.0,0,1,0,3129,1.286,0.2812,-0.5009,0.4685,0.3113,0.2132,-2133.61,-2133.6,0.1494
BTCUSDT,1h,D,1,1.0,0,0.0,50.0,1,0,1,3644,1.497,0.5008,-0.0157,1.3628,0.9695,0.69,-697.83,-685.5,0.4923
BTCUSDT,1h,D,1,1.0,0,0.0,50.0,1,0,0,4053,1.665,0.284,-0.4736,0.5011,0.337,0.2343,-2640.94,-2640.9,0.1672
BTCUSDT,1h,D,1,1.0,0,0.0,50.0,1,1,1,1838,0.755,0.5185,0.0287,1.4852,1.0585,0.7541,-273.05,-262.7,0.5384
BTCUSDT,1h,D,1,1.0,0,0.0,50.0,1,1,0,2151,0.884,0.2696,-0.5108,0.4541,0.3061,0.2135,-1479.03,-1479.0,0.1528
BTCUSDT,1h,D,1,1.0,0,0.0,100.0,0,0,1,2076,0.853,0.5217,-0.0371,1.1778,0.9195,0.7149,-307.95,-306.0,0.5546
BTCUSDT,1h,D,1,1.0,0,0.0,100.0,0,0,0,2040,0.838,0.3642,-0.3621,0.5239,0.3906,0.2944,-969.28,-965.2,0.2246
BTCUSDT,1h,D,1,1.0,0,0.0,100.0,0,1,1,1066,0.438,0.5244,-0.0247,1.2115,0.9455,0.7353,-151.13,-143.5,0.5708
BTCUSDT,1h,D,1,1.0,0,0.0,100.0,0,1,0,1107,0.455,0.3541,-0.3781,0.5053,0.3792,0.287,-542.64,-540.7,0.2197
BTCUSDT,1h,D,1,1.0,0,0.0,100.0,1,0,1,1497,0.615,0.523,-0.0378,1.1777,0.9156,0.7086,-222.38,-219.4,0.5474
BTCUSDT,1h,D,1,1.0,0,0.0,100.0,1,0,0,1517,0.623,0.3573,-0.3546,0.5254,0.3906,0.2941,-704.81,-704.2,0.2242
BTCUSDT,1h,D,1,1.0,0,0.0,100.0,1,1,1,751,0.309,0.5393,-0.0044,1.2751,0.9898,0.7645,-90.67,-85.2,0.5889
BTCUSDT,1h,D,1,1.0,0,0.0,100.0,1,1,0,798,0.328,0.3534,-0.3757,0.5002,0.3729,0.2805,-388.95,-387.3,0.2138
BTCUSDT,1h,D,1,1.0,1,1.0,25.0,0,0,1,7718,3.171,0.4681,-0.3052,0.8799,0.5393,0.3119,-4218.59,-4217.9,0.172
BTCUSDT,1h,D,1,1.0,1,1.0,25.0,0,0,0,7794,3.202,0.4543,-0.3289,0.8327,0.5151,0.3024,-4416.95,-4415.6,0.1695
BTCUSDT,1h,D,1,1.0,1,1.0,25.0,0,1,1,4608,1.893,0.477,-0.2968,0.912,0.5488,0.3102,-2523.82,-2522.8,0.1652
BTCUSDT,1h,D,1,1.0,1,1.0,25.0,0,1,0,4680,1.923,0.437,-0.3742,0.776,0.4702,0.2686,-2913.69,-2913.0,0.1467
BTCUSDT,1h,D,1,1.0,1,1.0,25.0,1,0,1,5745,2.36,0.4682,-0.3059,0.8802,0.5388,0.3114,-3151.24,-3149.3,0.1711
BTCUSDT,1h,D,1,1.0,1,1.0,25.0,1,0,0,5805,2.385,0.4553,-0.3291,0.8357,0.5147,0.3002,-3301.08,-3301.1,0.1678
BTCUSDT,1h,D,1,1.0,1,1.0,25.0,1,1,1,3125,1.284,0.4854,-0.2744,0.9434,0.5743,0.3301,-1626.0,-1623.9,0.1788
BTCUSDT,1h,D,1,1.0,1,1.0,25.0,1,1,0,3165,1.3,0.43,-0.3833,0.7544,0.4619,0.2675,-1983.01,-1983.0,0.1491
BTCUSDT,1h,D,1,1.0,1,1.0,50.0,0,0,1,5798,2.382,0.4738,-0.229,0.9003,0.6305,0.4316,-2353.37,-2351.7,0.2789
BTCUSDT,1h,D,1,1.0,1,1.0,50.0,0,0,0,5945,2.442,0.4743,-0.2259,0.9024,0.6342,0.4355,-2382.86,-2381.5,0.2825
BTCUSDT,1h,D,1,1.0,1,1.0,50.0,0,1,1,3263,1.341,0.4833,-0.2117,0.9358,0.6527,0.4447,-1275.96,-1273.5,0.2853
BTCUSDT,1h,D,1,1.0,1,1.0,50.0,0,1,0,3339,1.372,0.4648,-0.2475,0.868,0.6074,0.4151,-1417.69,-1417.0,0.2674
BTCUSDT,1h,D,1,1.0,1,1.0,50.0,1,0,1,4197,1.724,0.4803,-0.2142,0.9243,0.6492,0.4457,-1637.07,-1633.1,0.2889
BTCUSDT,1h,D,1,1.0,1,1.0,50.0,1,0,0,4275,1.756,0.4713,-0.2308,0.8915,0.6284,0.4336,-1728.35,-1728.3,0.2836
BTCUSDT,1h,D,1,1.0,1,1.0,50.0,1,1,1,2217,0.911,0.5061,-0.1632,1.0247,0.7189,0.4927,-753.93,-750.8,0.3186
BTCUSDT,1h,D,1,1.0,1,1.0,50.0,1,1,0,2262,0.929,0.4439,-0.2863,0.7981,0.5625,0.3884,-1041.16,-1041.2,0.2546
BTCUSDT,1h,D,1,1.0,1,1.0,100.0,0,0,1,2211,0.908,0.5079,-0.0936,1.0331,0.8285,0.661,-452.99,-449.6,0.5213
BTCUSDT,1h,D,1,1.0,1,1.0,100.0,0,0,0,2306,0.947,0.4748,-0.1595,0.9034,0.7257,0.5797,-623.5,-618.7,0.4575
BTCUSDT,1h,D,1,1.0,1,1.0,100.0,0,1,1,1164,0.478,0.518,-0.072,1.0784,0.865,0.6899,-212.39,-211.3,0.5437
BTCUSDT,1h,D,1,1.0,1,1.0,100.0,0,1,0,1207,0.496,0.4664,-0.1775,0.8714,0.7001,0.5595,-347.55,-345.6,0.442
BTCUSDT,1h,D,1,1.0,1,1.0,100.0,1,0,1,1615,0.664,0.5015,-0.1056,1.0061,0.8088,0.6468,-347.44,-346.0,0.5115
BTCUSDT,1h,D,1,1.0,1,1.0,100.0,1,0,0,1658,0.681,0.4825,-0.1431,0.9321,0.7501,0.6004,-418.76,-416.2,0.475
BTCUSDT,1h,D,1,1.0,1,1.0,100.0,1,1,1,826,0.339,0.5206,-0.068,1.0859,0.8721,0.6966,-148.15,-146.3,0.5499
BTCUSDT,1h,D,1,1.0,1,1.0,100.0,1,1,0,844,0.347,0.4668,-0.1751,0.8756,0.7039,0.5631,-241.51,-239.5,0.4454
BTCUSDT,1h,D,1,1.0,1,2.0,25.0,0,0,1,6770,2.781,0.3267,-0.2599,0.9689,0.6877,0.4971,-3378.16,-3378.0,0.3594
BTCUSDT,1h,D,1,1.0,1,2.0,25.0,0,0,0,6769,2.781,0.3161,-0.2864,0.9236,0.6609,0.4823,-3523.32,-3523.3,0.353
BTCUSDT,1h,D,1,1.0,1,2.0,25.0,0,1,1,4205,1.728,0.3329,-0.2537,0.9962,0.6959,0.4961,-2127.07,-2122.7,0.3536
BTCUSDT,1h,D,1,1.0,1,2.0,25.0,0,1,0,4266,1.753,0.2951,-0.3619,0.8368,0.5886,0.4228,-2598.92,-2597.0,0.3043
BTCUSDT,1h,D,1,1.0,1,2.0,25.0,1,0,1,5200,2.136,0.3252,-0.2665,0.9612,0.6817,0.4932,-2637.36,-2635.1,0.3574
BTCUSDT,1h,D,1,1.0,1,2.0,25.0,1,0,0,5183,2.129,0.3126,-0.3008,0.9077,0.6466,0.47,-2789.48,-2789.5,0.3425
BTCUSDT,1h,D,1,1.0,1,2.0,25.0,1,1,1,2919,1.199,0.3392,-0.2292,1.0241,0.7216,0.5191,-1388.86,-1384.4,0.3739
BTCUSDT,1h,D,1,1.0,1,2.0,25.0,1,1,0,2969,1.22,0.291,-0.3705,0.821,0.5804,0.4193,-1824.4,-1823.7,0.3038
BTCUSDT,1h,D,1,1.0,1,2.0,50.0,0,0,1,5133,2.109,0.3216,-0.2124,0.9468,0.7334,0.5757,-1998.77,-1995.4,0.4543
BTCUSDT,1h,D,1,1.0,1,2.0,50.0,0,0,0,5190,2.132,0.3245,-0.2031,0.9587,0.7439,0.5847,-1963.52,-1963.5,0.4619
BTCUSDT,1h,D,1,1.0,1,2.0,50.0,0,1,1,2981,1.225,0.3291,-0.1927,0.9791,0.7562,0.5921,-1110.31,-1106.9,0.4664
BTCUSDT,1h,D,1,1.0,1,2.0,50.0,0,1,0,3031,1.245,0.3085,-0.253,0.8907,0.689,0.5402,-1306.37,-1304.7,0.4259
BTCUSDT,1h,D,1,1.0,1,2.0,50.0,1,0,1,3828,1.573,0.3312,-0.1829,0.9873,0.7669,0.6035,-1373.38,-1367.9,0.4775
BTCUSDT,1h,D,1,1.0,1,2.0,50.0,1,0,0,3856,1.584,0.3198,-0.2158,0.9377,0.7295,0.575,-1500.94,-1500.9,0.4558
BTCUSDT,1h,D,1,1.0,1,2.0,50.0,1,1,1,2075,0.853,0.3417,-0.1528,1.0348,0.8024,0.6304,-690.64,-681.5,0.498
BTCUSDT,1h,D,1,1.0,1,2.0,50.0,1,1,0,2110,0.867,0.2957,-0.2869,0.84,0.6532,0.5149,-973.05,-973.0,0.4084
BTCUSDT,1h,D,1,1.0,1,2.0,100.0,0,0,1,1959,0.805,0.3344,-0.1105,0.9987,0.8499,0.7279,-437.7,-431.3,0.6262
BTCUSDT,1h,D,1,1.0,1,2.0,100.0,0,0,0,2007,0.825,0.3099,-0.1829,0.8932,0.7607,0.6519,-600.62,-586.5,0.5611
BTCUSDT,1h,D,1,1.0,1,2.0,100.0,0,1,1,1068,0.439,0.3427,-0.0835,1.0399,0.8849,0.7578,-206.18,-206.2,0.6517
BTCUSDT,1h,D,1,1.0,1,2.0,100.0,0,1,0,1101,0.452,0.2934,-0.2335,0.8244,0.7017,0.6011,-377.83,-377.8,0.5171
BTCUSDT,1h,D,1,1.0,1,2.0,100.0,1,0,1,1482,0.609,0.3401,-0.0956,1.0194,0.8691,0.7456,-306.42,-302.4,0.6424
BTCUSDT,1h,D,1,1.0,1,2.0,100.0,1,0,0,1500,0.616,0.3187,-0.1566,0.9291,0.7922,0.6797,-402.5,-397.6,0.5855
BTCUSDT,1h,D,1,1.0,1,2.0,100.0,1,1,1,772,0.317,0.3549,-0.0502,1.0915,0.9296,0.7966,-123.48,-123.0,0.6854
BTCUSDT,1h,D,1,1.0,1,2.0,100.0,1,1,0,798,0.328,0.3033,-0.1989,0.8711,0.742,0.6361,-250.53,-246.0,0.5477
BTCUSDT,1h,D,1,1.0,2,0.0,25.0,0,0,1,2975,1.222,0.0834,-0.4117,0.8114,0.6385,0.5225,-1942.06,-1936.6,0.4393
BTCUSDT,1h,D,1,1.0,2,0.0,25.0,0,0,0,3156,1.297,0.0672,-0.5866,0.6231,0.492,0.4034,-2594.82,-2594.8,0.3396
BTCUSDT,1h,D,1,1.0,2,0.0,25.0,0,1,1,2266,0.931,0.083,-0.3702,0.8633,0.6764,0.5519,-1394.32,-1394.3,0.4629
BTCUSDT,1h,D,1,1.0,2,0.0,25.0,0,1,0,2512,1.032,0.0609,-0.6356,0.5892,0.46,0.3744,-2233.49,-2224.9,0.3135
BTCUSDT,1h,D,1,1.0,2,0.0,25.0,1,0,1,2700,1.109,0.0833,-0.4159,0.8078,0.6353,0.5196,-1777.54,-1770.7,0.4366
BTCUSDT,1h,D,1,1.0,2,0.0,25.0,1,0,0,2783,1.143,0.0672,-0.5772,0.6366,0.5014,0.4106,-2278.67,-2271.4,0.3453
BTCUSDT,1h,D,1,1.0,2,0.0,25.0,1,1,1,1765,0.725,0.0912,-0.2183,1.0257,0.8068,0.6603,-847.45,-811.9,0.5554
BTCUSDT,1h,D,1,1.0,2,0.0,25.0,1,1,0,1954,0.803,0.065,-0.6363,0.5823,0.4555,0.3711,-1734.25,-1724.4,0.3109
BTCUSDT,1h,D,1,1.0,2,0.0,50.0,0,0,1,2427,0.997,0.089,-0.4598,0.6832,0.5691,0.4847,-1540.09,-1534.0,0.4197
BTCUSDT,1h,D,1,1.0,2,0.0,50.0,0,0,0,2582,1.061,0.0798,-0.5252,0.6207,0.515,0.4373,-1813.31,-1813.3,0.3778
